"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class,duration,sample_duration,total_sample
"[0.47803375, 1883.4735829576732, 1577.9628313502426, 3524.3491432883525, 0.04356246, 0.11874112215909091]",seven,1.0,4.5351473922902495e-05,22050
"[0.3571613, 2190.7101647097666, 1481.848090839904, 3542.7013050426135, 0.026435869, 0.16492808948863635]",seven,1.0,4.5351473922902495e-05,22050
"[0.6033788, 1161.597893430125, 1488.5770502933758, 2608.453924005682, 0.009277276, 0.044367009943181816]",seven,1.0,4.5351473922902495e-05,22050
"[0.46724844, 1821.5825564868364, 1606.129967443709, 3482.2681323902025, 0.010130256, 0.11766258445945946]",seven,0.8359637188208617,4.5351473922902495e-05,18433
"[0.4833827, 1981.746246370727, 1671.6400601213534, 3680.709561434659, 0.03333284, 0.11269309303977272]",seven,1.0,4.5351473922902495e-05,22050
"[0.4596997, 1142.6908148015436, 1619.0498340490108, 2486.840265447443, 0.01272811, 0.03968394886363636]",seven,1.0,4.5351473922902495e-05,22050
"[0.5245091, 2182.8802655326967, 1940.0482969139493, 4367.814497514205, 0.018938515, 0.14183460582386365]",seven,1.0,4.5351473922902495e-05,22050
"[0.47764662, 2522.9845502498324, 1770.5699439252435, 4570.911754261364, 0.0438909, 0.19816450639204544]",seven,1.0,4.5351473922902495e-05,22050
"[0.4290037, 2477.777875671455, 1691.0125973182248, 4381.517444957386, 0.02311045, 0.16782448508522727]",seven,1.0,4.5351473922902495e-05,22050
"[0.3024554, 1357.5649239419115, 1728.2904203600972, 3113.2607199928975, 0.08094034, 0.029818448153409092]",seven,1.0,4.5351473922902495e-05,22050
"[0.50379485, 1489.624508413316, 1501.2600521162067, 2528.683194247159, 0.025648681, 0.10215065696022728]",seven,1.0,4.5351473922902495e-05,22050
"[0.43635404, 1446.1046689889208, 1447.2523989885406, 2681.128484552557, 0.081068344, 0.08567116477272728]",seven,1.0,4.5351473922902495e-05,22050
"[0.4548484, 1903.635902783356, 1785.424523017068, 3893.349942294034, 0.021988127, 0.12151544744318182]",seven,1.0,4.5351473922902495e-05,22050
"[0.45895597, 2474.509717308181, 1644.9908351990823, 4303.948974609375, 0.027316779, 0.18150745738636365]",seven,1.0,4.5351473922902495e-05,22050
"[0.4321212, 2759.6889272044414, 1702.7465685909085, 4754.678067294034, 0.0095461765, 0.22186834161931818]",seven,1.0,4.5351473922902495e-05,22050
"[0.3532037, 2628.2754790334448, 1658.6905825715019, 4531.026389382102, 0.02191584, 0.21980424360795456]",seven,1.0,4.5351473922902495e-05,22050
"[0.41848084, 2890.31759449402, 1727.0363432723427, 4898.559015447443, 0.040320586, 0.21898304332386365]",seven,1.0,4.5351473922902495e-05,22050
"[0.34631926, 2295.2972923083285, 1764.690299153335, 4179.888361150568, 0.024004491, 0.2087069424715909]",seven,1.0,4.5351473922902495e-05,22050
"[0.49576187, 1737.718259843391, 1733.35116117137, 3655.505925958807, 0.08321986, 0.09170809659090909]",seven,1.0,4.5351473922902495e-05,22050
"[0.61898154, 2110.8896387891796, 1670.217073713494, 3873.529607599432, 0.016350836, 0.12155983664772728]",seven,1.0,4.5351473922902495e-05,22050
"[0.60354847, 2729.403167045407, 2033.6271012598345, 5192.438299005682, 0.0040144506, 0.19446910511363635]",seven,1.0,4.5351473922902495e-05,22050
"[0.4110651, 2477.0371448471533, 1527.4930575828148, 3987.802401455966, 0.07663108, 0.1880770596590909]",seven,1.0,4.5351473922902495e-05,22050
"[0.38674098, 2739.701457333473, 2015.4699538006196, 5023.638091216216, 0.023675047, 0.18801467483108109]",seven,0.8533786848072562,4.5351473922902495e-05,18817
"[0.45897532, 3141.6421405617803, 1783.4736087331032, 5060.058038884943, 0.018747456, 0.2174960049715909]",seven,1.0,4.5351473922902495e-05,22050
"[0.46583804, 1119.5658761911852, 1399.7826501117358, 2165.0656960227275, 0.039809402, 0.05226828835227273]",seven,1.0,4.5351473922902495e-05,22050
"[0.3485165, 2065.4952314426996, 1495.5881520074415, 3448.9829323508525, 0.025698174, 0.13776189630681818]",seven,1.0,4.5351473922902495e-05,22050
"[0.31873757, 1884.8726722312058, 1608.1165262645588, 3296.5376420454545, 0.04798542, 0.09977583451704546]",seven,1.0,4.5351473922902495e-05,22050
"[0.38584426, 2369.611848763545, 1763.4528916187228, 4520.259787819602, 0.026216174, 0.17887739701704544]",seven,1.0,4.5351473922902495e-05,22050
"[0.48509708, 2105.9541046632808, 1620.072111648923, 3897.754461115057, 0.018277042, 0.125]",seven,1.0,4.5351473922902495e-05,22050
"[0.4107813, 1916.769711784749, 1483.7158981211855, 3196.9465775923295, 0.04365727, 0.14323286576704544]",seven,1.0,4.5351473922902495e-05,22050
"[0.47898948, 2575.456042893053, 1794.5836755919613, 4565.528453480114, 0.010515784, 0.1922274502840909]",seven,1.0,4.5351473922902495e-05,22050
"[0.625293, 1701.620321754139, 1769.606275867258, 3679.486083984375, 0.0197429, 0.07033469460227272]",seven,1.0,4.5351473922902495e-05,22050
"[0.4286809, 1603.4685575093367, 1421.5138601948695, 2879.821222478693, 0.025529353, 0.10020862926136363]",seven,1.0,4.5351473922902495e-05,22050
"[0.44495928, 2898.471208447019, 1775.4559685587753, 4791.382390802557, 0.0113173835, 0.27257191051136365]",seven,1.0,4.5351473922902495e-05,22050
"[0.4120316, 2726.5683301234403, 2079.0471840003183, 4985.67060990767, 0.043809574, 0.1954345703125]",seven,1.0,4.5351473922902495e-05,22050
"[0.41420507, 2513.1965542678404, 1623.9158442618318, 4357.537286931818, 0.013327776, 0.141357421875]",seven,1.0,4.5351473922902495e-05,22050
"[0.49078202, 2378.5157354540816, 1851.701218765523, 4403.5400390625, 0.008903054, 0.1712313565340909]",seven,1.0,4.5351473922902495e-05,22050
"[0.33631325, 1474.5717206939496, 1768.1383774677677, 3484.219082919034, 0.023494674, 0.054765181107954544]",seven,1.0,4.5351473922902495e-05,22050
"[0.37266555, 2331.631226238878, 1610.8775484346295, 4013.7401234019885, 0.030113293, 0.15631658380681818]",seven,1.0,4.5351473922902495e-05,22050
"[0.4877921, 1531.4327024271681, 1535.0919943515394, 3019.787042791193, 0.062974185, 0.08387340198863637]",seven,1.0,4.5351473922902495e-05,22050
"[0.34397456, 1404.8017464146067, 1342.4083451649844, 2590.835848721591, 0.050081488, 0.07620516690340909]",seven,1.0,4.5351473922902495e-05,22050
"[0.4825555, 1886.8305263120412, 1695.990903223236, 3737.7236106178975, 0.03378457, 0.112060546875]",seven,1.0,4.5351473922902495e-05,22050
"[0.38205644, 1701.7317414830943, 1546.3789124499126, 3004.8606178977275, 0.028117847, 0.10946377840909091]",seven,1.0,4.5351473922902495e-05,22050
"[0.35204613, 2554.334930814496, 1595.477037733646, 4101.830499822443, 0.054855503, 0.20905095880681818]",seven,1.0,4.5351473922902495e-05,22050
"[0.42128158, 2231.1744285393406, 1902.4832226376254, 4359.005459872159, 0.042686347, 0.13716264204545456]",seven,1.0,4.5351473922902495e-05,22050
"[0.32660264, 2377.8723761433534, 1609.8026407853724, 3830.9525923295455, 0.08275691, 0.1839266690340909]",seven,1.0,4.5351473922902495e-05,22050
"[0.59294647, 843.9783538350612, 1474.5720499420468, 2065.2875114889707, 0.08106001, 0.012077780330882353]",seven,0.7680272108843538,4.5351473922902495e-05,16935
"[0.33389333, 1881.0128219687285, 1494.9984824476726, 3335.4931640625, 0.110351786, 0.1392857142857143]",seven,0.810702947845805,4.5351473922902495e-05,17876
"[0.5951091, 2706.1045332364174, 2040.6040220715358, 5160.872580788352, 0.028608017, 0.17612526633522727]",seven,1.0,4.5351473922902495e-05,22050
"[0.3887681, 1652.927475760551, 1581.6983698236052, 3125.9848854758525, 0.100312494, 0.10343794389204546]",seven,1.0,4.5351473922902495e-05,22050
"[0.34703335, 1775.4323497689575, 1661.2495321675901, 3553.223211115057, 0.012214302, 0.1282626065340909]",seven,1.0,4.5351473922902495e-05,22050
"[0.4762041, 2488.1241695486565, 1934.9827692087047, 4769.359796697443, 0.017908338, 0.172119140625]",seven,1.0,4.5351473922902495e-05,22050
"[0.3332685, 1159.5785485834722, 1323.7619694394523, 2121.0205078125, 0.055187475, 0.06903631036931818]",seven,1.0,4.5351473922902495e-05,22050
"[0.56095344, 1313.7776490663184, 1217.4039879455147, 2597.442626953125, 0.018319665, 0.07157759232954546]",seven,1.0,4.5351473922902495e-05,22050
"[0.55172867, 1804.157541789506, 1828.365860635085, 3943.7572132457385, 0.012234238, 0.08326305042613637]",seven,1.0,4.5351473922902495e-05,22050
"[0.4205388, 2476.7579069038443, 1670.2217632254867, 4178.17549272017, 0.028403943, 0.18505859375]",seven,1.0,4.5351473922902495e-05,22050
"[0.48353705, 2056.551267414532, 1434.409026386662, 3317.34375, 0.019863453, 0.15659877232142858]",seven,0.7895238095238095,4.5351473922902495e-05,17409
"[0.35562214, 1572.014346024143, 1503.1592520064876, 2671.340664950284, 0.042998854, 0.10723322088068182]",seven,1.0,4.5351473922902495e-05,22050
"[0.4798505, 2674.930743194707, 1771.5214883583028, 4530.292302911932, 0.011375647, 0.21375621448863635]",seven,1.0,4.5351473922902495e-05,22050
"[0.44391164, 1805.8010604245792, 1759.9125169873826, 3793.5141823508525, 0.08675754, 0.10174005681818182]",seven,1.0,4.5351473922902495e-05,22050
"[0.58256596, 1054.4593121169398, 1679.4781427149237, 2728.8441051136365, 0.012042272, 0.016457297585227272]",seven,1.0,4.5351473922902495e-05,22050
"[0.46826896, 1958.7339712081869, 1784.4063058379666, 3898.2438520951705, 0.02506107, 0.14197887073863635]",seven,1.0,4.5351473922902495e-05,22050
"[0.3880296, 2066.232739889296, 1592.8817764013363, 3892.6158558238635, 0.009738226, 0.16162109375]",seven,1.0,4.5351473922902495e-05,22050
"[0.28255117, 2195.539018095552, 1449.826986809397, 3500.368985262784, 0.02232294, 0.14905894886363635]",seven,1.0,4.5351473922902495e-05,22050
"[0.30154124, 2145.954455320083, 1756.7574892283492, 4163.493763316761, 0.021984639, 0.16229802911931818]",seven,1.0,4.5351473922902495e-05,22050
"[0.3415444, 1650.9416168226394, 1373.1567547336965, 2928.515625, 0.12755105, 0.10772150213068182]",seven,1.0,4.5351473922902495e-05,22050
"[0.44177142, 2294.307937570647, 1867.1101732691873, 4357.047895951705, 0.04191783, 0.10075239701704546]",seven,1.0,4.5351473922902495e-05,22050
"[0.35307574, 2404.819500317526, 1637.240138376742, 4083.478338068182, 0.010880954, 0.18896484375]",seven,1.0,4.5351473922902495e-05,22050
"[0.32130325, 2430.1481207560096, 1812.4005474307394, 4301.502019708807, 0.009011868, 0.21410023082386365]",seven,1.0,4.5351473922902495e-05,22050
"[0.43430912, 2469.3289655418057, 1742.0977116418703, 4564.794367009943, 0.016223758, 0.15849165482954544]",seven,1.0,4.5351473922902495e-05,22050
"[0.3920776, 2126.55990428391, 1635.0047540676314, 3793.0247913707385, 0.034241643, 0.13451038707386365]",seven,1.0,4.5351473922902495e-05,22050
"[0.31819746, 2161.156035340977, 1504.9599580567103, 3429.407293146307, 0.14189786, 0.1650390625]",seven,1.0,4.5351473922902495e-05,22050
"[0.4208808, 2156.499326692867, 1389.502688535924, 3673.3686967329545, 0.015334618, 0.13401100852272727]",seven,1.0,4.5351473922902495e-05,22050
"[0.4574371, 1532.702185799989, 1644.7104179967594, 3105.4304643110795, 0.008447938, 0.08399547230113637]",seven,1.0,4.5351473922902495e-05,22050
"[0.44352034, 2309.429175807809, 1655.4248033100412, 4253.786399147727, 0.02526903, 0.19965154474431818]",seven,1.0,4.5351473922902495e-05,22050
"[0.4719008, 1034.5790072314428, 1478.6248969577166, 2255.60302734375, 0.037181895, 0.035333806818181816]",seven,1.0,4.5351473922902495e-05,22050
"[0.46227056, 1766.9588691486172, 1613.0574595771745, 3170.2747691761365, 0.025794087, 0.09139737215909091]",seven,1.0,4.5351473922902495e-05,22050
"[0.4209804, 2619.486215346256, 2002.5895406424245, 4958.75410600142, 0.011065226, 0.15007990056818182]",seven,1.0,4.5351473922902495e-05,22050
"[0.5578805, 1877.5836304350792, 1806.19595046961, 3889.190118963068, 0.017780693, 0.07909046519886363]",seven,1.0,4.5351473922902495e-05,22050
"[0.3943447, 2574.8295920135465, 1684.707061777589, 4241.551624644886, 0.04672304, 0.17585893110795456]",seven,1.0,4.5351473922902495e-05,22050
"[0.42690173, 1882.1722209305487, 1616.7541180162027, 3678.9966930042615, 0.01552686, 0.11980646306818182]",seven,1.0,4.5351473922902495e-05,22050
"[0.40401694, 1950.3526536201302, 1828.2868529118502, 3820.4306862571025, 0.0037569406, 0.12354625355113637]",seven,1.0,4.5351473922902495e-05,22050
"[0.5091771, 2470.8953019922455, 1799.4053749401166, 4534.941517223011, 0.01876875, 0.1683016690340909]",seven,1.0,4.5351473922902495e-05,22050
"[0.34833753, 2068.3013955281003, 1423.9177201387324, 3518.4764515269885, 0.027456991, 0.18583540482954544]",seven,1.0,4.5351473922902495e-05,22050
"[0.47591817, 2888.1878498086717, 1642.2904903889105, 4669.524036754261, 0.047685407, 0.21843927556818182]",seven,1.0,4.5351473922902495e-05,22050
"[0.51459664, 1639.6855872232707, 1707.3023447725388, 3509.4227183948865, 0.039493915, 0.11661044034090909]",seven,1.0,4.5351473922902495e-05,22050
"[0.3973927, 2477.2127464533696, 1546.395292441351, 3907.052889737216, 0.010998224, 0.20585493607954544]",seven,1.0,4.5351473922902495e-05,22050
"[0.43872833, 2041.5928570745957, 1666.6099038282687, 3742.3728249289775, 0.013326303, 0.14116876775568182]",seven,1.0,4.5351473922902495e-05,22050
"[0.46311358, 1705.6481974307228, 1570.018606264547, 3290.664950284091, 0.04332388, 0.10019753196022728]",seven,1.0,4.5351473922902495e-05,22050
"[0.4438773, 1376.3187521044772, 1612.4436071820937, 2751.3560901988635, 0.025245793, 0.06865900213068182]",seven,1.0,4.5351473922902495e-05,22050
"[0.3765003, 1997.4042372706672, 1667.7764324244984, 3700.5298961292615, 0.070039675, 0.126953125]",seven,1.0,4.5351473922902495e-05,22050
"[0.32551333, 1170.7965418313017, 1247.0948153444083, 2259.0287642045455, 0.060114693, 0.06939142400568182]",seven,1.0,4.5351473922902495e-05,22050
"[0.42803898, 1630.2016577823356, 1427.9653509907232, 3019.0529563210225, 0.11555724, 0.11580033735795454]",seven,1.0,4.5351473922902495e-05,22050
"[0.3573747, 2238.3951845362762, 1653.8760345398623, 3837.8040660511365, 0.05231439, 0.16895640980113635]",seven,1.0,4.5351473922902495e-05,22050
"[0.5203535, 1959.1549322559033, 1889.0208377756512, 3878.668212890625, 0.020767244, 0.11228249289772728]",seven,1.0,4.5351473922902495e-05,22050
"[0.4759391, 1466.9229420745803, 1428.3040365099207, 2522.8105024857955, 0.018768035, 0.08984375]",seven,1.0,4.5351473922902495e-05,22050
"[0.41758168, 2185.982236452513, 1531.826959787373, 3732.5850053267045, 0.05670147, 0.14252263849431818]",seven,1.0,4.5351473922902495e-05,22050
"[0.38321483, 2557.826185037485, 1411.8472234130413, 4035.5180220170455, 0.18055119, 0.21144797585227273]",seven,1.0,4.5351473922902495e-05,22050
"[0.4527781, 2610.845360531224, 1717.0260302690103, 4658.023348721591, 0.026437702, 0.19817560369318182]",seven,1.0,4.5351473922902495e-05,22050
"[0.5240552, 2318.4418164559124, 1880.7206671353663, 4631.351540305398, 0.040849723, 0.11162775213068182]",seven,1.0,4.5351473922902495e-05,22050
"[0.47370037, 1727.4432644710678, 1728.327986022138, 3653.5483620383525, 0.06865307, 0.10301624644886363]",seven,1.0,4.5351473922902495e-05,22050
"[0.42378363, 2981.4368566237094, 1983.0779148082997, 5385.013649680398, 0.05008874, 0.20839621803977273]",seven,1.0,4.5351473922902495e-05,22050
"[0.32484922, 1676.0205164226873, 1378.734387355784, 2856.085759943182, 0.084140934, 0.11528986150568182]",seven,1.0,4.5351473922902495e-05,22050
"[0.40790176, 2189.226627032146, 1570.8889997000033, 3798.8974831321025, 0.08986773, 0.15741521661931818]",seven,1.0,4.5351473922902495e-05,22050
"[0.28913605, 1052.5529167360473, 1064.9348907519031, 1941.1693226207387, 0.05183872, 0.062433416193181816]",seven,1.0,4.5351473922902495e-05,22050
"[0.3682255, 1988.3689200729748, 1509.2468229920012, 3600.9388316761365, 0.008752722, 0.20921741832386365]",seven,1.0,4.5351473922902495e-05,22050
"[0.3825026, 2322.820397296966, 1482.526537551081, 3772.9597611860795, 0.00866188, 0.18125221946022727]",seven,1.0,4.5351473922902495e-05,22050
"[0.41027203, 2310.2505003650226, 1432.9493458908225, 3933.969393643466, 0.08030288, 0.16758034446022727]",seven,1.0,4.5351473922902495e-05,22050
"[0.5462885, 1788.519649468576, 1655.7871418023126, 3629.568204012784, 0.041528374, 0.08420632102272728]",seven,1.0,4.5351473922902495e-05,22050
"[0.33804095, 2087.666857964064, 1503.0478152842522, 3357.4668190696025, 0.07276544, 0.14296653053977273]",seven,1.0,4.5351473922902495e-05,22050
"[0.36061656, 1544.4389575069874, 1458.29507627239, 2617.0182661576705, 0.07021356, 0.09842196377840909]",seven,1.0,4.5351473922902495e-05,22050
"[0.29309252, 2191.530180827062, 1619.807335607143, 3966.024502840909, 0.069748774, 0.13035999644886365]",seven,1.0,4.5351473922902495e-05,22050
"[0.35844496, 1851.534099764225, 1400.8246129619254, 2876.8848765980115, 0.0050424347, 0.1787997159090909]",seven,1.0,4.5351473922902495e-05,22050
"[0.28795427, 2023.8002179974676, 1800.6383334775417, 3823.1223366477275, 0.12674002, 0.12593217329545456]",seven,1.0,4.5351473922902495e-05,22050
"[0.44766435, 1759.5243631425726, 1704.3825584788306, 3436.5034623579545, 0.051093254, 0.10971901633522728]",seven,1.0,4.5351473922902495e-05,22050
"[0.39579648, 1802.042666063901, 1912.1291483385503, 3729.6486594460225, 0.027266003, 0.07080078125]",seven,1.0,4.5351473922902495e-05,22050
"[0.3291169, 1905.8815331515918, 1657.2922757173412, 3474.0234375, 0.02384543, 0.10346554487179487]",seven,0.8960090702947846,4.5351473922902495e-05,19757
"[0.45969856, 2192.298469774176, 1749.777196809266, 3988.0470969460225, 0.05577555, 0.158935546875]",seven,1.0,4.5351473922902495e-05,22050
"[0.49250042, 2410.9729931670154, 1795.0878800098255, 4456.883655894886, 0.0038880156, 0.16883433948863635]",seven,1.0,4.5351473922902495e-05,22050
"[0.42911893, 1948.7723152283327, 1601.318154960638, 3530.7112260298295, 0.058709916, 0.12174849076704546]",seven,1.0,4.5351473922902495e-05,22050
"[0.57149243, 2103.150039097984, 1867.897567295181, 4318.386008522727, 0.040821984, 0.10488059303977272]",seven,1.0,4.5351473922902495e-05,22050
"[0.4205046, 1803.4752857403857, 1455.4040459286623, 3080.471524325284, 0.047529176, 0.11740944602272728]",seven,1.0,4.5351473922902495e-05,22050
"[0.41215706, 2325.6952726477225, 1764.9204493453558, 3993.4303977272725, 0.0119894445, 0.159912109375]",seven,1.0,4.5351473922902495e-05,22050
"[0.45706716, 2640.702856841876, 1736.2022819309473, 4571.645840731534, 0.027533896, 0.24184348366477273]",seven,1.0,4.5351473922902495e-05,22050
"[0.3146397, 1907.1251656734266, 1362.8725717335026, 3112.771329012784, 0.060590826, 0.1479159268465909]",seven,1.0,4.5351473922902495e-05,22050
"[0.51378554, 2683.096240918075, 1763.4710624612462, 4665.853604403409, 0.016114267, 0.20948375355113635]",seven,1.0,4.5351473922902495e-05,22050
"[0.38497174, 2742.7732733424764, 1848.893872744589, 4867.972079190341, 0.015200412, 0.18235085227272727]",seven,1.0,4.5351473922902495e-05,22050
"[0.26138976, 1515.10213514075, 872.9313666308327, 2150.628662109375, 0.045114674, 0.10582386363636363]",seven,1.0,4.5351473922902495e-05,22050
"[0.3333414, 2215.4631027875075, 1557.329385344685, 3834.8677201704545, 0.012993635, 0.132080078125]",seven,1.0,4.5351473922902495e-05,22050
"[0.33868754, 1960.108509964445, 1636.7461734988726, 3686.8269486860795, 0.03117888, 0.1372958096590909]",seven,1.0,4.5351473922902495e-05,22050
"[0.47595054, 1482.4081106140675, 1635.496640437024, 3091.238125887784, 0.015966052, 0.06951349431818182]",seven,1.0,4.5351473922902495e-05,22050
"[0.4261076, 1928.8752446303115, 1531.6606235311688, 3555.670166015625, 0.04109191, 0.11783114346590909]",seven,1.0,4.5351473922902495e-05,22050
"[0.3147849, 2213.437152077013, 1661.3071322287278, 3732.095614346591, 0.084832914, 0.14607377485795456]",seven,1.0,4.5351473922902495e-05,22050
"[0.40924, 2569.3379571087203, 1714.655054797764, 4487.2119140625, 0.082154565, 0.19931640625]",seven,0.7895238095238095,4.5351473922902495e-05,17409
"[0.36093605, 2345.4665821900776, 1362.817597813171, 3992.4516157670455, 0.023419863, 0.12659801136363635]",seven,1.0,4.5351473922902495e-05,22050
"[0.4458391, 2531.74867304249, 1952.2456332164745, 4710.632879083807, 0.074189596, 0.17539284446022727]",seven,1.0,4.5351473922902495e-05,22050
"[0.43790805, 2518.895581194272, 1954.219722864403, 4736.815296519886, 0.021390615, 0.1345547762784091]",seven,1.0,4.5351473922902495e-05,22050
"[0.35371795, 2453.4804092150766, 1741.1534704297667, 4474.25703568892, 0.039911237, 0.15387517755681818]",seven,1.0,4.5351473922902495e-05,22050
"[0.48469746, 2085.295570665933, 1773.1103421003368, 4056.317138671875, 0.026037617, 0.12587668678977273]",seven,1.0,4.5351473922902495e-05,22050
"[0.5315799, 1384.5675952163908, 1502.8444477268347, 2722.726717862216, 0.023247553, 0.06883655894886363]",seven,1.0,4.5351473922902495e-05,22050
"[0.37085158, 2446.021989656547, 1631.7229802454801, 4158.599853515625, 0.01009529, 0.145751953125]",seven,1.0,4.5351473922902495e-05,22050
"[0.43348745, 2560.8314643378803, 1793.971767016303, 4528.09004350142, 0.0077614044, 0.20222611860795456]",seven,1.0,4.5351473922902495e-05,22050
"[0.27790418, 2005.0743627252216, 1421.5565521271476, 3262.7696644176135, 0.09915715, 0.12614302201704544]",seven,1.0,4.5351473922902495e-05,22050
