"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class,duration,sample_duration,total_sample
"[0.33535707, 3332.4376256178275, 1609.757287250501, 5007.937899502841, 0.068671115, 0.25892223011363635]",six,1.0,4.5351473922902495e-05,22050
"[0.504383, 2216.8097771769044, 1520.9489240648688, 3794.003573330966, 0.033517197, 0.17298473011363635]",six,1.0,4.5351473922902495e-05,22050
"[0.47370237, 3609.145488342456, 2164.222887296495, 6053.157991976352, 0.01024376, 0.3024836359797297]",six,0.8533786848072562,4.5351473922902495e-05,18817
"[0.56677455, 1861.9258165547974, 1935.809348084993, 3736.5001331676135, 0.0159856, 0.12587668678977273]",six,1.0,4.5351473922902495e-05,22050
"[0.44269794, 1495.4758853876638, 1555.842552840856, 2779.006680575284, 0.0040578884, 0.09784490411931818]",six,1.0,4.5351473922902495e-05,22050
"[0.37932816, 3285.138692397158, 1730.571896321085, 5220.088889382102, 0.015736433, 0.2710959694602273]",six,1.0,4.5351473922902495e-05,22050
"[0.38072294, 2210.049829685392, 1651.3524007144124, 3752.16064453125, 0.038230073, 0.14975807883522727]",six,1.0,4.5351473922902495e-05,22050
"[0.47700697, 1945.7139100454222, 1859.4073877851165, 3768.310546875, 0.021229116, 0.10085227272727272]",six,1.0,4.5351473922902495e-05,22050
"[0.3807891, 1766.2940500427583, 2009.694066616277, 4174.505060369318, 0.032510974, 0.043900923295454544]",six,1.0,4.5351473922902495e-05,22050
"[0.43263453, 2979.1713067430246, 1632.9548412847907, 4849.864612926136, 0.011796123, 0.24650435014204544]",six,1.0,4.5351473922902495e-05,22050
"[0.49232623, 3037.6208085922613, 1700.110493235243, 4851.332785866477, 0.014843458, 0.22986949573863635]",six,1.0,4.5351473922902495e-05,22050
"[0.32840404, 3601.803283093964, 2034.4262274121645, 5604.01611328125, 0.17736267, 0.317626953125]",six,1.0,4.5351473922902495e-05,22050
"[0.57969123, 2420.081493849018, 2162.7301866113303, 4987.628173828125, 0.028338015, 0.15687144886363635]",six,1.0,4.5351473922902495e-05,22050
"[0.4428742, 3523.8418984328655, 1927.8841750323227, 5784.553639481707, 0.010015243, 0.2837747713414634]",six,0.9288435374149661,4.5351473922902495e-05,20481
"[0.5176821, 2652.449577052437, 1817.155193757844, 4613.244074041193, 0.020045737, 0.1578702059659091]",six,1.0,4.5351473922902495e-05,22050
"[0.3333788, 4337.125231899631, 2011.618704397528, 6113.227428089489, 0.030021863, 0.4173029119318182]",six,1.0,4.5351473922902495e-05,22050
"[0.44155195, 1981.9815862597688, 1710.5127064586632, 3629.3235085227275, 0.012954763, 0.12210360440340909]",six,1.0,4.5351473922902495e-05,22050
"[0.41523683, 3013.61006855858, 1907.4899607754987, 5102.817007211538, 0.008771437, 0.2451297075320513]",six,0.8824036281179138,4.5351473922902495e-05,19457
"[0.46750012, 3299.997741504488, 2075.971272424736, 5573.429177024148, 0.026707267, 0.27440296519886365]",six,1.0,4.5351473922902495e-05,22050
"[0.35612348, 3148.257817279716, 1680.9259159953542, 5073.271595348011, 0.015444577, 0.21452192826704544]",six,1.0,4.5351473922902495e-05,22050
"[0.5397859, 2815.0651800205887, 2021.709107523802, 5143.254505504261, 0.0061630965, 0.22498668323863635]",six,1.0,4.5351473922902495e-05,22050
"[0.36957654, 2851.0522520243344, 1752.0738460604086, 4785.02030806108, 0.086780906, 0.20191539417613635]",six,1.0,4.5351473922902495e-05,22050
"[0.42669612, 2475.125075963777, 1683.9212294802442, 4118.714488636364, 0.020956542, 0.17226340553977273]",six,1.0,4.5351473922902495e-05,22050
"[0.4547143, 2637.3502837961028, 1853.5845340965795, 4740.241033380682, 0.018460762, 0.19019664417613635]",six,1.0,4.5351473922902495e-05,22050
"[0.56802267, 889.5627557511123, 1603.2355863010705, 2314.5283467060813, 0.07141362, 0.0068887246621621625]",six,0.8533786848072562,4.5351473922902495e-05,18817
"[0.38353595, 2713.0682501529477, 1651.475581857336, 4274.3408203125, 0.020023195, 0.21436656605113635]",six,1.0,4.5351473922902495e-05,22050
"[0.53006023, 2767.722389055441, 2061.6929538730637, 5344.394198330966, 0.09082621, 0.19633345170454544]",six,1.0,4.5351473922902495e-05,22050
"[0.3400198, 3044.2364031332622, 1796.8143694153287, 4916.177090731534, 0.06254086, 0.23875843394886365]",six,1.0,4.5351473922902495e-05,22050
"[0.59005076, 798.9378929478869, 1480.8267975761764, 1981.3172875381097, 0.07131398, 0.005930830792682927]",six,0.9387301587301587,4.5351473922902495e-05,20699
"[0.6046449, 2396.5528264428585, 1986.4105319307769, 4635.02197265625, 0.012813937, 0.15415261008522727]",six,1.0,4.5351473922902495e-05,22050
"[0.39671183, 3399.570852487061, 1716.1332470032044, 5090.644975142045, 0.03575252, 0.2750244140625]",six,1.0,4.5351473922902495e-05,22050
"[0.5997372, 3138.629544495583, 2068.6772172983915, 5584.195778586648, 0.025520582, 0.22996937144886365]",six,1.0,4.5351473922902495e-05,22050
"[0.36818308, 2180.08054503161, 1877.9107078785382, 4222.220680930398, 0.04396246, 0.13866077769886365]",six,1.0,4.5351473922902495e-05,22050
"[0.52799994, 2848.0123726342313, 2068.301103765496, 5144.967373934659, 0.008073915, 0.27037464488636365]",six,1.0,4.5351473922902495e-05,22050
"[0.45957968, 3455.9910980432646, 2173.3462557715616, 5912.577126242898, 0.0167612, 0.2969082919034091]",six,1.0,4.5351473922902495e-05,22050
"[0.34324732, 1589.1906428351424, 1669.6169054387822, 3117.175847833807, 0.031105207, 0.1033935546875]",six,1.0,4.5351473922902495e-05,22050
"[0.42091557, 2435.0594245090338, 1801.2489354169236, 4299.544455788352, 0.00993469, 0.19150612571022727]",six,1.0,4.5351473922902495e-05,22050
"[0.5318615, 1950.8458171238308, 1663.4075706836318, 3972.631281072443, 0.01764524, 0.1368075284090909]",six,1.0,4.5351473922902495e-05,22050
"[0.6418083, 2256.9397669845357, 2008.5493616635044, 4563.570889559659, 0.008984464, 0.0943603515625]",six,1.0,4.5351473922902495e-05,22050
"[0.26219338, 3472.214480330302, 1166.9280947314126, 4612.020596590909, 0.024823243, 0.2775213068181818]",six,1.0,4.5351473922902495e-05,22050
"[0.31865194, 2658.39177787673, 1845.8353909893144, 4339.185125177557, 0.036792677, 0.22211248224431818]",six,1.0,4.5351473922902495e-05,22050
"[0.34261888, 3265.9512940662594, 1908.7113106478268, 5361.522882634943, 0.027058907, 0.23274369673295456]",six,1.0,4.5351473922902495e-05,22050
"[0.4221109, 3087.3728975601484, 1859.9506022641233, 5124.16825727983, 0.10945383, 0.24024547230113635]",six,1.0,4.5351473922902495e-05,22050
"[0.6628765, 1663.3043385024712, 2103.930633551873, 4155.908203125, 0.009346903, 0.003995028409090909]",six,1.0,4.5351473922902495e-05,22050
"[0.41961226, 1679.466910793435, 1719.0687545034168, 3598.981267755682, 0.010163636, 0.0980224609375]",six,1.0,4.5351473922902495e-05,22050
"[0.49202427, 2968.9805921018315, 1993.6303147516462, 5306.466397372159, 0.015061591, 0.24790261008522727]",six,1.0,4.5351473922902495e-05,22050
"[0.4035914, 2981.9525477145576, 1865.8526807972164, 4981.021395596591, 0.0067898943, 0.2142001065340909]",six,1.0,4.5351473922902495e-05,22050
"[0.4566187, 2933.335835644838, 2082.818352694237, 5185.097434303977, 0.049081787, 0.17333984375]",six,1.0,4.5351473922902495e-05,22050
"[0.4293491, 3707.9996214355783, 1664.057748800951, 5431.75048828125, 0.010812236, 0.32209916548295453]",six,1.0,4.5351473922902495e-05,22050
"[0.41665408, 3245.51420357778, 1949.6700151566095, 5393.33329634233, 0.008121287, 0.2920809659090909]",six,1.0,4.5351473922902495e-05,22050
"[0.42286855, 2789.4520310961457, 1990.6440676799068, 5190.725430575284, 0.006735079, 0.14314408735795456]",six,1.0,4.5351473922902495e-05,22050
"[0.41399297, 2971.5137591513376, 1986.657047764099, 5163.31953568892, 0.021372449, 0.22065873579545456]",six,1.0,4.5351473922902495e-05,22050
"[0.34316677, 2876.60741265974, 1695.974716595636, 4540.814208984375, 0.10448145, 0.19035200639204544]",six,1.0,4.5351473922902495e-05,22050
"[0.555133, 2485.3178809389765, 2094.673377061454, 4987.628173828125, 0.0033988326, 0.16472833806818182]",six,1.0,4.5351473922902495e-05,22050
"[0.46205226, 3416.781891246083, 1913.0906854426064, 5633.624267578125, 0.0103467805, 0.2986061789772727]",six,1.0,4.5351473922902495e-05,22050
"[0.55881286, 3018.574441504598, 2032.0841538653212, 5373.023570667614, 0.0100350315, 0.1942138671875]",six,1.0,4.5351473922902495e-05,22050
"[0.41391957, 2346.7269376748823, 1877.882314804342, 4153.461248224432, 0.003054773, 0.17039905894886365]",six,1.0,4.5351473922902495e-05,22050
"[0.6548996, 2582.64293656297, 2010.3988038655834, 4927.188387784091, 0.013351139, 0.16597123579545456]",six,1.0,4.5351473922902495e-05,22050
"[0.42095616, 2381.0157206514186, 2034.69786695667, 4767.646928267045, 0.028724605, 0.17221901633522727]",six,1.0,4.5351473922902495e-05,22050
"[0.39890778, 2698.910752687288, 2040.526280128796, 4886.034020712209, 0.002806702, 0.18923737281976744]",six,0.98140589569161,4.5351473922902495e-05,21640
"[0.3849048, 3636.4407135937695, 1621.898249522809, 5212.503329190341, 0.031218164, 0.3069513494318182]",six,1.0,4.5351473922902495e-05,22050
"[0.52021164, 2595.274326099741, 1722.4510167542205, 4310.555752840909, 0.009752042, 0.21051580255681818]",six,1.0,4.5351473922902495e-05,22050
"[0.4322552, 3636.5426669588346, 1901.3114899980617, 5594.962380149148, 0.01991118, 0.30201305042613635]",six,1.0,4.5351473922902495e-05,22050
"[0.4412698, 2466.162726548502, 1853.8339784031139, 4291.958895596591, 0.010898149, 0.17676890980113635]",six,1.0,4.5351473922902495e-05,22050
"[0.34678668, 3181.6457946916807, 1636.8708349548108, 4993.990256569602, 0.007996399, 0.2735928622159091]",six,1.0,4.5351473922902495e-05,22050
"[0.42577523, 2093.037868491636, 1862.4196991645533, 4120.672052556818, 0.016451202, 0.1346435546875]",six,1.0,4.5351473922902495e-05,22050
"[0.4675746, 2467.0151665170815, 1723.2422802358035, 4281.192294034091, 0.04751608, 0.16696999289772727]",six,1.0,4.5351473922902495e-05,22050
"[0.4816754, 3161.2521076537496, 1750.4958962359974, 5224.982799183239, 0.024001068, 0.25874467329545453]",six,1.0,4.5351473922902495e-05,22050
"[0.51156574, 1678.0850173428516, 1684.0929692379148, 3203.5533558238635, 0.047748614, 0.10551313920454546]",six,1.0,4.5351473922902495e-05,22050
"[0.4314567, 3314.5795790154402, 1891.3400145783153, 5138.849986683239, 0.028452964, 0.3077725497159091]",six,1.0,4.5351473922902495e-05,22050
"[0.495943, 3318.867797066999, 2084.5570392774907, 5551.406582919034, 0.009345054, 0.2679776278409091]",six,1.0,4.5351473922902495e-05,22050
"[0.495082, 2697.9525793944936, 1881.5096243395556, 4834.2041015625, 0.004854544, 0.19054066051136365]",six,1.0,4.5351473922902495e-05,22050
"[0.35509238, 3265.9338801195754, 1353.545296332253, 4593.668434836648, 0.18350907, 0.27772105823863635]",six,1.0,4.5351473922902495e-05,22050
"[0.4327216, 2907.363280713098, 1688.4375067312785, 4936.731511896307, 0.022061372, 0.22887073863636365]",six,1.0,4.5351473922902495e-05,22050
"[0.39495265, 3623.952556889528, 1664.8621210373897, 5312.58378462358, 0.058129452, 0.2552712180397727]",six,1.0,4.5351473922902495e-05,22050
"[0.30539033, 3596.729002101225, 1951.5991600058994, 5825.710227272727, 0.055322494, 0.27965198863636365]",six,1.0,4.5351473922902495e-05,22050
"[0.36628094, 2580.346021995463, 1860.1340577671813, 4466.916170987216, 0.07714656, 0.18459250710227273]",six,1.0,4.5351473922902495e-05,22050
"[0.44975895, 2855.2881536495897, 1458.3899639809024, 4253.786399147727, 0.057039376, 0.20512251420454544]",six,1.0,4.5351473922902495e-05,22050
"[0.37888885, 1736.9943532125244, 1392.728546101326, 3056.491366299716, 0.031229826, 0.11844149502840909]",six,1.0,4.5351473922902495e-05,22050
"[0.4017367, 2879.7221999147337, 1530.7006719656538, 4434.861061789773, 0.0051088575, 0.2726384943181818]",six,1.0,4.5351473922902495e-05,22050
"[0.42434025, 3303.454953696127, 1677.3071293354856, 4979.797918146307, 0.0044031334, 0.2789861505681818]",six,1.0,4.5351473922902495e-05,22050
"[0.40777507, 3264.8931108939328, 1391.9857984603545, 4795.542214133523, 0.030073904, 0.2696866122159091]",six,1.0,4.5351473922902495e-05,22050
"[0.49320394, 2436.341890943795, 1820.8832406470488, 4537.877863103693, 0.03755515, 0.14885919744318182]",six,1.0,4.5351473922902495e-05,22050
"[0.39241764, 3476.089265151716, 1819.4364217728253, 5399.205988103693, 0.04944514, 0.2747136896306818]",six,1.0,4.5351473922902495e-05,22050
"[0.4245732, 2685.3734801066635, 2023.6404653736608, 4746.603116122159, 0.048810326, 0.198486328125]",six,1.0,4.5351473922902495e-05,22050
"[0.36153108, 3717.2633183038515, 1845.5816394729163, 5539.661199396307, 0.04625899, 0.31090198863636365]",six,1.0,4.5351473922902495e-05,22050
"[0.31057438, 3698.83263099216, 1939.0163193206768, 5564.864834872159, 0.13884673, 0.31657270951704547]",six,1.0,4.5351473922902495e-05,22050
"[0.48279253, 2459.730489231962, 1957.0994332269713, 4604.435036399148, 0.050291076, 0.1832275390625]",six,1.0,4.5351473922902495e-05,22050
"[0.5009415, 2290.6150666860044, 1875.5898776974768, 4385.677268288352, 0.00892865, 0.1636629971590909]",six,1.0,4.5351473922902495e-05,22050
"[0.47862217, 1975.0517425808748, 2005.2108844365612, 4197.751131924716, 0.019145982, 0.09037642045454546]",six,1.0,4.5351473922902495e-05,22050
"[0.4686662, 3213.2173427450016, 1895.6064736114504, 5171.883877840909, 0.025891505, 0.23780406605113635]",six,1.0,4.5351473922902495e-05,22050
"[0.48166743, 3466.255083254547, 1709.0071372143545, 5267.070423473011, 0.0047625955, 0.29585404829545453]",six,1.0,4.5351473922902495e-05,22050
"[0.4607418, 3154.124127214773, 1939.0471461683985, 5274.166592684659, 0.03196592, 0.25736860795454547]",six,1.0,4.5351473922902495e-05,22050
"[0.49359772, 2182.506250249978, 2016.9625913040252, 4592.444957386364, 0.011168984, 0.14963600852272727]",six,1.0,4.5351473922902495e-05,22050
"[0.41320384, 2511.0114044472416, 1884.0456490061226, 4446.6064453125, 0.03933955, 0.17498224431818182]",six,1.0,4.5351473922902495e-05,22050
"[0.44532087, 2858.250141923423, 1836.028222271738, 4709.409401633523, 0.06797209, 0.2220458984375]",six,1.0,4.5351473922902495e-05,22050
"[0.49090877, 3006.0277419946433, 1830.6045165693445, 5181.671697443182, 0.034176536, 0.19148393110795456]",six,1.0,4.5351473922902495e-05,22050
"[0.5729093, 2411.63749014818, 1922.6437243075382, 4516.099964488636, 0.019095942, 0.22434303977272727]",six,1.0,4.5351473922902495e-05,22050
"[0.4155304, 2731.2943318667462, 1618.4764811052373, 4333.067737926136, 0.034904137, 0.21073774857954544]",six,1.0,4.5351473922902495e-05,22050
"[0.40017134, 3422.6418069256306, 1713.45652379352, 5426.856578480114, 0.012669083, 0.2692538174715909]",six,1.0,4.5351473922902495e-05,22050
"[0.46525553, 2517.405655800241, 1864.2648379580341, 4456.63896040483, 0.019956037, 0.2013272372159091]",six,1.0,4.5351473922902495e-05,22050
"[0.44578338, 3826.510089795482, 1805.970809387135, 5835.742742365057, 0.007712066, 0.3358709161931818]",six,1.0,4.5351473922902495e-05,22050
"[0.31962729, 3459.970823638241, 1547.6663965800074, 5194.15116743608, 0.042599276, 0.2795965021306818]",six,1.0,4.5351473922902495e-05,22050
"[0.48697802, 3357.9444127378592, 1770.3727501762683, 5318.456476384943, 0.020432347, 0.268798828125]",six,1.0,4.5351473922902495e-05,22050
"[0.48176533, 3417.376894765085, 2015.3245455031176, 5701.404918323864, 0.013489501, 0.2755348899147727]",six,1.0,4.5351473922902495e-05,22050
"[0.36173993, 2764.7787073796385, 1244.002222615874, 4064.39208984375, 0.033009794, 0.22493119673295456]",six,1.0,4.5351473922902495e-05,22050
"[0.38258147, 3898.023649151731, 1647.947782823389, 5616.250887784091, 0.024926899, 0.3279030539772727]",six,1.0,4.5351473922902495e-05,22050
"[0.31251436, 3030.992624785332, 1610.4087995924858, 4403.784734552557, 0.021595031, 0.23829234730113635]",six,1.0,4.5351473922902495e-05,22050
"[0.5143696, 2225.344536563506, 1960.4903060861213, 4349.70703125, 0.021302441, 0.16452858664772727]",six,1.0,4.5351473922902495e-05,22050
"[0.5382681, 2310.1316043252264, 1849.4210305222734, 4382.0068359375, 0.020052172, 0.15784801136363635]",six,1.0,4.5351473922902495e-05,22050
"[0.56359464, 2494.3195747434124, 1715.922356993968, 4234.944846413352, 0.021453384, 0.1575594815340909]",six,1.0,4.5351473922902495e-05,22050
"[0.34774, 3729.3876366607133, 1658.3580031207775, 5324.81855912642, 0.05940542, 0.3127663352272727]",six,1.0,4.5351473922902495e-05,22050
"[0.41673702, 3201.1248481911707, 1722.1636398854628, 5018.541370738636, 0.07676995, 0.26318359375]",six,0.7430839002267574,4.5351473922902495e-05,16385
"[0.35443726, 3151.6174421763544, 1346.1378380716005, 4617.159201882102, 0.013896096, 0.24566095525568182]",six,1.0,4.5351473922902495e-05,22050
"[0.33736047, 3378.5234524649854, 1958.9406871652764, 5855.318381569602, 0.0599764, 0.24927867542613635]",six,1.0,4.5351473922902495e-05,22050
"[0.3280331, 2451.831453736099, 1374.6885833439972, 3579.650324041193, 0.022880929, 0.18337180397727273]",six,1.0,4.5351473922902495e-05,22050
"[0.5283455, 3349.1153882603976, 1987.1366158243075, 5700.426136363636, 0.009820902, 0.2554709694602273]",six,1.0,4.5351473922902495e-05,22050
"[0.3894344, 3866.467885998642, 1920.9903838003222, 5931.908069957386, 0.025205053, 0.33552689985795453]",six,1.0,4.5351473922902495e-05,22050
"[0.4831032, 2254.9211739840944, 1768.7081746128163, 3911.9467995383525, 0.0066235047, 0.17133123224431818]",six,1.0,4.5351473922902495e-05,22050
"[0.40695497, 3447.527727250381, 1779.6830723385197, 5304.998224431818, 0.008522756, 0.25984330610795453]",six,1.0,4.5351473922902495e-05,22050
"[0.5698231, 2609.0551968576647, 1918.8850482739892, 4866.748601740057, 0.0047805775, 0.20771928267045456]",six,1.0,4.5351473922902495e-05,22050
"[0.32075086, 3441.378857134551, 1927.4937306112581, 5553.119451349432, 0.045243178, 0.2605868252840909]",six,1.0,4.5351473922902495e-05,22050
"[0.39137107, 3550.144926119306, 1764.2696263255855, 5216.663152521307, 0.01689849, 0.29736328125]",six,1.0,4.5351473922902495e-05,22050
"[0.30208495, 3000.7557615207447, 1284.4135781747134, 4402.80595259233, 0.013323455, 0.22255637428977273]",six,1.0,4.5351473922902495e-05,22050
"[0.55434126, 1451.9629585348225, 1791.0778422899643, 3389.270958533654, 0.016728701, 0.04269330929487179]",six,0.8960090702947846,4.5351473922902495e-05,19757
"[0.49699104, 2669.6298475421368, 1874.5875534733311, 4553.91357421875, 0.017087435, 0.20040690104166667]",six,0.6827210884353742,4.5351473922902495e-05,15054
"[0.40441114, 2316.3854806253466, 1603.2054265990957, 3737.234219637784, 0.02046328, 0.18459250710227273]",six,1.0,4.5351473922902495e-05,22050
"[0.331883, 3368.5128419654216, 1889.065844576263, 5467.720725319602, 0.005951507, 0.274169921875]",six,1.0,4.5351473922902495e-05,22050
"[0.5023012, 1793.2970042759737, 1786.772202666039, 3556.1595569957385, 0.019372087, 0.1287508877840909]",six,1.0,4.5351473922902495e-05,22050
"[0.40508583, 3120.146921350928, 1783.881979213199, 5228.653231534091, 0.0061281575, 0.2537175958806818]",six,1.0,4.5351473922902495e-05,22050
"[0.3280331, 2451.831453736099, 1374.6885833439972, 3579.650324041193, 0.022880929, 0.18337180397727273]",six,1.0,4.5351473922902495e-05,22050
"[0.45644158, 2879.9423206591305, 1550.1050939721872, 4533.718039772727, 0.005760417, 0.2850008877840909]",six,1.0,4.5351473922902495e-05,22050
"[0.48267877, 3211.506289205853, 2116.436006025059, 5599.36689897017, 0.008863769, 0.24225408380681818]",six,1.0,4.5351473922902495e-05,22050
"[0.49595845, 2874.595886961964, 1843.6259871059995, 4917.155872691761, 0.009377714, 0.2076083096590909]",six,1.0,4.5351473922902495e-05,22050
"[0.4663679, 2931.5386177028854, 2184.6005395957286, 5310.626220703125, 0.02981878, 0.1683682528409091]",six,1.0,4.5351473922902495e-05,22050
"[0.3113879, 4666.09641284022, 1544.6864839921486, 6105.886563387784, 0.048289478, 0.41761363636363635]",six,1.0,4.5351473922902495e-05,22050
"[0.44583547, 2454.002565686621, 1695.3214686733759, 4283.639248934659, 0.016560936, 0.18817693536931818]",six,1.0,4.5351473922902495e-05,22050
"[0.42379808, 3171.5170910008496, 1757.5227419142677, 5204.91776899858, 0.0074683856, 0.24315296519886365]",six,1.0,4.5351473922902495e-05,22050
"[0.4145769, 1771.5234971196828, 1556.2574335401625, 3327.3692737926135, 0.017542211, 0.11674360795454546]",six,1.0,4.5351473922902495e-05,22050
