"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class,duration,sample_duration,total_sample
"[0.6165234, 1741.4465168872111, 1643.9808790172356, 3589.6828391335225, 0.017203389, 0.0609130859375]",left,1.0,4.5351473922902495e-05,22050
"[0.56967115, 1501.501410043649, 1578.5124154374485, 2735.940274325284, 0.007423189, 0.07184392755681818]",left,1.0,4.5351473922902495e-05,22050
"[0.5984482, 2582.184486728385, 2014.7213041445275, 5082.57002397017, 0.0036405204, 0.17072088068181818]",left,1.0,4.5351473922902495e-05,22050
"[0.44705334, 2636.217646405938, 1566.398484070441, 4188.94209428267, 0.057793368, 0.18268377130681818]",left,1.0,4.5351473922902495e-05,22050
"[0.47442454, 3125.4209783825104, 2030.6876406019064, 5500.99931196733, 0.027714215, 0.2533513849431818]",left,1.0,4.5351473922902495e-05,22050
"[0.27669245, 1690.4521627915085, 1603.5907714865739, 2962.5282981178975, 0.011595409, 0.0838623046875]",left,1.0,4.5351473922902495e-05,22050
"[0.3686642, 2071.9708719978253, 1621.1679436016143, 3753.1394264914775, 0.023776947, 0.13468794389204544]",left,1.0,4.5351473922902495e-05,22050
"[0.32404137, 2210.3567520574657, 1436.7922008988514, 3813.3345170454545, 0.017687963, 0.16942249644886365]",left,1.0,4.5351473922902495e-05,22050
"[0.46502188, 2546.423653354185, 1800.7786143370058, 4791.382390802557, 0.046734974, 0.1610107421875]",left,1.0,4.5351473922902495e-05,22050
"[0.4581122, 1680.8491826199606, 1622.3686682056555, 3451.1851917613635, 0.06980968, 0.09025435014204546]",left,1.0,4.5351473922902495e-05,22050
"[0.5454931, 2886.2993131378844, 2102.443215157915, 5508.095481178977, 0.021802412, 0.21209161931818182]",left,1.0,4.5351473922902495e-05,22050
"[0.49170482, 2477.9761048123396, 1923.1059094286347, 4827.842018821023, 0.019303309, 0.1895751953125]",left,1.0,4.5351473922902495e-05,22050
"[0.60285807, 2070.111238577754, 1737.994344286881, 3998.0796120383525, 0.0102369, 0.09980912642045454]",left,1.0,4.5351473922902495e-05,22050
"[0.49307632, 2162.002519780979, 1929.160148060487, 4409.65742631392, 0.1655233, 0.13182484019886365]",left,1.0,4.5351473922902495e-05,22050
"[0.36296156, 2123.679264426664, 1558.007207909672, 3771.246892755682, 0.04682739, 0.1418124112215909]",left,1.0,4.5351473922902495e-05,22050
"[0.75182503, 494.43004090456486, 1099.7551120973249, 693.7117143110795, 0.008834475, 0.0013316761363636363]",left,1.0,4.5351473922902495e-05,22050
"[0.4153938, 1006.3273183649758, 1098.476836072049, 2054.952725497159, 0.059395958, 0.03854092684659091]",left,1.0,4.5351473922902495e-05,22050
"[0.66386056, 1845.3631486738275, 1871.649305899699, 4154.929421164773, 0.024189167, 0.07669344815340909]",left,1.0,4.5351473922902495e-05,22050
"[0.36241832, 1563.2308597271315, 1589.6886935030054, 3039.117986505682, 0.032324936, 0.07449618252840909]",left,1.0,4.5351473922902495e-05,22050
"[0.44306958, 2792.196647340444, 1645.6256994885437, 4515.121182528409, 0.009467892, 0.24358575994318182]",left,1.0,4.5351473922902495e-05,22050
"[0.47450903, 2324.054260810594, 1720.780276467924, 4337.472256747159, 0.012494663, 0.14670632102272727]",left,1.0,4.5351473922902495e-05,22050
"[0.5672307, 2259.132227054172, 1954.6872720172453, 4680.535333806818, 0.0085553, 0.14133522727272727]",left,1.0,4.5351473922902495e-05,22050
"[0.32190606, 2525.0366173061266, 1913.3459356391168, 4559.793795072115, 0.092921615, 0.17044771634615385]",left,0.8824036281179138,4.5351473922902495e-05,19457
"[0.36786652, 1507.2007243116384, 1811.9958703368748, 3583.5654518821025, 0.02493837, 0.05101429332386364]",left,1.0,4.5351473922902495e-05,22050
"[0.33687535, 1949.1035419896034, 1879.918469490113, 3862.518310546875, 0.063788846, 0.090576171875]",left,1.0,4.5351473922902495e-05,22050
"[0.34348574, 1880.923474305864, 1383.5176497384468, 3241.7258522727275, 0.04593961, 0.10832075639204546]",left,1.0,4.5351473922902495e-05,22050
"[0.5570072, 1617.30285118311, 1838.905674402528, 3806.238347833807, 0.022568397, 0.05467640269886364]",left,1.0,4.5351473922902495e-05,22050
"[0.4521888, 2827.3275264386593, 2140.983974720914, 5393.088600852273, 0.038243234, 0.17024369673295456]",left,1.0,4.5351473922902495e-05,22050
"[0.5814, 778.1449524781699, 1361.6754806840395, 1732.5, 0.08944319, 0.012416294642857142]",left,0.810702947845805,4.5351473922902495e-05,17876
"[0.5552683, 1318.2975683157454, 1708.4232054696622, 3006.0840953480115, 0.031495206, 0.017223011363636364]",left,1.0,4.5351473922902495e-05,22050
"[0.62767315, 2494.439596598486, 2052.9947625010855, 5015.034068714489, 0.031604514, 0.13068181818181818]",left,1.0,4.5351473922902495e-05,22050
"[0.41859475, 1560.4630931284846, 1626.5150669883894, 3313.9110218394885, 0.052903023, 0.07896839488636363]",left,1.0,4.5351473922902495e-05,22050
"[0.48903435, 1480.487964033691, 1564.1902102757476, 3100.536554509943, 0.012164229, 0.12160422585227272]",left,1.0,4.5351473922902495e-05,22050
"[0.5429908, 2155.0671888773, 1720.1561780542268, 3974.344149502841, 0.033884436, 0.17823375355113635]",left,1.0,4.5351473922902495e-05,22050
"[0.30161458, 1223.3781237809528, 1339.8134481860357, 2182.4390758167615, 0.040548544, 0.06465287642045454]",left,1.0,4.5351473922902495e-05,22050
"[0.41080135, 1774.8100660175517, 1589.3420675195455, 3427.939120205966, 0.016526584, 0.10535777698863637]",left,1.0,4.5351473922902495e-05,22050
"[0.52403015, 2775.077255154184, 1964.2031603164455, 5029.715798117898, 0.018635357, 0.1949462890625]",left,1.0,4.5351473922902495e-05,22050
"[0.5302017, 1762.8279265561882, 1832.0849986827945, 3866.9228293678975, 0.012816711, 0.061279296875]",left,1.0,4.5351473922902495e-05,22050
"[0.4787284, 2008.6642539049571, 1556.188548805336, 3754.070848034274, 0.02154847, 0.13037109375]",left,0.6966439909297052,4.5351473922902495e-05,15361
"[0.37788397, 1494.6811832278536, 1541.8126009813777, 2718.322199041193, 0.05930909, 0.09083140980113637]",left,1.0,4.5351473922902495e-05,22050
"[0.35763693, 2268.7516822578164, 1732.875546568846, 4160.802112926136, 0.06492576, 0.14422052556818182]",left,1.0,4.5351473922902495e-05,22050
"[0.71267736, 1199.1717617839533, 1798.4541578824546, 3253.2265403053975, 0.012933475, 0.01290616122159091]",left,1.0,4.5351473922902495e-05,22050
"[0.45986265, 1437.1007671590955, 1530.2054010509912, 2888.385564630682, 0.010425231, 0.07712624289772728]",left,1.0,4.5351473922902495e-05,22050
"[0.50636005, 2113.881201273561, 1773.5482190568168, 4200.198086825284, 0.020926537, 0.14548561789772727]",left,1.0,4.5351473922902495e-05,22050
"[0.43389443, 2432.569567324757, 1753.7391918083167, 4320.832963423295, 0.009447739, 0.13327858664772727]",left,1.0,4.5351473922902495e-05,22050
"[0.49797428, 1918.4154674583783, 1945.8282883108127, 4036.7414994673295, 0.17958638, 0.10470303622159091]",left,1.0,4.5351473922902495e-05,22050
"[0.47156098, 2560.887862983132, 1740.6215637468938, 4496.034934303977, 0.303899, 0.18877618963068182]",left,1.0,4.5351473922902495e-05,22050
"[0.48391977, 2121.8982918266656, 1925.53366581739, 4376.134144176136, 0.032646954, 0.07194380326704546]",left,1.0,4.5351473922902495e-05,22050
"[0.42017365, 2654.0985252699625, 1749.639635564303, 4580.944269353693, 0.017279364, 0.2113370028409091]",left,1.0,4.5351473922902495e-05,22050
"[0.30914694, 2354.3411958032902, 1650.8267154977032, 4052.402010830966, 0.008184228, 0.19597833806818182]",left,1.0,4.5351473922902495e-05,22050
"[0.49347854, 2729.535139773925, 2142.3186604002262, 5396.759033203125, 6.617566e-05, 0.148193359375]",left,1.0,4.5351473922902495e-05,22050
"[0.4698587, 1818.2097433013798, 1805.6363453183696, 3990.249356356534, 0.038463376, 0.0714111328125]",left,1.0,4.5351473922902495e-05,22050
"[0.43609792, 1515.8736406754251, 1491.157456222235, 2821.5836958451705, 0.18328914, 0.07529518821022728]",left,1.0,4.5351473922902495e-05,22050
"[0.3097381, 1103.3605170059845, 1572.3107181834714, 2221.835049715909, 0.009957711, 0.029307972301136364]",left,1.0,4.5351473922902495e-05,22050
"[0.35705486, 1599.755379464737, 1418.3463820339957, 3147.762784090909, 0.017859902, 0.1520108309659091]",left,1.0,4.5351473922902495e-05,22050
"[0.3804705, 2253.1240229214877, 1744.37325035674, 4242.530406605114, 0.019598536, 0.19273792613636365]",left,1.0,4.5351473922902495e-05,22050
"[0.5130895, 1710.2008716118, 1745.31367548154, 3455.834406072443, 0.015336221, 0.06312144886363637]",left,1.0,4.5351473922902495e-05,22050
"[0.44461325, 2074.3213938841977, 1684.8992657001654, 3774.917325106534, 0.05432105, 0.13725142045454544]",left,1.0,4.5351473922902495e-05,22050
"[0.47568992, 1349.5409987222893, 1401.064124960141, 2617.2629616477275, 0.022312403, 0.08633700284090909]",left,1.0,4.5351473922902495e-05,22050
"[0.5733548, 1781.6613781658496, 1837.7917786956657, 3924.42626953125, 0.017829234, 0.06632856889204546]",left,1.0,4.5351473922902495e-05,22050
"[0.49580562, 2663.995775951705, 1826.5621662767908, 4653.618829900568, 0.037379608, 0.12909490411931818]",left,1.0,4.5351473922902495e-05,22050
"[0.44472104, 1602.5201705771433, 1814.97496969965, 3756.075772372159, 0.032365307, 0.0787353515625]",left,1.0,4.5351473922902495e-05,22050
"[0.51486886, 2206.625228423541, 1691.4697902452456, 4133.151522549716, 0.03354611, 0.170166015625]",left,1.0,4.5351473922902495e-05,22050
"[0.48433557, 1827.6918912561011, 1801.0461745352989, 3733.074396306818, 0.0033847303, 0.08385120738636363]",left,1.0,4.5351473922902495e-05,22050
"[0.50402683, 2227.471374766667, 1813.987666134091, 4265.287087180398, 0.025950767, 0.1308926669034091]",left,1.0,4.5351473922902495e-05,22050
"[0.47403967, 2857.10392770058, 1591.0600720976813, 4552.559592507102, 0.00746205, 0.24822443181818182]",left,1.0,4.5351473922902495e-05,22050
"[0.49785355, 1471.8770051606216, 1642.3288126846019, 3148.4968705610795, 0.019805899, 0.049516157670454544]",left,1.0,4.5351473922902495e-05,22050
"[0.5699484, 1753.4784985361912, 1753.8089546413366, 3697.104159268466, 0.019799266, 0.10162908380681818]",left,1.0,4.5351473922902495e-05,22050
"[0.42285982, 1557.9953516484586, 1755.6483606880793, 3292.133123224432, 0.02271283, 0.07633833451704546]",left,1.0,4.5351473922902495e-05,22050
"[0.39414197, 2545.695427600916, 1770.3219325093348, 4513.163618607955, 0.05344302, 0.15642755681818182]",left,1.0,4.5351473922902495e-05,22050
"[0.52012944, 2649.0334290250157, 1788.5732791516673, 4774.009011008523, 0.016311876, 0.20966131036931818]",left,1.0,4.5351473922902495e-05,22050
"[0.44589275, 638.7771618270167, 962.0374718674623, 1143.951416015625, 0.03958259, 0.02880859375]",left,1.0,4.5351473922902495e-05,22050
"[0.4377923, 2360.4722072721365, 1697.9782601964841, 4172.05810546875, 0.029910393, 0.15906871448863635]",left,1.0,4.5351473922902495e-05,22050
"[0.47682202, 1022.0690710207552, 1525.6736496479496, 2384.80224609375, 0.05377597, 0.014948064630681818]",left,1.0,4.5351473922902495e-05,22050
"[0.42918363, 1891.7808741056315, 1616.2388795540267, 3644.0052379261365, 0.09079193, 0.12412331321022728]",left,1.0,4.5351473922902495e-05,22050
"[0.5582916, 2222.791626454134, 1939.2184368869866, 4385.432572798295, 0.013220523, 0.12480024857954546]",left,1.0,4.5351473922902495e-05,22050
"[0.43335858, 2333.808365289629, 1677.9085769520361, 4072.467041015625, 0.034892183, 0.15153364701704544]",left,1.0,4.5351473922902495e-05,22050
"[0.4724054, 1495.0334738550575, 1738.49651939261, 3330.5809020996094, 0.04392246, 0.052093505859375]",left,0.7253968253968254,4.5351473922902495e-05,15995
"[0.49435574, 3051.619835290115, 1942.4136072520052, 5269.027987393466, 0.021240933, 0.17402787642045456]",left,1.0,4.5351473922902495e-05,22050
"[0.49449986, 2656.55334552176, 1916.8715218558477, 4822.333233173077, 0.0051942286, 0.11438301282051282]",left,0.8824036281179138,4.5351473922902495e-05,19457
"[0.47484908, 1898.443706674791, 1798.7002972764128, 3958.9283336292615, 0.09499076, 0.10789905894886363]",left,1.0,4.5351473922902495e-05,22050
"[0.48671255, 2270.3598770508456, 2082.3563064973655, 4917.889959161932, 0.05015653, 0.11001864346590909]",left,1.0,4.5351473922902495e-05,22050
"[0.44154808, 1064.2279568970982, 1397.4094800182393, 2238.4743430397725, 0.085263684, 0.045110529119318184]",left,1.0,4.5351473922902495e-05,22050
"[0.43848172, 2040.128739323499, 1555.5393107721152, 3409.8316539417615, 0.04268748, 0.15947931463068182]",left,1.0,4.5351473922902495e-05,22050
"[0.33711785, 958.2738005900933, 983.0844526215443, 1603.4895463423295, 0.03764681, 0.04934969815340909]",left,1.0,4.5351473922902495e-05,22050
"[0.46491194, 2192.2389435495174, 1518.9220771152975, 3785.1945356889205, 0.006294666, 0.2542058771306818]",left,1.0,4.5351473922902495e-05,22050
"[0.44430315, 2064.287843362072, 1892.090168769037, 4293.671764026989, 0.05030555, 0.12751908735795456]",left,1.0,4.5351473922902495e-05,22050
"[0.46443033, 2348.0996529128943, 1521.8963566540115, 3931.033047762784, 0.025385125, 0.20221502130681818]",left,1.0,4.5351473922902495e-05,22050
"[0.5554718, 1696.1512608152045, 1802.581066231498, 3851.2623180042615, 0.03647339, 0.07565030184659091]",left,1.0,4.5351473922902495e-05,22050
"[0.39159107, 2517.0520932393138, 2118.486128336748, 4972.212357954545, 0.03697063, 0.1365079012784091]",left,1.0,4.5351473922902495e-05,22050
"[0.4431229, 1981.4825945595874, 1713.1267234769764, 3807.461825284091, 0.06244395, 0.1373623934659091]",left,1.0,4.5351473922902495e-05,22050
"[0.45811987, 2305.83744417358, 1979.2505283447797, 4657.533957741477, 0.04613836, 0.143798828125]",left,1.0,4.5351473922902495e-05,22050
"[0.3701305, 3015.3245872304997, 1807.1570341088175, 4970.010098544034, 0.0023407498, 0.2830144708806818]",left,1.0,4.5351473922902495e-05,22050
"[0.38721022, 2019.9752475436007, 1854.8530519744738, 3844.900235262784, 0.07918915, 0.10494717684659091]",left,1.0,4.5351473922902495e-05,22050
"[0.45490873, 1874.405266635665, 1749.9779288371517, 3851.2623180042615, 0.06719611, 0.09585848721590909]",left,1.0,4.5351473922902495e-05,22050
"[0.621764, 1154.6681417623406, 1784.6051002563759, 3055.283675655242, 0.025000965, 0.009324596774193549]",left,0.6966439909297052,4.5351473922902495e-05,15361
"[0.5018126, 2118.519646554258, 1842.1812609561566, 4334.780606356534, 0.010394381, 0.13594193892045456]",left,1.0,4.5351473922902495e-05,22050
"[0.39317808, 2344.1980700192, 1680.9889196331262, 4095.223721590909, 0.008597538, 0.18386008522727273]",left,1.0,4.5351473922902495e-05,22050
"[0.48939306, 1337.8329260347698, 1780.315355780257, 3220.9267356178975, 0.024673278, 0.023681640625]",left,1.0,4.5351473922902495e-05,22050
"[0.47230306, 2054.7045507504026, 1765.6123736230961, 3866.433438387784, 0.04216296, 0.12126020951704546]",left,1.0,4.5351473922902495e-05,22050
"[0.49159315, 2139.456868166285, 1825.0398778266244, 4345.547207919034, 0.07553626, 0.11910733309659091]",left,1.0,4.5351473922902495e-05,22050
"[0.5148565, 2343.057307321443, 1839.5562136954736, 4319.364790482955, 0.003647013, 0.15993430397727273]",left,1.0,4.5351473922902495e-05,22050
"[0.59470695, 2358.226841248294, 1958.761095971216, 4588.285134055398, 0.02284708, 0.14853737571022727]",left,1.0,4.5351473922902495e-05,22050
"[0.449179, 1917.0874016575428, 1739.019452206487, 3726.9570090553975, 0.07941547, 0.09926535866477272]",left,1.0,4.5351473922902495e-05,22050
"[0.51012087, 1975.3643668809257, 1605.4490574005633, 3673.1240012428975, 0.011065852, 0.15195534446022727]",left,1.0,4.5351473922902495e-05,22050
"[0.3872354, 1896.6097455596864, 1761.219188601677, 3731.6062233664775, 0.034342416, 0.1064453125]",left,1.0,4.5351473922902495e-05,22050
"[0.5065146, 1989.6587099916637, 1556.4612005194538, 3535.1157448508525, 0.014613232, 0.21528764204545456]",left,1.0,4.5351473922902495e-05,22050
"[0.5376386, 2261.276171771988, 2048.9261489744526, 4718.218439275568, 0.0067520286, 0.13249067826704544]",left,1.0,4.5351473922902495e-05,22050
"[0.43475285, 2652.352274177738, 1759.299303800884, 4599.785822088068, 0.041096006, 0.20264781605113635]",left,1.0,4.5351473922902495e-05,22050
"[0.3492779, 2854.594997839277, 1992.7972259775024, 5048.067959872159, 0.06300996, 0.18491432883522727]",left,1.0,4.5351473922902495e-05,22050
"[0.46114853, 2585.764722575224, 1817.4636436962458, 4706.228360262784, 0.025218042, 0.17327325994318182]",left,1.0,4.5351473922902495e-05,22050
"[0.47302923, 1913.1657407371042, 1587.7343899674765, 3632.259854403409, 0.042199537, 0.11555619673295454]",left,1.0,4.5351473922902495e-05,22050
"[0.40908778, 2302.92131616788, 1742.4664454206147, 4430.945933948864, 0.0144789675, 0.16187633167613635]",left,1.0,4.5351473922902495e-05,22050
"[0.4620875, 2671.52990755525, 1946.8192362998095, 5013.565895774148, 0.035314646, 0.15936834161931818]",left,1.0,4.5351473922902495e-05,22050
"[0.49864247, 1996.2515442449687, 1640.0195647634284, 3967.49267578125, 0.015433082, 0.19655539772727273]",left,1.0,4.5351473922902495e-05,22050
"[0.4520673, 2685.149898143344, 1754.3701245358081, 4754.18867631392, 0.0067928373, 0.19618918678977273]",left,1.0,4.5351473922902495e-05,22050
"[0.4092612, 1980.1395811845746, 1525.228186998639, 3485.687255859375, 0.022281291, 0.13567560369318182]",left,1.0,4.5351473922902495e-05,22050
"[0.6133744, 1629.458034042523, 1697.7704887773255, 3439.92919921875, 0.016606038, 0.06455300071022728]",left,1.0,4.5351473922902495e-05,22050
"[0.6142256, 2209.3012105047305, 2128.2173838941135, 4914.95361328125, 0.060840905, 0.09072043678977272]",left,1.0,4.5351473922902495e-05,22050
"[0.34331262, 3114.781793241137, 1837.254026932758, 4932.571688565341, 0.06808317, 0.2536066228693182]",left,1.0,4.5351473922902495e-05,22050
"[0.25022024, 1793.896492893961, 1151.976063253189, 3034.2240767045455, 0.0109706875, 0.11929598721590909]",left,1.0,4.5351473922902495e-05,22050
"[0.43215692, 2439.688121710787, 2152.0238387485365, 5087.463933771307, 0.059125587, 0.14617365056818182]",left,1.0,4.5351473922902495e-05,22050
"[0.49445644, 2593.4975907406083, 1949.9960333928896, 4873.355379971591, 0.058859695, 0.13913796164772727]",left,1.0,4.5351473922902495e-05,22050
"[0.35149777, 2424.234878960036, 1486.5102916123467, 3831.9313742897725, 0.021673327, 0.1800870028409091]",left,1.0,4.5351473922902495e-05,22050
"[0.48460013, 2502.0444819477448, 1994.2556870585993, 4844.481312144886, 0.017064331, 0.1639737215909091]",left,1.0,4.5351473922902495e-05,22050
"[0.64520156, 1551.3317310663201, 1647.7924142216339, 3213.585870916193, 0.010686497, 0.05348899147727273]",left,1.0,4.5351473922902495e-05,22050
"[0.4415585, 2455.449364662205, 1863.9928194975212, 4576.784446022727, 0.0058580865, 0.15769264914772727]",left,1.0,4.5351473922902495e-05,22050
"[0.52719164, 2561.2935864842852, 1863.7051336728036, 4645.78857421875, 0.00682831, 0.1993075284090909]",left,1.0,4.5351473922902495e-05,22050
"[0.3862733, 2200.2686442529975, 1959.7652583938836, 4577.029141512784, 0.04413344, 0.12996049360795456]",left,1.0,4.5351473922902495e-05,22050
"[0.49928284, 1648.2756777720701, 1603.730536306601, 3314.1557173295455, 0.09035303, 0.09581409801136363]",left,1.0,4.5351473922902495e-05,22050
"[0.6064805, 2155.029653074886, 1905.6659491540827, 4512.918923117898, 0.003144154, 0.12885076349431818]",left,1.0,4.5351473922902495e-05,22050
"[0.39599493, 2121.0427600926273, 1951.5879153505687, 4544.23994584517, 0.049056195, 0.12495561079545454]",left,1.0,4.5351473922902495e-05,22050
"[0.46085352, 1851.0890629321516, 1836.6660045496608, 3952.393173589939, 0.111070216, 0.08709270198170732]",left,0.9288435374149661,4.5351473922902495e-05,20481
"[0.3261943, 2173.3033344944324, 1353.7202235440352, 3725.488836115057, 0.003927074, 0.1452969637784091]",left,1.0,4.5351473922902495e-05,22050
"[0.5285324, 2072.071556539366, 1966.4496379099721, 4271.404474431818, 0.0024164796, 0.14495294744318182]",left,1.0,4.5351473922902495e-05,22050
"[0.510145, 1018.7671602059685, 1347.8033308540898, 2032.3838344840117, 0.005799248, 0.032692132994186045]",left,0.98140589569161,4.5351473922902495e-05,21640
"[0.6195607, 1842.7464128063036, 1758.7685756415333, 3469.379021139706, 0.03355608, 0.10722081801470588]",left,0.7680272108843538,4.5351473922902495e-05,16935
"[0.41913846, 3011.7605127627553, 1807.1016939003969, 4960.222278941761, 0.06303303, 0.23602849786931818]",left,1.0,4.5351473922902495e-05,22050
"[0.36543348, 1708.6835648570043, 1465.5220581563444, 3252.4924538352275, 0.0066280575, 0.1449307528409091]",left,1.0,4.5351473922902495e-05,22050
"[0.5325367, 1284.1797175748889, 1501.3947444528703, 2545.3224875710225, 0.017436974, 0.07036798650568182]",left,1.0,4.5351473922902495e-05,22050
