"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class,duration,sample_duration,total_sample
"[0.4734946, 1884.3202129704614, 1732.576256908821, 3996.856134588068, 0.036280796, 0.12083851207386363]",three,1.0,4.5351473922902495e-05,22050
"[0.36445963, 1824.2066045498375, 1550.6870444844506, 3625.1636851917615, 0.033230443, 0.10566850142045454]",three,1.0,4.5351473922902495e-05,22050
"[0.5287428, 1657.7531942188004, 1818.4164873667653, 3703.2215465198865, 0.0023622238, 0.07088955965909091]",three,1.0,4.5351473922902495e-05,22050
"[0.50096184, 1945.1999136346878, 1873.5622792152724, 4280.947598544034, 0.0142737655, 0.10176225142045454]",three,1.0,4.5351473922902495e-05,22050
"[0.2618893, 882.4987940934839, 1392.5396734782012, 1868.7394575639205, 0.035794586, 0.022804953835227272]",three,1.0,4.5351473922902495e-05,22050
"[0.40900856, 1972.866711543302, 1547.310454198445, 3664.804354580966, 0.033594117, 0.1448641690340909]",three,1.0,4.5351473922902495e-05,22050
"[0.43855232, 2132.0462315737623, 1711.8728815403856, 4218.794944069602, 0.03206686, 0.12791859019886365]",three,1.0,4.5351473922902495e-05,22050
"[0.282223, 2501.337008077546, 1718.6899301513201, 4360.228937322443, 0.035375077, 0.1620205965909091]",three,1.0,4.5351473922902495e-05,22050
"[0.45292774, 1405.925365799207, 1492.3850444814823, 2931.9413618607955, 0.030844951, 0.07320889559659091]",three,1.0,4.5351473922902495e-05,22050
"[0.4563578, 1347.7133970999034, 1630.2088579349088, 3037.1604225852275, 0.025858982, 0.058049982244318184]",three,1.0,4.5351473922902495e-05,22050
"[0.2978863, 1833.329546064366, 1599.4698302700663, 3582.831365411932, 0.045342937, 0.10957475142045454]",three,1.0,4.5351473922902495e-05,22050
"[0.37468565, 868.0247242390808, 1251.1714995250372, 1751.7750133167613, 0.031965636, 0.03249289772727273]",three,1.0,4.5351473922902495e-05,22050
"[0.38951102, 2650.4890546440524, 1900.713197525648, 4756.390935724432, 0.024915928, 0.18946422230113635]",three,1.0,4.5351473922902495e-05,22050
"[0.4480362, 1095.1864571213503, 1586.3685467775724, 2696.0549094460225, 0.056241654, 0.016945578835227272]",three,1.0,4.5351473922902495e-05,22050
"[0.41495916, 1641.627989605748, 1586.0742540575752, 3514.8060191761365, 0.10354738, 0.08922230113636363]",three,1.0,4.5351473922902495e-05,22050
"[0.41603702, 2174.387625765504, 1717.5978005308548, 3986.089533025568, 0.05384476, 0.14716131036931818]",three,1.0,4.5351473922902495e-05,22050
"[0.5155272, 2074.848772584202, 1889.4351121675152, 4254.520485617898, 0.015657926, 0.12190385298295454]",three,1.0,4.5351473922902495e-05,22050
"[0.46603048, 2165.8268855305405, 1685.803606418216, 4033.0710671164775, 0.01994305, 0.16025612571022727]",three,1.0,4.5351473922902495e-05,22050
"[0.47445777, 1830.9169623749294, 1769.575210285315, 3930.2989612926135, 0.009905787, 0.09383877840909091]",three,1.0,4.5351473922902495e-05,22050
"[0.39291358, 1193.2651337783059, 1394.262976943949, 2471.6691450639205, 0.003623823, 0.06974653764204546]",three,1.0,4.5351473922902495e-05,22050
"[0.3842254, 2141.209495696073, 1410.2598889727903, 3626.4122596153848, 0.1618013, 0.16933343349358973]",three,0.8960090702947846,4.5351473922902495e-05,19757
"[0.5381961, 2272.758314614532, 1785.3530138105118, 4396.933260830966, 0.012176371, 0.17534845525568182]",three,1.0,4.5351473922902495e-05,22050
"[0.34838223, 1556.341648371323, 1531.6964790034951, 3357.4668190696025, 0.06588115, 0.08341841264204546]",three,1.0,4.5351473922902495e-05,22050
"[0.506088, 2406.8797266634265, 1928.4923129268007, 4719.197221235795, 0.02966326, 0.11634410511363637]",three,1.0,4.5351473922902495e-05,22050
"[0.45332214, 1682.5342925366813, 1743.7584732343437, 3713.9523389862807, 0.08081574, 0.08244807545731707]",three,0.9288435374149661,4.5351473922902495e-05,20481
"[0.4100103, 1381.0329162981734, 1691.7358225973321, 2735.6955788352275, 0.08000108, 0.05772816051136364]",three,1.0,4.5351473922902495e-05,22050
"[0.35231456, 1449.4837838777491, 1776.8267787351222, 3314.889803799716, 0.05539173, 0.06090198863636364]",three,1.0,4.5351473922902495e-05,22050
"[0.3917649, 2387.705217544148, 1779.1240831201635, 4360.718328302557, 0.065671176, 0.13019353693181818]",three,1.0,4.5351473922902495e-05,22050
"[0.41310808, 1550.8794833595364, 1136.5166422155974, 2694.586736505682, 0.10934365, 0.11281516335227272]",three,1.0,4.5351473922902495e-05,22050
"[0.34100214, 1578.721390965875, 1397.3488450923344, 2979.901677911932, 0.015194007, 0.12411221590909091]",three,1.0,4.5351473922902495e-05,22050
"[0.43446127, 1733.076679225148, 1628.6931931930135, 3625.653076171875, 0.006417115, 0.11332563920454546]",three,1.0,4.5351473922902495e-05,22050
"[0.40100548, 2303.23113540884, 1612.6322084168876, 4057.2959206321025, 0.021271208, 0.19635564630681818]",three,1.0,4.5351473922902495e-05,22050
"[0.5527548, 1564.0245991807512, 1694.447132228541, 3475.6547407670455, 0.039303705, 0.06742720170454546]",three,1.0,4.5351473922902495e-05,22050
"[0.36566666, 2225.837830792194, 1801.378517108982, 3964.556329900568, 0.05385809, 0.13067072088068182]",three,1.0,4.5351473922902495e-05,22050
"[0.5352697, 1580.7488506317145, 1460.2889932549583, 3166.1149458451705, 0.0063354718, 0.11328125]",three,1.0,4.5351473922902495e-05,22050
"[0.36012262, 1496.288127242319, 1503.9294851801715, 2835.531338778409, 0.0753375, 0.09184126420454546]",three,1.0,4.5351473922902495e-05,22050
"[0.23149958, 2004.3488448387873, 1897.2359481546496, 4219.039639559659, 0.061810568, 0.09730113636363637]",three,1.0,4.5351473922902495e-05,22050
"[0.3454884, 2662.0483308113853, 1522.6901992038468, 4433.637584339489, 0.009090723, 0.23346502130681818]",three,1.0,4.5351473922902495e-05,22050
"[0.2808112, 1445.9453115957324, 1655.2026128333555, 2896.460515802557, 0.067958996, 0.06776012073863637]",three,1.0,4.5351473922902495e-05,22050
"[0.42261356, 2613.561120854625, 1907.2843352330367, 4751.741721413352, 0.009175362, 0.20817427201704544]",three,1.0,4.5351473922902495e-05,22050
"[0.5062613, 1854.9090801792947, 1759.758189677461, 3892.12646484375, 0.03654559, 0.09942072088068182]",three,1.0,4.5351473922902495e-05,22050
"[0.50425994, 2016.0406083817024, 1877.1709858124304, 4298.810369318182, 0.08474476, 0.09801136363636363]",three,1.0,4.5351473922902495e-05,22050
"[0.4922452, 2254.957530382598, 1949.2151201030358, 4535.186212713068, 0.0339416, 0.12412331321022728]",three,1.0,4.5351473922902495e-05,22050
"[0.4778684, 1555.2080443706482, 1728.4129461415343, 3575.4905007102275, 0.038783636, 0.06719415838068182]",three,1.0,4.5351473922902495e-05,22050
"[0.40818042, 1950.1449138757475, 1857.6051230684488, 4239.104669744318, 0.008645311, 0.1279629794034091]",three,1.0,4.5351473922902495e-05,22050
"[0.48060444, 2289.499705736597, 1799.0700755923108, 4441.22314453125, 0.021428622, 0.1942138671875]",three,1.0,4.5351473922902495e-05,22050
"[0.36106235, 1665.7581431248248, 1637.5121889132688, 3272.5574840198865, 0.071768135, 0.09072043678977272]",three,1.0,4.5351473922902495e-05,22050
"[0.5580655, 2448.5875651125557, 1816.2635566704141, 4531.271084872159, 0.006501607, 0.19887473366477273]",three,1.0,4.5351473922902495e-05,22050
"[0.39105445, 2522.332827688271, 1805.473109120834, 4641.628750887784, 0.010578229, 0.15676047585227273]",three,1.0,4.5351473922902495e-05,22050
"[0.40295878, 1746.3959183282511, 1442.6679207472755, 3464.6434437144885, 0.034203663, 0.09541459517045454]",three,1.0,4.5351473922902495e-05,22050
"[0.441376, 1765.2546249813022, 1520.857257226552, 3503.060635653409, 0.021925945, 0.16255326704545456]",three,1.0,4.5351473922902495e-05,22050
"[0.40179947, 1530.438680077645, 1575.3736736383698, 3267.1741832386365, 0.027427107, 0.08551580255681818]",three,1.0,4.5351473922902495e-05,22050
"[0.4443002, 1407.1584651617798, 1584.7727497547335, 3071.9071821732955, 0.01337862, 0.06580699573863637]",three,1.0,4.5351473922902495e-05,22050
"[0.29554373, 1990.868197534609, 1683.5809260693934, 3741.149347478693, 0.066228695, 0.13203568892045456]",three,1.0,4.5351473922902495e-05,22050
"[0.5998501, 847.3473299684752, 1222.4299696584212, 1796.798983487216, 0.007638516, 0.028975053267045456]",three,1.0,4.5351473922902495e-05,22050
"[0.22849011, 1618.9070104146208, 1229.8816790271153, 2809.1042258522725, 0.017676013, 0.10847611860795454]",three,1.0,4.5351473922902495e-05,22050
"[0.356675, 2501.746015031195, 2191.3390729738717, 5135.179554332386, 0.056790795, 0.12276944247159091]",three,1.0,4.5351473922902495e-05,22050
"[0.5571399, 2158.812601004905, 2085.733249550932, 4817.075417258523, 0.010031749, 0.08283025568181818]",three,1.0,4.5351473922902495e-05,22050
"[0.25556615, 2007.4615757848144, 1434.0207205223003, 3277.4513938210225, 0.014731743, 0.14838201349431818]",three,1.0,4.5351473922902495e-05,22050
"[0.4807349, 1858.562257540618, 1833.7792863745228, 4112.352405894886, 0.023553602, 0.10220614346590909]",three,1.0,4.5351473922902495e-05,22050
"[0.5667525, 1522.2085873156016, 1632.510539997217, 3302.899724786932, 0.02096081, 0.061101740056818184]",three,1.0,4.5351473922902495e-05,22050
"[0.38017884, 2612.9337698709405, 1744.5259362202569, 4599.051735617898, 0.016223835, 0.22014825994318182]",three,1.0,4.5351473922902495e-05,22050
"[0.42278013, 2595.655455768526, 1972.8434300488123, 4912.996049360795, 0.048273362, 0.17461603338068182]",three,1.0,4.5351473922902495e-05,22050
"[0.48386142, 1690.316511228084, 1549.1459313083806, 3141.400701349432, 0.12521666, 0.10101873224431818]",three,1.0,4.5351473922902495e-05,22050
"[0.5318489, 1691.3572688148292, 1755.988108404411, 3471.7396129261365, 0.008042247, 0.08739124644886363]",three,1.0,4.5351473922902495e-05,22050
"[0.47078073, 1637.607262782146, 1697.5261344056587, 3510.4128815406975, 0.09291216, 0.06976744186046512]",three,0.9752834467120182,4.5351473922902495e-05,21505
"[0.47916767, 1081.7851999919808, 1508.5532893358031, 2519.384765625, 0.052499868, 0.0410919189453125]",three,0.7253968253968254,4.5351473922902495e-05,15995
"[0.41354468, 1562.820687311826, 1703.3659648032587, 3519.6999289772725, 0.015482044, 0.07384144176136363]",three,1.0,4.5351473922902495e-05,22050
"[0.3958516, 2218.572711166827, 1736.620538442676, 4243.019797585227, 0.05359658, 0.13950417258522727]",three,1.0,4.5351473922902495e-05,22050
"[0.36409754, 2418.1939013178635, 1884.535529340536, 4474.991122159091, 0.010816619, 0.15949041193181818]",three,1.0,4.5351473922902495e-05,22050
"[0.4768297, 1008.8523433475763, 1324.568249365417, 1884.3999689275568, 0.021182878, 0.041548295454545456]",three,1.0,4.5351473922902495e-05,22050
"[0.39757884, 1795.0507576418104, 1669.727559032253, 3834.378329190341, 0.014595595, 0.10373757102272728]",three,1.0,4.5351473922902495e-05,22050
"[0.3157909, 1892.885563474436, 1222.024266342235, 2992.6258433948865, 0.036680713, 0.12900612571022727]",three,1.0,4.5351473922902495e-05,22050
"[0.38328528, 2124.2224261017896, 1538.1827280368163, 3830.7078968394885, 0.008827819, 0.17317338423295456]",three,1.0,4.5351473922902495e-05,22050
"[0.5379153, 1744.7950181248518, 1689.4502838310566, 3575.979891690341, 0.009270696, 0.08634810014204546]",three,1.0,4.5351473922902495e-05,22050
"[0.41446593, 1581.1183174379082, 1552.9662815138997, 3149.475652521307, 0.026982402, 0.0867919921875]",three,1.0,4.5351473922902495e-05,22050
"[0.4298978, 1693.9589343822147, 1922.4323728651884, 3950.3639914772725, 0.016881581, 0.023148970170454544]",three,1.0,4.5351473922902495e-05,22050
"[0.6510175, 1196.362053874188, 1732.9346471781128, 3169.540682705966, 0.020225761, 0.013494318181818182]",three,1.0,4.5351473922902495e-05,22050
"[0.4083843, 2318.5660477411957, 1742.8819545714846, 4205.336692116477, 0.010351169, 0.1703213778409091]",three,1.0,4.5351473922902495e-05,22050
"[0.46847066, 2644.4191361477683, 1803.689480803616, 4552.314897017045, 0.01680077, 0.27262739701704547]",three,1.0,4.5351473922902495e-05,22050
"[0.47661877, 2121.725120020943, 1718.6665535601817, 4216.837380149148, 0.035945747, 0.1278963955965909]",three,1.0,4.5351473922902495e-05,22050
