"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class,duration,sample_duration,total_sample
"[0.47867155, 2194.959931220115, 1617.966406275311, 3912.436190518466, 0.058662176, 0.15582830255681818]",stop,1.0,4.5351473922902495e-05,22050
"[0.45399237, 1996.1072307410345, 1544.6667090720787, 3580.139715021307, 0.030619806, 0.1239013671875]",stop,1.0,4.5351473922902495e-05,22050
"[0.40153125, 2662.8320132894114, 1418.7895443174252, 4107.333303052325, 0.18888433, 0.23182003997093023]",stop,0.98140589569161,4.5351473922902495e-05,21640
"[0.66547537, 806.6010774664638, 1318.1583171954362, 1542.315673828125, 0.05008701, 0.021340110085227272]",stop,1.0,4.5351473922902495e-05,22050
"[0.47375366, 2862.022436106167, 1735.6264582275862, 4825.395063920455, 0.057525977, 0.17295143821022727]",stop,1.0,4.5351473922902495e-05,22050
"[0.5182955, 2148.6526794135602, 1772.8076029913072, 4089.1063343394885, 0.049629822, 0.14222301136363635]",stop,1.0,4.5351473922902495e-05,22050
"[0.49785978, 2742.821403389749, 2022.4689326209334, 5273.677201704545, 0.030940568, 0.17450506036931818]",stop,1.0,4.5351473922902495e-05,22050
"[0.42048293, 1818.4033512011772, 1584.6763304794242, 3216.766912286932, 0.08175486, 0.11798650568181818]",stop,1.0,4.5351473922902495e-05,22050
"[0.5448794, 2041.3137604637793, 1530.856841342393, 3476.388827237216, 0.050666485, 0.15650523792613635]",stop,1.0,4.5351473922902495e-05,22050
"[0.39563248, 1402.9600401605335, 1276.0563602285865, 2303.808038884943, 0.038086932, 0.08054421164772728]",stop,1.0,4.5351473922902495e-05,22050
"[0.5211533, 2404.3830320055754, 1593.617464429746, 4198.485218394886, 0.006060767, 0.25621448863636365]",stop,1.0,4.5351473922902495e-05,22050
"[0.46483544, 2438.255423739939, 1533.7402132396955, 3929.564874822443, 0.010839225, 0.18186257102272727]",stop,1.0,4.5351473922902495e-05,22050
"[0.49035898, 1936.567006754736, 1721.3488759133595, 3502.3265491832385, 0.056406748, 0.11826393821022728]",stop,1.0,4.5351473922902495e-05,22050
"[0.51687586, 2478.5105348900506, 1614.7637655513179, 4308.842884410511, 0.0304424, 0.19223854758522727]",stop,1.0,4.5351473922902495e-05,22050
"[0.5732182, 2071.4483890912616, 1755.775590519012, 4139.02421431108, 0.045471214, 0.11459073153409091]",stop,1.0,4.5351473922902495e-05,22050
"[0.4599485, 2557.3465679172514, 1677.9915346427372, 4325.482177734375, 0.040728673, 0.1900301846590909]",stop,1.0,4.5351473922902495e-05,22050
"[0.36530465, 2049.03044917707, 1479.8943441842298, 3270.8446155894885, 0.068764694, 0.14436479048295456]",stop,1.0,4.5351473922902495e-05,22050
"[0.29727873, 2528.101457010569, 1558.5997763007645, 4053.1360973011365, 0.04989834, 0.20470081676136365]",stop,1.0,4.5351473922902495e-05,22050
"[0.30064526, 3106.160446034635, 1228.47032252629, 4163.738458806818, 0.008855108, 0.2632390802556818]",stop,1.0,4.5351473922902495e-05,22050
"[0.43700704, 2112.9438176449503, 1788.844392571933, 3979.482754794034, 0.08468458, 0.11917391690340909]",stop,1.0,4.5351473922902495e-05,22050
"[0.47908628, 2036.0687699406355, 1790.1546891124924, 3991.717529296875, 0.052944824, 0.1300048828125]",stop,1.0,4.5351473922902495e-05,22050
"[0.4997762, 2650.0078507983844, 1837.9724438838523, 4567.975408380682, 0.035871323, 0.17381702769886365]",stop,1.0,4.5351473922902495e-05,22050
"[0.5450827, 2558.732802702913, 1856.0463122482654, 4689.099675958807, 0.03418635, 0.18797718394886365]",stop,1.0,4.5351473922902495e-05,22050
"[0.5790327, 1814.8871859496035, 1873.776989843205, 3848.183707303779, 0.017890895, 0.10052916061046512]",stop,0.9752834467120182,4.5351473922902495e-05,21505
"[0.4464617, 2507.0292992513087, 1839.767470197448, 4640.649968927557, 0.0090946555, 0.16728071732954544]",stop,1.0,4.5351473922902495e-05,22050
"[0.43880302, 2389.6882039750935, 1696.1051343862434, 4277.521861683239, 0.033008225, 0.17579234730113635]",stop,1.0,4.5351473922902495e-05,22050
"[0.3146161, 1955.5677924352656, 1587.7302417157953, 3395.394620028409, 0.03440306, 0.14253373579545456]",stop,1.0,4.5351473922902495e-05,22050
"[0.4550983, 2529.1223382255175, 1784.0167550590593, 4632.330322265625, 0.024647206, 0.17978737571022727]",stop,1.0,4.5351473922902495e-05,22050
"[0.33842117, 1983.1813841403855, 1505.2605014224232, 3392.2135786576705, 0.045477238, 0.14972478693181818]",stop,1.0,4.5351473922902495e-05,22050
"[0.5513923, 2559.7598641957693, 1622.6219889986348, 4341.142689098011, 0.041840944, 0.18018687855113635]",stop,1.0,4.5351473922902495e-05,22050
"[0.42000526, 2348.1143792310168, 1601.8236614786738, 4127.768221768466, 0.009615355, 0.14298872514204544]",stop,1.0,4.5351473922902495e-05,22050
"[0.43386254, 2700.757659023988, 1728.3920954376474, 4562.592107599432, 0.026839701, 0.19202769886363635]",stop,1.0,4.5351473922902495e-05,22050
"[0.4844898, 2523.3822825610196, 1642.1917396799704, 4216.347989169034, 0.0076861796, 0.24802468039772727]",stop,1.0,4.5351473922902495e-05,22050
"[0.5016733, 2800.761861991433, 1650.040303745057, 4851.822176846591, 0.011836021, 0.22084738991477273]",stop,1.0,4.5351473922902495e-05,22050
"[0.41172355, 2268.5376994044473, 1789.4925659415246, 4234.455455433239, 0.019096168, 0.15269886363636365]",stop,1.0,4.5351473922902495e-05,22050
"[0.5216703, 1594.413929505565, 1550.5066955160103, 3161.7104270241475, 0.02174949, 0.0758056640625]",stop,1.0,4.5351473922902495e-05,22050
"[0.4694794, 2096.908685661496, 1550.3120469773153, 3581.363192471591, 0.07613639, 0.1441650390625]",stop,1.0,4.5351473922902495e-05,22050
"[0.31948423, 2760.666056520296, 1536.91358871826, 4123.119007457386, 0.06613721, 0.18632368607954544]",stop,1.0,4.5351473922902495e-05,22050
"[0.5598948, 1685.887681909286, 1596.9446448395438, 3050.863370028409, 0.022818327, 0.0897216796875]",stop,1.0,4.5351473922902495e-05,22050
"[0.4806136, 2730.7664864378326, 1904.6724937203578, 4961.201060901989, 0.055355765, 0.2086181640625]",stop,1.0,4.5351473922902495e-05,22050
"[0.36020613, 2012.9792583023059, 1464.9698854295652, 3385.3621049360795, 0.02363208, 0.12922807173295456]",stop,1.0,4.5351473922902495e-05,22050
"[0.4205254, 2369.0346690384595, 1807.4441968022065, 4471.810080788352, 0.011102725, 0.15510697798295456]",stop,1.0,4.5351473922902495e-05,22050
"[0.31640995, 1540.27873785329, 1282.843879643466, 2443.2844682173295, 0.012154367, 0.11808638139204546]",stop,1.0,4.5351473922902495e-05,22050
"[0.4243366, 2656.173951960341, 1614.9510855454223, 4386.900745738636, 0.0076930076, 0.18532492897727273]",stop,1.0,4.5351473922902495e-05,22050
"[0.40097082, 2267.146653006141, 1643.4052669520083, 3988.0470969460225, 0.030516036, 0.16139914772727273]",stop,1.0,4.5351473922902495e-05,22050
"[0.4625055, 2622.7563386150146, 1894.5517530970449, 4675.152033025568, 0.035819247, 0.10854270241477272]",stop,1.0,4.5351473922902495e-05,22050
"[0.45606887, 2227.608848010381, 1708.0810874197807, 3974.099454012784, 0.11090558, 0.15193314985795456]",stop,1.0,4.5351473922902495e-05,22050
"[0.36858287, 3536.519854965835, 1582.1773310458864, 5068.622381036932, 0.027678428, 0.3844992897727273]",stop,1.0,4.5351473922902495e-05,22050
"[0.38685668, 2053.921437480865, 1729.7195155949155, 4013.587188720703, 0.09933378, 0.1154937744140625]",stop,0.7253968253968254,4.5351473922902495e-05,15995
"[0.5100863, 1858.854547306893, 1725.3035632768065, 3739.925870028409, 0.109597586, 0.09290660511363637]",stop,1.0,4.5351473922902495e-05,22050
"[0.61193836, 1163.024071859642, 1497.1585050352312, 2466.3395579268295, 0.0059030214, 0.037407107469512195]",stop,0.9387301587301587,4.5351473922902495e-05,20699
"[0.5476366, 2116.9719344378896, 1641.8920932264793, 3555.319081182065, 0.03394684, 0.14642068614130435]",stop,0.5120181405895692,4.5351473922902495e-05,11290
"[0.32781357, 2638.6088077280115, 1536.2650935651102, 4278.255948153409, 0.017019399, 0.20168235085227273]",stop,1.0,4.5351473922902495e-05,22050
"[0.39642957, 2214.1885919181195, 1756.1392840777792, 4403.050648082386, 0.007042597, 0.21562056107954544]",stop,1.0,4.5351473922902495e-05,22050
"[0.474858, 1388.5242707635389, 1488.6129305218255, 2490.021306818182, 0.025620187, 0.08563787286931818]",stop,1.0,4.5351473922902495e-05,22050
"[0.40488362, 2180.5205325372713, 1462.317127922589, 3669.2088734019885, 0.043044623, 0.16047807173295456]",stop,1.0,4.5351473922902495e-05,22050
"[0.32872197, 1654.2894810883497, 1337.0732420522052, 2726.1524547230115, 0.025539003, 0.10033069957386363]",stop,1.0,4.5351473922902495e-05,22050
"[0.531897, 2465.7472561523405, 1628.004608005618, 4238.859974254261, 0.0040669446, 0.2957763671875]",stop,1.0,4.5351473922902495e-05,22050
"[0.38869697, 2462.605586884706, 1543.814071827942, 3977.7698863636365, 0.022494027, 0.1824618252840909]",stop,1.0,4.5351473922902495e-05,22050
"[0.40112925, 1792.67272137206, 1498.6577948789416, 3266.6847922585225, 0.03180131, 0.11638849431818182]",stop,1.0,4.5351473922902495e-05,22050
"[0.5243081, 3035.51646479261, 2037.6596539638115, 5522.287819602273, 0.0032485977, 0.205810546875]",stop,1.0,4.5351473922902495e-05,22050
