"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class,duration,sample_duration,total_sample
"[0.3276685, 1122.2551093421398, 1498.2534939678417, 2344.672185724432, 0.074218675, 0.0302734375]",go,1.0,4.5351473922902495e-05,22050
"[0.5756641, 997.3463212625545, 1659.797417298721, 2190.5140269886365, 0.00062818435, 0.0308837890625]",go,1.0,4.5351473922902495e-05,22050
"[0.4431944, 2075.690919194031, 1739.0517961475073, 3816.070087139423, 0.01947323, 0.23571464342948717]",go,0.8960090702947846,4.5351473922902495e-05,19757
"[0.5853355, 2430.4781812007172, 1969.3935962448516, 4734.368341619318, 0.026321767, 0.1863680752840909]",go,1.0,4.5351473922902495e-05,22050
"[0.47777987, 1792.8042650007162, 1586.2393392594765, 3567.4155495383525, 0.018611139, 0.11550071022727272]",go,1.0,4.5351473922902495e-05,22050
"[0.2581967, 2431.5303926299584, 2133.857076756644, 5354.671408913352, 0.00048670277, 0.09866610440340909]",go,1.0,4.5351473922902495e-05,22050
"[0.32214776, 3018.1473842068294, 1780.8005159096197, 4715.282093394886, 0.050095413, 0.22960316051136365]",go,1.0,4.5351473922902495e-05,22050
"[0.39335334, 1957.9663596855994, 1735.3241239121867, 3942.2890403053975, 0.019883277, 0.16462846235795456]",go,1.0,4.5351473922902495e-05,22050
"[0.42108056, 1451.3879650781441, 1401.2656823086902, 3057.959539240057, 0.06730539, 0.07529518821022728]",go,1.0,4.5351473922902495e-05,22050
"[0.5204342, 1292.7366271456508, 1567.3376388980007, 2685.852989783654, 0.008981506, 0.06747045272435898]",go,0.8960090702947846,4.5351473922902495e-05,19757
"[0.557686, 983.8386639007516, 1446.0879385964051, 1932.60498046875, 0.07890148, 0.03220436789772727]",go,1.0,4.5351473922902495e-05,22050
"[0.6308279, 2309.6722161217835, 1986.1675240353704, 4737.3046875, 0.0045774565, 0.13749556107954544]",go,1.0,4.5351473922902495e-05,22050
"[0.32947165, 2030.9997612576094, 1330.3667776589357, 3144.5817427201705, 0.07333684, 0.13478781960227273]",go,1.0,4.5351473922902495e-05,22050
"[0.5005625, 1282.2283052257296, 1373.0906576009183, 2446.465509588068, 0.05087721, 0.06861461292613637]",go,1.0,4.5351473922902495e-05,22050
"[0.51885873, 2267.4909213126734, 1963.9803995895106, 4578.252618963068, 0.03341745, 0.12535511363636365]",go,1.0,4.5351473922902495e-05,22050
"[0.47174457, 2858.463932529075, 1895.391567337563, 5013.730922965116, 0.016160773, 0.17531567950581395]",go,0.9752834467120182,4.5351473922902495e-05,21505
"[0.45520735, 531.7934921951365, 939.3877856889775, 869.403076171875, 0.05393821, 0.01799982244318182]",go,1.0,4.5351473922902495e-05,22050
"[0.38500813, 1131.4118100506703, 1249.6651874787278, 1998.672762784091, 0.008896822, 0.05691805752840909]",go,1.0,4.5351473922902495e-05,22050
"[0.22094764, 2259.7606796797318, 1402.3898288734572, 3701.263982599432, 0.0239147, 0.16404030539772727]",go,1.0,4.5351473922902495e-05,22050
"[0.28583294, 1716.0539974679596, 1654.2399519700425, 3465.377530184659, 0.038101256, 0.08456143465909091]",go,1.0,4.5351473922902495e-05,22050
"[0.25912315, 1497.0282793938904, 1328.5273608646144, 2635.8598188920455, 0.07470726, 0.11274857954545454]",go,1.0,4.5351473922902495e-05,22050
"[0.48806855, 2422.4345650918644, 2040.0696776690288, 5006.714422052557, 0.030119514, 0.1698330965909091]",go,1.0,4.5351473922902495e-05,22050
"[0.46867305, 2008.292484928664, 1672.8181161807313, 3967.0032848011365, 0.016075686, 0.14888139204545456]",go,1.0,4.5351473922902495e-05,22050
"[0.4453236, 1318.2832277926168, 1699.18780127446, 2950.293523615057, 0.3600779, 0.0478515625]",go,1.0,4.5351473922902495e-05,22050
"[0.44588223, 1105.3159671352814, 1514.5188153261188, 2372.567471590909, 0.009986993, 0.03968394886363636]",go,1.0,4.5351473922902495e-05,22050
"[0.505774, 2274.182370432846, 1892.6079525690639, 4591.810071790541, 0.013476861, 0.18067725929054054]",go,0.8359637188208617,4.5351473922902495e-05,18433
"[0.5496915, 1626.9676430424151, 1708.14461689529, 3371.698991642442, 0.038007032, 0.07007403706395349]",go,0.9752834467120182,4.5351473922902495e-05,21505
"[0.35113502, 1120.372119621272, 1087.0392116320634, 1870.4523259943182, 0.07735274, 0.06422008167613637]",go,1.0,4.5351473922902495e-05,22050
"[0.43620548, 1321.0313189517076, 1570.362727939904, 2904.7801624644885, 0.02307166, 0.04555442116477273]",go,1.0,4.5351473922902495e-05,22050
"[0.5278586, 2061.662680455628, 1606.0120267093846, 3898.977938565341, 0.008100789, 0.16274192116477273]",go,1.0,4.5351473922902495e-05,22050
"[0.43588382, 1833.51225367834, 1528.535694779417, 3486.6660378196025, 0.0149759045, 0.09483753551136363]",go,1.0,4.5351473922902495e-05,22050
"[0.2706053, 1769.9521239928954, 1445.0339845653084, 3209.4260475852275, 0.13467751, 0.09109774502840909]",go,1.0,4.5351473922902495e-05,22050
"[0.3323779, 1353.8935360916976, 1727.677773196192, 3202.0851828835225, 0.018573372, 0.0421142578125]",go,1.0,4.5351473922902495e-05,22050
"[0.32363102, 1563.6421391119395, 1626.8411449946, 3048.6611106178975, 0.05371273, 0.08236416903409091]",go,1.0,4.5351473922902495e-05,22050
"[0.34819943, 1466.26713166913, 1253.2549103038034, 2427.86865234375, 0.037948195, 0.0848388671875]",go,1.0,4.5351473922902495e-05,22050
"[0.4415716, 1525.4245581609682, 1669.6840613755094, 3405.4271351207385, 0.03501205, 0.058538263494318184]",go,1.0,4.5351473922902495e-05,22050
"[0.38957584, 1524.8748150563717, 1656.8207257242918, 3075.5776145241475, 0.052264497, 0.06415349786931818]",go,1.0,4.5351473922902495e-05,22050
"[0.41491076, 1550.5094811925228, 1875.3152989209266, 3742.862215909091, 0.014544263, 0.026655717329545456]",go,1.0,4.5351473922902495e-05,22050
"[0.4092381, 1454.4566646400895, 1116.0331177184123, 2281.6465635557433, 0.10110058, 0.10447899070945946]",go,0.8533786848072562,4.5351473922902495e-05,18817
"[0.41313756, 1213.9373361739883, 1451.5745540675796, 2455.2745472301135, 0.055004552, 0.057295365767045456]",go,1.0,4.5351473922902495e-05,22050
"[0.6808691, 2480.0851465726596, 2113.0511527363205, 5150.595370205966, 0.020734506, 0.14503062855113635]",go,1.0,4.5351473922902495e-05,22050
"[0.40116015, 1017.791695362942, 1441.5917972942323, 2382.110595703125, 0.083048224, 0.03359153053977273]",go,1.0,4.5351473922902495e-05,22050
"[0.5663248, 1224.9686673189083, 1766.2122551289328, 3079.9821333451705, 0.02598718, 0.026278409090909092]",go,1.0,4.5351473922902495e-05,22050
"[0.30436257, 942.9568068281479, 1275.8899680257666, 1826.8965287642045, 0.047396317, 0.043656782670454544]",go,1.0,4.5351473922902495e-05,22050
"[0.55056435, 2263.7190663155848, 1870.2616442860242, 4354.111550071023, 0.023033597, 0.15390846946022727]",go,1.0,4.5351473922902495e-05,22050
"[0.5687711, 1630.404435610333, 1687.1890891885466, 3565.7026811079545, 0.020057857, 0.056807084517045456]",go,1.0,4.5351473922902495e-05,22050
"[0.5294728, 903.0558582974404, 1454.3226950182636, 1817.5981001420455, 0.052230228, 0.015669389204545456]",go,1.0,4.5351473922902495e-05,22050
"[0.40362448, 1557.8943846362674, 1300.9809253385904, 2803.3154296875, 0.050742455, 0.09086216517857143]",go,0.7895238095238095,4.5351473922902495e-05,17409
"[0.3654661, 979.014674067781, 1286.9546474476474, 1840.5994762073863, 0.07469395, 0.046875]",go,1.0,4.5351473922902495e-05,22050
"[0.25620946, 1148.5047900712427, 1126.1696872455211, 1865.5584161931818, 0.012717062, 0.06470836292613637]",go,1.0,4.5351473922902495e-05,22050
"[0.42507294, 1552.6003913918028, 1603.327571415353, 3239.278897372159, 0.11706024, 0.07576127485795454]",go,1.0,4.5351473922902495e-05,22050
"[0.44589823, 1226.9578476915337, 1376.7446450160849, 2450.3806374289775, 0.012666932, 0.06884765625]",go,1.0,4.5351473922902495e-05,22050
"[0.4930148, 1941.117367457022, 1634.0998288049095, 3767.3317649147725, 0.028740127, 0.12554376775568182]",go,1.0,4.5351473922902495e-05,22050
"[0.2867063, 1765.2036857935216, 1702.1475537090316, 3646.6968883167615, 0.015726745, 0.06456409801136363]",go,1.0,4.5351473922902495e-05,22050
"[0.42712077, 1945.2405834627307, 1734.2599395782233, 3943.512517755682, 0.02086214, 0.09146395596590909]",go,1.0,4.5351473922902495e-05,22050
"[0.38988024, 1491.9472379923025, 1571.0274361264178, 3254.9394087357955, 0.039778814, 0.058349609375]",go,1.0,4.5351473922902495e-05,22050
"[0.27237234, 1294.2416209445882, 1243.6492595084003, 2253.6454634232955, 0.086214766, 0.07682661576704546]",go,1.0,4.5351473922902495e-05,22050
"[0.33315793, 725.6266029785311, 1294.681003310071, 1145.174893465909, 0.013786396, 0.024081143465909092]",go,1.0,4.5351473922902495e-05,22050
"[0.21605755, 1045.9442029827387, 778.201169065448, 1879.5060591264205, 0.02270939, 0.07682661576704546]",go,1.0,4.5351473922902495e-05,22050
"[0.49776095, 1598.5735038142773, 1590.0800109336944, 3198.4147505326705, 0.015078183, 0.0601806640625]",go,1.0,4.5351473922902495e-05,22050
"[0.36066326, 853.8015345297698, 1251.3158339169072, 1346.8039772727273, 0.031056035, 0.035078568892045456]",go,1.0,4.5351473922902495e-05,22050
"[0.52234274, 1754.1173994532799, 1646.6277274220695, 3636.664373224432, 0.058663428, 0.20564408735795456]",go,1.0,4.5351473922902495e-05,22050
"[0.5776262, 1566.4731193120422, 1704.1223542492205, 3458.0366654829545, 0.027837442, 0.05247913707386364]",go,1.0,4.5351473922902495e-05,22050
"[0.4205026, 1452.849901324501, 1630.6495332908794, 2943.197354403409, 0.054554023, 0.05897105823863636]",go,1.0,4.5351473922902495e-05,22050
"[0.44559672, 1285.2367333659715, 1391.205088321493, 2599.889581853693, 0.05245311, 0.06681685014204546]",go,1.0,4.5351473922902495e-05,22050
"[0.29353273, 721.9254488559085, 1203.8972811255235, 1160.8354048295455, 0.029949022, 0.024169921875]",go,1.0,4.5351473922902495e-05,22050
"[0.49215734, 1737.6336642822105, 1568.0067755144062, 3450.451105291193, 0.052957118, 0.09219637784090909]",go,1.0,4.5351473922902495e-05,22050
"[0.45504043, 1072.2762068503525, 1427.5163829704154, 2301.8504749644885, 0.053837214, 0.029407848011363636]",go,1.0,4.5351473922902495e-05,22050
"[0.6296309, 2624.4844493755404, 2109.67141041801, 5318.456476384943, 0.007596372, 0.16724742542613635]",go,1.0,4.5351473922902495e-05,22050
"[0.41713548, 1126.3101195649606, 1512.2524663177358, 2377.4613813920455, 0.041045498, 0.04433371803977273]",go,1.0,4.5351473922902495e-05,22050
"[0.32749438, 1880.183299282739, 1297.0730355109388, 2903.8013805042615, 0.054598376, 0.1351651278409091]",go,1.0,4.5351473922902495e-05,22050
"[0.42453068, 742.6139788287663, 1072.063177044571, 1300.3118341619318, 0.053152416, 0.03244850852272727]",go,1.0,4.5351473922902495e-05,22050
"[0.42796972, 1187.6335171189273, 1298.0863106855302, 2429.336825284091, 0.12170224, 0.0679931640625]",go,1.0,4.5351473922902495e-05,22050
"[0.40364888, 1508.2324114181438, 1522.1279176361857, 3111.792547052557, 0.08583808, 0.08463911576704546]",go,1.0,4.5351473922902495e-05,22050
"[0.51355374, 1785.0985278777332, 1776.223031494306, 3707.870760830966, 0.020803088, 0.09401633522727272]",go,1.0,4.5351473922902495e-05,22050
"[0.4681719, 1533.7249520298049, 1743.2542397683087, 3546.127041903409, 0.0075573204, 0.05225719105113636]",go,1.0,4.5351473922902495e-05,22050
"[0.37350896, 1908.7415792228405, 1389.4425914766591, 3367.3273859797296, 0.21285255, 0.14548141891891891]",go,0.8533786848072562,4.5351473922902495e-05,18817
"[0.4157435, 1061.0031503476746, 1172.9293249434013, 1844.5146040482955, 0.06291958, 0.056230024857954544]",go,1.0,4.5351473922902495e-05,22050
"[0.46920785, 1997.4530438566142, 1939.0690015796388, 4281.192294034091, 0.029058779, 0.06929154829545454]",go,1.0,4.5351473922902495e-05,22050
"[0.44996178, 1491.3358558035486, 1560.448273321239, 3087.322998046875, 0.124187276, 0.07515092329545454]",go,1.0,4.5351473922902495e-05,22050
"[0.5099582, 1833.3278092916705, 1966.1886687010788, 4044.5717551491475, 0.025455637, 0.09493741122159091]",go,1.0,4.5351473922902495e-05,22050
"[0.35083282, 791.1356084413856, 1182.2011150376484, 1463.034335049716, 0.13217612, 0.032470703125]",go,1.0,4.5351473922902495e-05,22050
"[0.41486463, 2519.47909965397, 1411.0199300519002, 3778.832452947443, 0.08139388, 0.18646795099431818]",go,1.0,4.5351473922902495e-05,22050
"[0.34631208, 898.0263936073759, 972.3006205227334, 1479.9183238636363, 0.09171221, 0.049860174005681816]",go,1.0,4.5351473922902495e-05,22050
"[0.41879153, 1769.1427764737812, 1480.21276661649, 3269.8658336292615, 0.008771359, 0.16560502485795456]",go,1.0,4.5351473922902495e-05,22050
"[0.43511736, 1660.9137852905994, 1575.5116284727403, 3323.2094504616475, 0.008262998, 0.11776455965909091]",go,1.0,4.5351473922902495e-05,22050
"[0.43932775, 1064.005178927061, 1402.3230934427186, 1934.073153409091, 0.10947507, 0.03920676491477273]",go,1.0,4.5351473922902495e-05,22050
"[0.4389352, 1956.766753588222, 1401.1330578333807, 3331.2844016335225, 0.04361028, 0.156982421875]",go,1.0,4.5351473922902495e-05,22050
"[0.5285918, 1456.341394522897, 1549.7666836915996, 3150.2097389914775, 0.052149896, 0.06279962713068182]",go,1.0,4.5351473922902495e-05,22050
"[0.38442722, 1377.0541311931693, 1557.2367545508548, 2644.1794655539775, 0.06473773, 0.06571821732954546]",go,1.0,4.5351473922902495e-05,22050
"[0.44780207, 1476.6300338342373, 1330.8505442146727, 2651.7650257457385, 0.01052947, 0.09480424360795454]",go,1.0,4.5351473922902495e-05,22050
"[0.37283248, 1070.8784710222667, 1401.3105122177283, 1932.8496759588068, 0.056514755, 0.0479736328125]",go,1.0,4.5351473922902495e-05,22050
"[0.45451084, 1830.0118028595532, 1742.2036391950926, 3698.32763671875, 0.057208966, 0.10372647372159091]",go,1.0,4.5351473922902495e-05,22050
"[0.17408374, 1095.025111768164, 755.5924146984777, 1880.9742320667613, 0.0048105177, 0.09727894176136363]",go,1.0,4.5351473922902495e-05,22050
"[0.37177554, 1076.4587977007366, 1281.5037890496421, 1912.0505593039773, 0.12654956, 0.05991432883522727]",go,1.0,4.5351473922902495e-05,22050
"[0.42007482, 1410.4927995023497, 1493.0457522279628, 2697.03369140625, 0.057420313, 0.07384144176136363]",go,1.0,4.5351473922902495e-05,22050
"[0.4605009, 1456.5034055776157, 1826.1023256749893, 3389.4425675675675, 0.02994382, 0.027990392736486486]",go,0.8533786848072562,4.5351473922902495e-05,18817
"[0.44739193, 1538.8801581917833, 1563.7355903521018, 3042.2990278764205, 0.070605464, 0.0723876953125]",go,1.0,4.5351473922902495e-05,22050
"[0.45242882, 1955.707493742743, 1750.2591438910938, 3829.973810369318, 0.111736916, 0.12104936079545454]",go,1.0,4.5351473922902495e-05,22050
"[0.50781864, 2309.1344402773234, 1971.1126895539162, 4625.723544034091, 0.032749753, 0.12638716264204544]",go,1.0,4.5351473922902495e-05,22050
"[0.54233664, 2237.462611046152, 1783.1268084199103, 4155.17411665483, 0.007947127, 0.17088734019886365]",go,1.0,4.5351473922902495e-05,22050
"[0.4608533, 1432.1209925792482, 1602.639921927986, 3268.1529651988635, 0.05633972, 0.05675159801136364]",go,1.0,4.5351473922902495e-05,22050
"[0.43043303, 1532.8893113978486, 1717.2131643226874, 3386.09619140625, 0.024680417, 0.06922496448863637]",go,1.0,4.5351473922902495e-05,22050
"[0.56079483, 1775.2381302502008, 2060.704735715382, 4467.160866477273, 0.00032566162, 0.06795987215909091]",go,1.0,4.5351473922902495e-05,22050
"[0.49643216, 1907.4134241539084, 1781.899851736884, 4022.7028070494184, 0.016836014, 0.11652888808139535]",go,0.9752834467120182,4.5351473922902495e-05,21505
"[0.4858521, 2095.0176302310906, 1743.1285011995863, 4187.718616832386, 0.022597097, 0.21938254616477273]",go,1.0,4.5351473922902495e-05,22050
"[0.25682557, 1196.9975132066568, 1434.7016076808516, 2443.5291637073865, 0.12752403, 0.057939009232954544]",go,1.0,4.5351473922902495e-05,22050
"[0.55870146, 2481.121221015471, 1865.5060473433346, 4734.123646129261, 0.011318512, 0.18529163707386365]",go,1.0,4.5351473922902495e-05,22050
"[0.32673168, 2059.232979359672, 1680.0969948179184, 3776.385498046875, 0.025302995, 0.12315784801136363]",go,1.0,4.5351473922902495e-05,22050
"[0.42968628, 1305.38129446196, 1375.0613401172234, 2717.5881125710225, 0.05055789, 0.06443093039772728]",go,1.0,4.5351473922902495e-05,22050
"[0.47081786, 1762.6138324751423, 1770.184003699744, 3771.9809792258525, 0.034505423, 0.07536177201704546]",go,1.0,4.5351473922902495e-05,22050
"[0.4509067, 2353.148619709457, 1843.888184328794, 4666.832386363636, 0.007756054, 0.16257546164772727]",go,1.0,4.5351473922902495e-05,22050
"[0.46242335, 1261.2926394872022, 1484.7890739364293, 2643.9347700639205, 0.030382963, 0.061967329545454544]",go,1.0,4.5351473922902495e-05,22050
"[0.48295167, 1002.8705708004713, 1343.0088051072764, 2117.105379971591, 0.036364626, 0.026123046875]",go,1.0,4.5351473922902495e-05,22050
"[0.6032909, 2025.4764348031183, 2082.1389503516943, 4795.78690962358, 0.041545536, 0.07974520596590909]",go,1.0,4.5351473922902495e-05,22050
"[0.28647727, 2160.5041344603706, 1668.79092564702, 3806.7277388139205, 0.093196124, 0.13182484019886365]",go,1.0,4.5351473922902495e-05,22050
"[0.54850996, 782.6795919750562, 1104.9475085179417, 1439.5435680042613, 0.024917245, 0.027332652698863636]",go,1.0,4.5351473922902495e-05,22050
"[0.45172027, 2003.8297955464766, 1873.927523516946, 4033.0710671164775, 0.07235979, 0.12420099431818182]",go,1.0,4.5351473922902495e-05,22050
"[0.47466978, 1573.8265034723124, 1770.6013474354738, 3458.770751953125, 0.020224405, 0.057173295454545456]",go,1.0,4.5351473922902495e-05,22050
"[0.34727266, 1538.2699610767015, 1400.2345366288357, 2758.941650390625, 0.017197734, 0.08367365056818182]",go,1.0,4.5351473922902495e-05,22050
"[0.25431347, 2066.9262363574317, 1495.3124237511927, 3682.177734375, 0.023551887, 0.15552383814102563]",go,0.8960090702947846,4.5351473922902495e-05,19757
"[0.43208835, 1693.2320289093589, 1752.0777099571699, 3681.933038884943, 0.01555672, 0.09107555042613637]",go,1.0,4.5351473922902495e-05,22050
"[0.53234357, 1279.2572259057636, 1551.932587271455, 2763.3461692116475, 0.010102075, 0.040849165482954544]",go,1.0,4.5351473922902495e-05,22050
"[0.3768081, 1777.1140932319913, 1525.1280869025752, 3226.065340909091, 0.012785462, 0.11324795809659091]",go,1.0,4.5351473922902495e-05,22050
"[0.21088053, 2829.817442936452, 1553.0120228323844, 4203.379128196023, 0.03866334, 0.2644597833806818]",go,1.0,4.5351473922902495e-05,22050
"[0.37625688, 1502.859668740796, 1464.4639788116995, 3136.2620960582385, 0.021796392, 0.06938032670454546]",go,1.0,4.5351473922902495e-05,22050
"[0.5620041, 2563.104382950113, 2347.86427705404, 6222.116921164773, 0.00030823506, 0.1932040127840909]",go,1.0,4.5351473922902495e-05,22050
"[0.47959554, 918.9099795858214, 1259.0171207862672, 1815.4541015625, 0.034499478, 0.030366443452380952]",go,0.46938775510204084,4.5351473922902495e-05,10350
"[0.5850033, 1488.8757510842115, 1612.6295110054439, 3002.8724670410156, 0.019156989, 0.0581817626953125]",go,0.7253968253968254,4.5351473922902495e-05,15995
"[0.39218548, 1523.4456277880288, 1544.9710074931054, 3065.545099431818, 0.02139259, 0.08743563565340909]",go,1.0,4.5351473922902495e-05,22050
"[0.32264814, 2088.9397796273133, 1606.52176231076, 3806.7277388139205, 0.09985416, 0.1272305575284091]",go,1.0,4.5351473922902495e-05,22050
"[0.42387867, 1965.5474755508708, 1516.969773598339, 3496.453857421875, 0.011050075, 0.19342595880681818]",go,1.0,4.5351473922902495e-05,22050
"[0.40074557, 1878.5672819557817, 1586.8296266847121, 3627.3659446022725, 0.03314243, 0.12005060369318182]",go,1.0,4.5351473922902495e-05,22050
"[0.33427587, 2693.816006277896, 1427.4953650706009, 4283.883944424716, 0.031011563, 0.19178355823863635]",go,1.0,4.5351473922902495e-05,22050
"[0.4094026, 1941.9836752570104, 1588.085046644146, 3657.952880859375, 0.010628734, 0.2596435546875]",go,1.0,4.5351473922902495e-05,22050
"[0.333456, 1883.4244823832503, 1666.3793699227003, 3594.0873579545455, 0.03018253, 0.10686700994318182]",go,1.0,4.5351473922902495e-05,22050
"[0.45362043, 1472.1839066036655, 1660.096069632803, 3265.9507057883525, 0.06532388, 0.07810280539772728]",go,1.0,4.5351473922902495e-05,22050
"[0.4056963, 1220.0220870190474, 1768.4690162767945, 3062.853449041193, 0.020991191, 0.018998579545454544]",go,1.0,4.5351473922902495e-05,22050
"[0.4149497, 1320.8477534698318, 1282.572434045957, 2412.769150152439, 0.031807896, 0.06460794588414634]",go,0.9387301587301587,4.5351473922902495e-05,20699
"[0.53046167, 1356.3926653257324, 1666.7299094203574, 3201.840487393466, 0.029827828, 0.013494318181818182]",go,1.0,4.5351473922902495e-05,22050
"[0.43557328, 1148.1070928178256, 1145.5979662434017, 2050.3035111860795, 0.0661043, 0.059492631392045456]",go,1.0,4.5351473922902495e-05,22050
"[0.38006198, 1379.1845208488419, 1494.8857432784637, 2978.433504971591, 0.0042165997, 0.056585138494318184]",go,1.0,4.5351473922902495e-05,22050
"[0.43108773, 1590.8612208577053, 1383.499056872678, 2935.367098721591, 0.014211175, 0.11162775213068182]",go,1.0,4.5351473922902495e-05,22050
"[0.47212976, 1726.769993911514, 1580.817857087069, 3496.9432484019885, 0.04945437, 0.08311878551136363]",go,1.0,4.5351473922902495e-05,22050
"[0.39654046, 1631.4606581655403, 1555.0308944400786, 3167.827814275568, 0.012121133, 0.09193004261363637]",go,1.0,4.5351473922902495e-05,22050
"[0.42789268, 1890.0260087946072, 1557.3163808577367, 3401.2673117897725, 0.04922682, 0.13434392755681818]",go,1.0,4.5351473922902495e-05,22050
"[0.3777674, 1119.26956117824, 1307.6170105832393, 2321.426114169034, 0.07584391, 0.04810680042613636]",go,1.0,4.5351473922902495e-05,22050
"[0.5271048, 2455.246094679867, 1733.2966422565323, 4201.666259765625, 0.009415649, 0.17442737926136365]",go,1.0,4.5351473922902495e-05,22050
