"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class,duration,sample_duration,total_sample
"[0.39767838, 2141.361788927886, 1757.0938324956878, 4175.239146839489, 0.009157445, 0.1572598544034091]",five,1.0,4.5351473922902495e-05,22050
"[0.43195528, 2563.46997674069, 1736.8878263410916, 4727.516867897727, 0.020405939, 0.1731844815340909]",five,1.0,4.5351473922902495e-05,22050
"[0.48070133, 1775.7388966883293, 1777.1443296109114, 3669.4535688920455, 0.018489307, 0.09002130681818182]",five,1.0,4.5351473922902495e-05,22050
"[0.38329124, 1976.9891427378911, 1741.708244871679, 3880.136385830966, 0.12599903, 0.13201349431818182]",five,1.0,4.5351473922902495e-05,22050
"[0.42164674, 1865.5363544588006, 1366.718124571182, 3413.0126953125, 0.025057023, 0.15458540482954544]",five,1.0,4.5351473922902495e-05,22050
"[0.59483707, 1552.1989035385668, 1650.0320679819968, 3079.7374378551135, 0.017006224, 0.07058993252840909]",five,1.0,4.5351473922902495e-05,22050
"[0.5404178, 2101.846032998963, 1613.6522833282274, 4030.3794167258525, 0.029143333, 0.17137562144886365]",five,1.0,4.5351473922902495e-05,22050
"[0.43391255, 997.835044587529, 1235.6917519653643, 1910.3376908735795, 0.0801023, 0.039750532670454544]",five,1.0,4.5351473922902495e-05,22050
"[0.536208, 1699.653985745016, 1711.1678947454168, 3454.1215376420455, 0.013399545, 0.06248890269886364]",five,1.0,4.5351473922902495e-05,22050
"[0.61040753, 1619.5608141951284, 1768.9080113673895, 3612.9289106889205, 0.024922369, 0.07761452414772728]",five,1.0,4.5351473922902495e-05,22050
"[0.45028606, 2076.492190642306, 1718.7221289046904, 3942.5337357954545, 0.04078495, 0.14717240767045456]",five,1.0,4.5351473922902495e-05,22050
"[0.4417797, 1328.389458701219, 1307.2021306486718, 2571.0155140269885, 0.024984723, 0.09775612571022728]",five,1.0,4.5351473922902495e-05,22050
"[0.6178083, 1718.8649332962661, 1725.520110862356, 3637.3984596946025, 0.025494205, 0.053999467329545456]",five,1.0,4.5351473922902495e-05,22050
"[0.45704907, 1519.2035149599885, 1718.0965353890883, 3597.513094815341, 0.037587013, 0.0799560546875]",five,1.0,4.5351473922902495e-05,22050
"[0.4589731, 2174.0119981203256, 1622.635227357506, 4013.495427911932, 0.040734403, 0.15638316761363635]",five,1.0,4.5351473922902495e-05,22050
"[0.45652533, 2470.223810933948, 1599.8614530177076, 4096.447199041193, 0.08929658, 0.1930264559659091]",five,1.0,4.5351473922902495e-05,22050
"[0.31042826, 841.3573701639244, 1246.7450394105583, 1487.9932750355113, 0.02910388, 0.031815962357954544]",five,1.0,4.5351473922902495e-05,22050
"[0.48264825, 2143.739600260578, 1738.6500718669652, 3915.8619273792615, 0.017759476, 0.16253107244318182]",five,1.0,4.5351473922902495e-05,22050
"[0.45583352, 2097.945584400073, 1555.5355079902658, 3735.5213512073865, 0.06008341, 0.16357421875]",five,1.0,4.5351473922902495e-05,22050
"[0.42063946, 1441.518452611382, 1443.7422571090883, 2945.6443093039775, 0.0078514805, 0.08556019176136363]",five,1.0,4.5351473922902495e-05,22050
"[0.41995466, 2660.1983884663628, 1752.552829464281, 4688.85498046875, 0.010237027, 0.19828657670454544]",five,1.0,4.5351473922902495e-05,22050
"[0.5472337, 2225.13680282341, 1650.6796618106148, 4006.399258700284, 0.018158808, 0.17236328125]",five,1.0,4.5351473922902495e-05,22050
"[0.4448074, 1451.9065601150824, 1745.488463619253, 3113.994806463068, 0.02399013, 0.06353204900568182]",five,1.0,4.5351473922902495e-05,22050
"[0.3789967, 1475.4762844846657, 1346.5949159771715, 2834.307861328125, 0.12015904, 0.09835537997159091]",five,1.0,4.5351473922902495e-05,22050
"[0.52170384, 2585.5922834535845, 1746.24535158331, 4682.982288707386, 0.031464353, 0.19905229048295456]",five,1.0,4.5351473922902495e-05,22050
"[0.4192302, 917.2018701218058, 1273.4637195742368, 1616.7031028053977, 0.05832446, 0.03651012073863636]",five,1.0,4.5351473922902495e-05,22050
"[0.410853, 2408.176163727329, 1849.9565074203915, 4469.852516867898, 0.036259536, 0.1854248046875]",five,1.0,4.5351473922902495e-05,22050
"[0.49957177, 1790.440245188443, 1501.5264643409441, 3327.6139692826705, 0.01480727, 0.12645374644886365]",five,1.0,4.5351473922902495e-05,22050
"[0.5294151, 1970.456850982976, 1859.8821600330302, 3957.2154651988635, 0.020300476, 0.11142800071022728]",five,1.0,4.5351473922902495e-05,22050
"[0.49671322, 1577.7026683641277, 1530.7724245539807, 3255.9181906960225, 0.045077626, 0.08657004616477272]",five,1.0,4.5351473922902495e-05,22050
"[0.39980054, 2359.330964170371, 1579.0014619236028, 4097.915371981534, 0.24097277, 0.1820068359375]",five,1.0,4.5351473922902495e-05,22050
"[0.54742104, 2257.0910422903476, 1687.3046970538583, 4242.530406605114, 0.022911234, 0.1825838955965909]",five,1.0,4.5351473922902495e-05,22050
"[0.58019567, 2337.610810837845, 1899.0581838309415, 4656.799871271307, 0.044885483, 0.13297895951704544]",five,1.0,4.5351473922902495e-05,22050
"[0.52202225, 2432.6268938966596, 1974.7845253043206, 4765.097542696221, 0.0057653612, 0.08580123546511628]",five,0.9752834467120182,4.5351473922902495e-05,21505
"[0.45910415, 1691.8637413335882, 1687.7461212339588, 3606.566827947443, 0.10851934, 0.0897216796875]",five,1.0,4.5351473922902495e-05,22050
"[0.46697477, 2422.3496590021364, 2038.1962916409977, 4826.373845880682, 0.025434881, 0.16688121448863635]",five,1.0,4.5351473922902495e-05,22050
"[0.3962197, 1331.4082423588704, 1609.1335270787129, 2955.9215198863635, 0.056853604, 0.061845259232954544]",five,1.0,4.5351473922902495e-05,22050
"[0.429738, 1969.2469343905786, 1546.8994006003193, 3573.288241299716, 0.08706586, 0.1328457919034091]",five,1.0,4.5351473922902495e-05,22050
"[0.35848457, 1140.0545361374725, 1119.788582859983, 2066.6981090198865, 0.049405, 0.07057883522727272]",five,1.0,4.5351473922902495e-05,22050
"[0.48104873, 2155.256726628944, 1649.6625098303498, 3899.956720525568, 0.0037672385, 0.23319868607954544]",five,1.0,4.5351473922902495e-05,22050
"[0.48956618, 1779.1209879217874, 1531.5525954673722, 3470.0267444957385, 0.010122118, 0.12187056107954546]",five,1.0,4.5351473922902495e-05,22050
"[0.40066326, 1895.467101053586, 1461.414515958645, 3291.1543412642045, 0.059196666, 0.1442538174715909]",five,1.0,4.5351473922902495e-05,22050
"[0.5693551, 1696.2541875244408, 1746.8061240989125, 3788.1308815696025, 0.04205262, 0.07477361505681818]",five,1.0,4.5351473922902495e-05,22050
"[0.40964368, 1939.5319336956645, 1775.019762407137, 3769.778719815341, 0.06682599, 0.12057217684659091]",five,1.0,4.5351473922902495e-05,22050
"[0.3880758, 1412.6438149805492, 1514.3918679728902, 2844.0956809303975, 0.11720887, 0.07185502485795454]",five,1.0,4.5351473922902495e-05,22050
"[0.32106724, 2527.884129334678, 1666.2042765106946, 4116.512229225852, 0.080516085, 0.23408647017045456]",five,1.0,4.5351473922902495e-05,22050
"[0.45920214, 1163.4918132069988, 1507.3296881369329, 2323.8730690696025, 0.22338082, 0.0538330078125]",five,1.0,4.5351473922902495e-05,22050
"[0.41744497, 1509.3823903153832, 1535.394512722532, 2917.0149369673295, 0.07529691, 0.0751953125]",five,1.0,4.5351473922902495e-05,22050
"[0.4716874, 2068.3643491374305, 1698.6689738296102, 3950.3639914772725, 0.008862056, 0.1537198153409091]",five,1.0,4.5351473922902495e-05,22050
"[0.47348762, 1366.9443430868496, 1651.4788733204039, 3021.9893022017045, 0.041684896, 0.032293146306818184]",five,1.0,4.5351473922902495e-05,22050
"[0.5166892, 1994.5104308101304, 1817.8999954084613, 3783.236971768466, 0.05666903, 0.12349076704545454]",five,1.0,4.5351473922902495e-05,22050
"[0.5009759, 2414.2335688354246, 1630.154650819084, 4072.9564319957385, 0.0039676535, 0.19025213068181818]",five,1.0,4.5351473922902495e-05,22050
"[0.5395616, 1567.803992556069, 1607.0378203363734, 3136.5067915482955, 0.015873358, 0.08334073153409091]",five,1.0,4.5351473922902495e-05,22050
"[0.4327139, 1933.846139288421, 1683.353117602625, 3661.868008700284, 0.12378097, 0.123046875]",five,1.0,4.5351473922902495e-05,22050
"[0.30047375, 1387.9619763859778, 1404.6875932329776, 2567.589777166193, 0.064061865, 0.08689186789772728]",five,1.0,4.5351473922902495e-05,22050
"[0.59450024, 1047.1105757289836, 1394.9798242923412, 2258.294677734375, 0.043973066, 0.03334738991477273]",five,1.0,4.5351473922902495e-05,22050
"[0.46679413, 2119.5548007648235, 1941.427145194856, 4477.193381569602, 0.01442487, 0.1315585049715909]",five,1.0,4.5351473922902495e-05,22050
"[0.4106879, 1629.1856125775348, 1523.2188803160338, 3145.0995866642443, 0.03685158, 0.09605514171511628]",five,0.9752834467120182,4.5351473922902495e-05,21505
"[0.551344, 3549.7015400244827, 1879.5814814998682, 5705.56474165483, 0.0025719323, 0.4184903231534091]",five,1.0,4.5351473922902495e-05,22050
"[0.42751786, 1998.2579507559278, 1648.2902849203535, 3952.810946377841, 0.05954462, 0.1304931640625]",five,1.0,4.5351473922902495e-05,22050
"[0.3218567, 1752.426415134866, 1406.143204102079, 3110.8137650923295, 0.10098067, 0.1264315518465909]",five,1.0,4.5351473922902495e-05,22050
"[0.54073983, 1263.7358948998158, 1596.4550831668907, 2746.706875887784, 0.015204967, 0.04128196022727273]",five,1.0,4.5351473922902495e-05,22050
"[0.5922792, 2418.027522893197, 1807.3332559160824, 4469.118430397727, 0.021544807, 0.19448020241477273]",five,1.0,4.5351473922902495e-05,22050
"[0.45445877, 2302.2662752247943, 1623.4942270632944, 4032.8263716264205, 0.029774783, 0.14595170454545456]",five,1.0,4.5351473922902495e-05,22050
"[0.3025451, 1432.0978212193102, 1245.1480008378858, 2651.7650257457385, 0.05658512, 0.08118785511363637]",five,1.0,4.5351473922902495e-05,22050
"[0.32527867, 1156.4184658061747, 845.9216707685234, 1986.9273792613637, 0.0457692, 0.06779341264204546]",five,1.0,4.5351473922902495e-05,22050
"[0.49954015, 1973.4930638582448, 1664.6530908277057, 3863.741787997159, 0.026048834, 0.1126708984375]",five,1.0,4.5351473922902495e-05,22050
"[0.49503985, 2561.004351270608, 1903.151549651335, 4768.87040571733, 0.035215788, 0.17925470525568182]",five,1.0,4.5351473922902495e-05,22050
"[0.45395777, 1841.2822199915238, 1498.9333159022237, 3590.66162109375, 0.016039366, 0.1747159090909091]",five,1.0,4.5351473922902495e-05,22050
"[0.53374195, 2610.7601764513292, 1826.5837638502226, 4864.546342329545, 0.006711798, 0.2009610262784091]",five,1.0,4.5351473922902495e-05,22050
"[0.3901481, 1572.9145202620143, 1594.4548442696462, 3338.869961825284, 0.033458307, 0.07929021661931818]",five,1.0,4.5351473922902495e-05,22050
"[0.57582796, 1454.9016746356403, 1584.0479007627948, 3071.173095703125, 0.013735897, 0.049005681818181816]",five,1.0,4.5351473922902495e-05,22050
"[0.56110543, 2277.681420511854, 2045.55196022613, 4897.090842507102, 0.07039369, 0.11379172585227272]",five,1.0,4.5351473922902495e-05,22050
"[0.43264544, 2159.035546737265, 1789.4976238233824, 4029.400634765625, 0.083545566, 0.14869273792613635]",five,1.0,4.5351473922902495e-05,22050
"[0.6099723, 872.9933801167713, 1234.1296301135128, 1696.2291370738637, 0.012419095, 0.03208229758522727]",five,1.0,4.5351473922902495e-05,22050
"[0.26222152, 1622.5314170241145, 1136.3947848462585, 2579.5798561789775, 0.02355092, 0.12284712357954546]",five,1.0,4.5351473922902495e-05,22050
"[0.3744912, 2029.3112079487555, 1541.9221766346739, 3707.493797508446, 0.109917626, 0.13886982685810811]",five,0.8359637188208617,4.5351473922902495e-05,18433
"[0.42627674, 2105.663872414662, 1979.0075955842483, 4186.005748401989, 0.08888763, 0.13767311789772727]",five,1.0,4.5351473922902495e-05,22050
"[0.32858717, 1754.2864670579518, 1290.6815407108202, 2604.7834916548295, 0.03523292, 0.12627618963068182]",five,1.0,4.5351473922902495e-05,22050
"[0.42357713, 2037.2972377483914, 1858.0343129383975, 4286.820290305398, 0.013994873, 0.12221457741477272]",five,1.0,4.5351473922902495e-05,22050
"[0.39530218, 1372.407141079199, 1558.902610203748, 2909.429376775568, 0.024239458, 0.05591930042613636]",five,1.0,4.5351473922902495e-05,22050
"[0.43103808, 1999.601937777711, 1665.6381613092744, 3856.4009232954545, 0.015589956, 0.11959561434659091]",five,1.0,4.5351473922902495e-05,22050
"[0.35912615, 1835.0580796798583, 1733.5104425160541, 3778.3430619673295, 0.04643244, 0.11557839133522728]",five,1.0,4.5351473922902495e-05,22050
"[0.45153522, 1609.979292343584, 1474.3450604503903, 3051.8421519886365, 0.15008873, 0.08705832741477272]",five,1.0,4.5351473922902495e-05,22050
"[0.37989005, 1733.2037381230714, 1393.5871953198098, 3354.7751686789775, 0.01672053, 0.11865234375]",five,1.0,4.5351473922902495e-05,22050
"[0.4818477, 1001.3785653229198, 1305.102228142398, 1941.6796875, 0.008561771, 0.033956473214285715]",five,0.810702947845805,4.5351473922902495e-05,17876
"[0.52491516, 1351.5378511865351, 1593.2425255654694, 2809.31396484375, 0.037405875, 0.06499372209821429]",five,0.64,4.5351473922902495e-05,14112
"[0.4395228, 1453.240528715525, 1507.043904848462, 2853.1494140625, 0.030816358, 0.08303000710227272]",five,1.0,4.5351473922902495e-05,22050
"[0.44202754, 2114.0202068630065, 1700.3614209172317, 3986.8236194957385, 0.111853115, 0.13055974786931818]",five,1.0,4.5351473922902495e-05,22050
"[0.310275, 2039.6073289459825, 1664.019485594017, 3753.1394264914775, 0.03950348, 0.12708629261363635]",five,1.0,4.5351473922902495e-05,22050
"[0.48411965, 2161.837270593561, 1548.9352285669352, 3838.29345703125, 0.0095156925, 0.2597434303977273]",five,1.0,4.5351473922902495e-05,22050
"[0.42438194, 1454.0343486199051, 1492.711634843691, 2839.935857599432, 0.032034274, 0.084716796875]",five,1.0,4.5351473922902495e-05,22050
"[0.3943164, 1609.634070676229, 1468.568666578464, 2860.979669744318, 0.0335773, 0.09178577769886363]",five,1.0,4.5351473922902495e-05,22050
"[0.40475085, 1961.400194615122, 1663.5201459843358, 3858.1137917258525, 0.005743769, 0.20354669744318182]",five,1.0,4.5351473922902495e-05,22050
