"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class
"[0.4264584, 2441.6988598013336, 2014.7876211475193, 4874.089466441761, 0.004744588, 0.12678666548295456]",eight
"[0.36137056, 2233.9491753269326, 1799.9503734295029, 4410.391512784091, 0.013309267, 0.13495427911931818]",eight
"[0.26838693, 2031.6356154208663, 1977.4241596817758, 4358.760764382102, 0.0013249789, 0.11031827059659091]",eight
"[0.7057729, 684.3459890942937, 1243.0518136462006, 1290.524014559659, 0.028165849, 0.012162642045454546]",eight
"[0.46955264, 2876.2918436359387, 1891.1095044211, 5069.845858487216, 0.02001094, 0.2645596590909091]",eight
"[0.4036792, 1243.0151990180123, 1086.8482361675754, 2171.1830832741475, 0.013828203, 0.06904740767045454]",eight
"[0.4840148, 3128.046659590757, 1859.350199148212, 5044.642223011364, 0.022878833, 0.23759321732954544]",eight
"[0.5381465, 2785.923079446665, 1884.0687506189888, 4889.505282315341, 0.006744619, 0.21019398082386365]",eight
"[0.42516947, 1308.6947419277817, 1438.0415298840169, 2509.841641512784, 0.040313426, 0.05702903053977273]",eight
"[0.35554984, 1244.4068467277698, 1574.2427173884528, 2231.133478338068, 0.01889998, 0.05368874289772727]",eight
"[0.52081853, 1827.0388977588952, 1585.8526084034993, 3385.6068004261365, 0.0768414, 0.1043701171875]",eight
"[0.41836214, 1774.085582848729, 1791.3312776639548, 3826.058682528409, 0.0719943, 0.07792524857954546]",eight
"[0.45283335, 1297.4115447383242, 1578.07541627197, 2431.0496937144885, 0.039288014, 0.057173295454545456]",eight
"[0.3226938, 1276.296322854147, 1499.5283706035943, 2511.065118963068, 0.059014544, 0.05209073153409091]",eight
"[0.5879654, 2256.5755739964025, 1699.9265426396496, 4209.00712446733, 0.08490618, 0.1676913174715909]",eight
"[0.63310057, 2932.4024477663625, 1954.736014685542, 5275.390070134943, 0.0015706406, 0.2759121981534091]",eight
"[0.38866538, 1902.1442400802687, 1407.5450991727669, 3109.24072265625, 0.032138, 0.10811941964285714]",eight
"[0.377551, 1450.2802414655207, 1485.777867928281, 2781.698330965909, 0.06623111, 0.08326305042613637]",eight
"[0.63016427, 2333.8799098997492, 1816.1510795346514, 4539.835427024148, 0.0060250787, 0.17375044389204544]",eight
"[0.5097132, 2852.458527803192, 1803.9058611499706, 4916.177090731534, 0.01866871, 0.27515758167613635]",eight
"[0.4673014, 2340.055708988281, 1818.6004798220665, 4451.010964133523, 0.038024094, 0.16846812855113635]",eight
"[0.4485366, 2924.893415683917, 2087.145541794998, 5278.326416015625, 0.0061312425, 0.20290305397727273]",eight
"[0.4321437, 1051.0202094170193, 1700.327209156407, 2755.5159135298295, 0.014468616, 0.025545987215909092]",eight
"[0.45922408, 2674.612799941281, 1938.4836647764016, 4870.419034090909, 0.010755558, 0.1819735440340909]",eight
"[0.56561476, 1858.962045894036, 1800.5688024976744, 3841.5759575076218, 0.02385162, 0.0874976181402439]",eight
"[0.4265613, 1192.8532874423183, 1475.6766801982883, 2609.677401455966, 0.03517988, 0.0537109375]",eight
"[0.6114894, 687.2916040256174, 1351.1672957594212, 1578.488829077744, 0.065768994, 0.004406440548780487]",eight
"[0.36416128, 1873.3501333484062, 2082.293943663404, 4466.916170987216, 0.03177832, 0.06070223721590909]",eight
"[0.32268894, 1203.1767338874963, 1434.6280366818103, 2381.1318137428975, 0.021910334, 0.050337357954545456]",eight
"[0.43261287, 2157.283419994558, 1722.364049548348, 4012.027254971591, 0.029389627, 0.12281383167613637]",eight
"[0.66282165, 3150.872880978828, 2001.455258168724, 5508.829567649148, 0.018533023, 0.09458229758522728]",eight
"[0.49239194, 2397.3037028986905, 2203.8441140655127, 5149.616588245739, 0.05984242, 0.12369051846590909]",eight
"[0.40862298, 2285.195242973688, 1967.5521919249493, 4685.429243607955, 0.040163174, 0.14136851917613635]",eight
"[0.52968615, 2315.54824013138, 2007.0168109272818, 4775.966574928977, 0.06530054, 0.22377707741477273]",eight
"[0.4886269, 2257.574157027651, 1869.4917547143023, 4554.761851917614, 0.015689544, 0.26793323863636365]",eight
"[0.54541355, 2072.7770346698726, 1753.46853757435, 4190.899658203125, 0.012923115, 0.15320933948863635]",eight
"[0.4126013, 2837.003307660537, 1794.749178572788, 4800.436123934659, 0.015546069, 0.2955988103693182]",eight
"[0.44700393, 1485.221654119873, 1835.024485608539, 3662.8467906605115, 0.10193624, 0.048162286931818184]",eight
"[0.72534084, 2908.87013941924, 2137.1733011636866, 5569.269353693182, 0.005270228, 0.20845170454545456]",eight
"[0.42198208, 1367.9083855039273, 1602.547696810647, 3051.108065518466, 0.037179943, 0.06348765980113637]",eight
"[0.37106663, 3043.971258679607, 1856.5124657735146, 5123.522010216346, 0.019162808, 0.23835637019230768]",eight
"[0.47866318, 2193.3169051219866, 1784.911477140442, 4266.3526965725805, 0.021579452, 0.1294732862903226]",eight
"[0.33824897, 1267.2498903954322, 1390.1257987602592, 2517.916592684659, 0.03300376, 0.06514115767045454]",eight
"[0.5896245, 1701.4871136030706, 1624.3046624333624, 3255.9307391826924, 0.020611852, 0.07691055689102565]",eight
"[0.43187177, 2774.498590594497, 2193.0312800170377, 5535.011985085227, 0.030665712, 0.13617498224431818]",eight
"[0.44678724, 1817.4888643517754, 1995.1019474687118, 4172.547496448864, 0.063978665, 0.07587224786931818]",eight
"[0.48682913, 2303.286260592604, 1814.2205359197737, 4112.10771040483, 0.049758002, 0.17676890980113635]",eight
"[0.42573944, 2481.402917948784, 1927.3613084043106, 4702.313232421875, 0.00756861, 0.15650523792613635]",eight
"[0.34213626, 2573.4563436374833, 1573.910981975014, 3923.6921830610795, 0.053792015, 0.18291681463068182]",eight
"[0.42326674, 2466.2340250396396, 1867.1032570823088, 4670.992209694602, 0.011655563, 0.16611550071022727]",eight
"[0.62430894, 1280.9960933567331, 1795.310537150682, 3266.1006804435483, 0.023918713, 0.013482862903225807]",eight
"[0.4536205, 1461.3126827212081, 1454.7087298747904, 2934.8777077414775, 0.009440066, 0.07799183238636363]",eight
"[0.7150886, 765.529246505133, 1435.8325033505546, 1398.9241166548295, 0.030732034, 0.009932084517045454]",eight
"[0.54685813, 1889.379314881668, 2063.59219759921, 4698.544921875, 0.015173882, 0.074921875]",eight
"[0.53382397, 1660.6311481201747, 1813.0582390106333, 3193.765536221591, 0.0015914957, 0.09547008167613637]",eight
"[0.54242295, 1499.2425823201995, 1692.4400836615616, 3240.4560810810813, 0.022404376, 0.05269478462837838]",eight
"[0.40618002, 2898.079964210592, 2051.024318482258, 5529.628684303977, 0.00026788306, 0.2367276278409091]",eight
"[0.49805802, 2312.4130556706664, 1897.8934709650528, 4626.5625, 0.013006963, 0.15703125]",eight
"[0.5080809, 1127.025280098323, 1283.4270390984664, 2115.881902521307, 0.040655777, 0.06437544389204546]",eight
"[0.46706793, 3299.345937064536, 1937.2877197628973, 5292.274058948864, 0.0119243255, 0.2728493430397727]",eight
"[0.371401, 1550.0173243854495, 1690.4477328530586, 3159.2634721235795, 0.0034221152, 0.06724964488636363]",eight
"[0.5200454, 1997.1879581723128, 1862.0231522786942, 4236.413019353693, 0.018472407, 0.10056374289772728]",eight
"[0.5631443, 1945.743017977775, 1854.8619029740787, 3941.5549538352275, 0.048438642, 0.20508922230113635]",eight
"[0.46193078, 1416.6617246243406, 1622.5536128128763, 2950.9716796875, 0.014444302, 0.05361328125]",eight
"[0.41425043, 1887.2253769583367, 1612.014577313631, 3778.0983664772725, 0.053318974, 0.08730246803977272]",eight
"[0.45123407, 931.2534636270956, 1433.3278894606467, 1960.5002663352273, 0.031550847, 0.031161221590909092]",eight
"[0.45312056, 2091.745578517042, 2052.787417252551, 4538.611949573864, 0.031079251, 0.09930974786931818]",eight
"[0.52966076, 1825.8503166615008, 1778.2764054322067, 3870.348566228693, 0.018659394, 0.07968971946022728]",eight
"[0.3772599, 2451.217625520618, 1564.1120008862379, 4209.00712446733, 0.0184248, 0.15531782670454544]",eight
"[0.5356228, 2480.3020832501247, 1923.015442951495, 4913.730135830966, 0.036354348, 0.23613947088068182]",eight
"[0.5050991, 1646.9749154956114, 1762.7542601242812, 3568.4555053710938, 0.017024597, 0.0697021484375]",eight
"[0.7515836, 790.6611204169232, 1257.1034164888717, 1524.2082075639205, 0.022430558, 0.013893821022727272]",eight
"[0.4297924, 2321.600674446863, 1777.417026475716, 4417.977072975852, 0.011159894, 0.16685901988636365]",eight
"[0.45928845, 2357.1159938654473, 1730.7040138372154, 4202.645041725852, 0.011382941, 0.15826970880681818]",eight
"[0.5298659, 2340.536708470938, 1868.478468102905, 4654.597611860795, 0.018465577, 0.1498135653409091]",eight
"[0.68692744, 1421.5240758276718, 1888.072875345059, 3554.201993075284, 0.016548043, 0.035944158380681816]",eight
"[0.5715813, 2503.789968866594, 2048.8577138904475, 5089.910888671875, 0.016212394, 0.14857066761363635]",eight
"[0.51363456, 2256.6580360605467, 1830.5619496893696, 4534.941517223011, 0.0048607388, 0.19331498579545456]",eight
"[0.5499199, 1452.704916296589, 1576.2615895478543, 2798.8270152698865, 0.014921513, 0.06510786576704546]",eight
"[0.48562697, 1723.2052867229165, 1943.1474830871878, 4176.568438555743, 0.018056035, 0.04981788429054054]",eight
"[0.47244626, 1636.7020074633647, 1621.3788498973356, 3321.49658203125, 0.03806788, 0.07776988636363637]",eight
"[0.6205608, 2133.7664097588176, 2062.444279528012, 4749.539462002841, 0.00075932057, 0.11332563920454546]",eight
"[0.50084037, 1308.2144705368028, 1608.2260664816743, 2471.6691450639205, 0.032249227, 0.06227805397727273]",eight
"[0.4351805, 2374.520752004741, 1973.1608409066953, 4748.560680042614, 0.014782449, 0.15227716619318182]",eight
"[0.48734516, 2688.8573796584446, 1959.3854598423989, 4893.909801136364, 0.036389384, 0.18597966974431818]",eight
"[0.45463574, 972.2518038140537, 1581.8036509274418, 2179.013338955966, 0.047250662, 0.010919744318181818]",eight
"[0.49685362, 2561.348785612113, 1963.3318594258596, 4865.525124289773, 0.011900836, 0.19232732599431818]",eight
"[0.46731904, 1373.5241875891863, 1706.6178113901574, 2624.603826349432, 0.051456485, 0.05428799715909091]",eight
"[0.47572437, 2263.3376436620097, 1913.0192904023786, 4596.360085227273, 0.03638467, 0.17644708806818182]",eight
"[0.5168429, 2096.2938611087793, 2023.8966662913308, 4491.141024502841, 0.009008943, 0.11929598721590909]",eight
"[0.58005583, 1934.119533136104, 1900.4710719850962, 4424.094460227273, 0.017447226, 0.08407315340909091]",eight
"[0.5723557, 2793.9411921909923, 1941.7396484124054, 5376.938698508523, 0.030464334, 0.22358842329545456]",eight
"[0.49131542, 1399.9078088971544, 1577.939153930283, 3151.1885209517045, 0.041447904, 0.06328790838068182]",eight
"[0.337213, 2642.329250234478, 1798.0634454813187, 4684.695157137784, 0.019021366, 0.18613503196022727]",eight
"[0.52000904, 2089.7579472119405, 1542.2854833024658, 3719.1267533735795, 0.019228222, 0.14080255681818182]",eight
"[0.49546304, 2332.1017032423933, 1949.6825853622004, 4642.362837357955, 0.019323794, 0.14424272017045456]",eight
"[0.7343942, 683.413129621455, 1433.5979166019918, 1064.1806862571023, 0.21807757, 0.007279829545454545]",eight
"[0.5604286, 2465.5397546056593, 2247.771717086771, 5542.352849786932, 0.000103383514, 0.1340664950284091]",eight
"[0.5299845, 1743.9729715803667, 1696.0670386307668, 3528.998357599432, 0.017830946, 0.13156960227272727]",eight
"[0.37392616, 1176.7373341804248, 1248.3759386810375, 2289.6157004616475, 0.06287602, 0.053533380681818184]",eight
"[0.41598955, 3503.9084269826567, 1691.5292242007715, 5184.85273881392, 0.04152363, 0.2953768643465909]",eight
"[0.41853014, 1658.360812585489, 1714.6205052913392, 3476.388827237216, 0.044207986, 0.09056507457386363]",eight
"[0.37682244, 2011.2204595799324, 1383.9215998797351, 3204.0427468039775, 0.039520483, 0.12451171875]",eight
"[0.600661, 1967.3538925719063, 1885.1173821123775, 4203.379128196023, 0.0072161374, 0.09530362215909091]",eight
"[0.4465098, 3280.0572734566044, 2003.7536292280927, 5526.692338423295, 0.010158656, 0.1935702237215909]",eight
"[0.7006629, 2108.587927005805, 2067.663953749725, 4694.482976740057, 0.012473132, 0.060136274857954544]",eight
"[0.54040354, 1442.8262886503433, 1618.5565875337327, 3244.906893643466, 0.02695474, 0.04745205965909091]",eight
"[0.26371723, 1004.8834505057009, 1016.3633489921305, 1705.282870205966, 0.022465607, 0.0523681640625]",eight
"[0.41127297, 1697.852342569024, 1768.1952240741318, 3717.413884943182, 0.058916107, 0.08310768821022728]",eight
"[0.54955673, 2266.3370195645916, 1840.3942005519102, 4298.810369318182, 0.0073638093, 0.12696422230113635]",eight
"[0.44956896, 1042.0601592925527, 1391.412916991918, 2355.6834827769885, 0.01707414, 0.03870738636363636]",eight
"[0.38759986, 1496.9822894198687, 1549.6267996771073, 3068.236749822443, 0.07460376, 0.06235573508522727]",eight
"[0.40393877, 2661.4757060728766, 1677.1675379130777, 4561.858021129261, 0.014703321, 0.17942116477272727]",eight
"[0.39529738, 1664.636338750963, 1773.3919374269556, 3739.925870028409, 0.003075048, 0.06668368252840909]",eight
"[0.4264126, 2215.856661668415, 2151.094145815522, 4954.594282670455, 0.0003872868, 0.09349476207386363]",eight
"[0.46131855, 1838.7287784159605, 1421.6988965314324, 3142.379483309659, 0.05456586, 0.11283735795454546]",eight
"[0.4077965, 2308.0699960622555, 1655.6669593333258, 4270.670387961648, 0.032874092, 0.13801713423295456]",eight
"[0.48199603, 1759.019194604444, 1488.462612475884, 3011.712091619318, 0.02573766, 0.11238236860795454]",eight
"[0.42903382, 1702.218842984808, 1625.5397862335085, 3493.2728160511365, 0.010989767, 0.16839044744318182]",eight
"[0.46568376, 2480.76906803458, 1719.3523217545169, 4461.288174715909, 0.035705037, 0.1878329190340909]",eight
"[0.5107164, 2990.5800749977516, 1802.1560317047413, 4953.615500710227, 0.005169397, 0.346435546875]",eight
"[0.47276223, 2110.776320477042, 1649.8116907304614, 3856.6456187855115, 0.01367692, 0.14780495383522727]",eight
"[0.4890435, 2300.5070529251248, 1910.4340239578858, 4604.190340909091, 0.030631805, 0.15781471946022727]",eight
"[0.2979711, 1826.4842405219315, 1879.858788056072, 3969.6949351917615, 0.016394245, 0.07358620383522728]",eight
"[0.4474171, 2190.219674787144, 1832.1294080490384, 4449.787486683239, 0.029196143, 0.13343394886363635]",eight
"[0.51431257, 1881.7073905741238, 1828.0889800451296, 3972.1418900923295, 0.013246381, 0.07956764914772728]",eight
"[0.5410059, 1167.0918307789757, 1524.1385081357812, 2685.3008563701924, 0.0225115, 0.03637069310897436]",eight
"[0.5325021, 927.036437655627, 1050.1869383032702, 1829.098788174716, 0.12339869, 0.040849165482954544]",eight
"[0.49907833, 2452.623839669033, 1971.1616843625898, 4610.307728160511, 0.018402506, 0.1515225497159091]",eight
"[0.41404754, 2845.6160264427112, 2049.7722839946796, 5396.269642223011, 0.0002643039, 0.21567604758522727]",eight
"[0.4137942, 2402.639018510255, 1900.8952763797374, 4636.734841086648, 0.010247088, 0.15300958806818182]",eight
"[0.39863545, 2755.3994156633908, 1787.2987529299003, 4827.597323330966, 0.024725454, 0.19465775923295456]",eight
"[0.5591526, 1821.8661196398061, 1947.5673184693724, 4120.182661576705, 0.06276033, 0.06281072443181818]",eight
"[0.48870787, 2838.7390294245224, 1640.2103233129512, 4665.853604403409, 0.031358488, 0.21226917613636365]",eight
"[0.48565564, 2130.115145445892, 1671.5248584406631, 3961.1305930397725, 0.019384187, 0.16898970170454544]",eight
"[0.38155082, 1888.7995015620777, 1822.4456585467915, 3938.3739124644885, 0.0036403087, 0.10267223011363637]",eight
"[0.54146045, 1472.7783193863745, 1755.0270779178513, 3196.457186612216, 0.021097803, 0.060302734375]",eight
"[0.43299034, 1146.529121584178, 1379.4649543811583, 2303.5633433948865, 0.037715435, 0.047185724431818184]",eight
"[0.4956366, 2893.892529362266, 1875.5337746712094, 4948.721590909091, 0.009579241, 0.1948575106534091]",eight
"[0.45312056, 2091.745578517042, 2052.787417252551, 4538.611949573864, 0.031079251, 0.09930974786931818]",eight
"[0.39775345, 2335.9886031697088, 1827.0506171219763, 4535.430908203125, 0.008124186, 0.13691850142045456]",eight
"[0.27339503, 1934.8418244156446, 1899.655711933427, 4273.362038352273, 0.010502844, 0.09416060014204546]",eight
"[0.55168754, 2709.587371096171, 1913.4034448618784, 4970.010098544034, 0.040320147, 0.18717817826704544]",eight
"[0.46491227, 3061.410125320573, 2058.8741471481717, 5415.845281427557, 0.016909335, 0.20426802201704544]",eight
"[0.40738577, 951.4485767717695, 1503.73234802803, 1615.4796253551137, 0.03754204, 0.023060191761363636]",eight
"[0.5768477, 1675.8800549677815, 1854.2599243326679, 3719.616144353693, 0.05684284, 0.04811789772727273]",eight
"[0.40373263, 2111.8148592513935, 1887.9716754893734, 4417.671203613281, 0.01493851, 0.1176910400390625]",eight
"[0.50769144, 2348.167392155112, 1794.3091428564642, 4389.103005149148, 0.016076652, 0.16997736150568182]",eight
"[0.77348393, 1627.0690474128378, 2047.384017981483, 4102.80928178267, 0.085319676, 0.009477095170454546]",eight
"[0.4538957, 2385.4027505495123, 1923.30230324184, 4536.654385653409, 0.057655085, 0.14968039772727273]",eight
"[0.43241194, 1567.7258119007345, 1586.8132707554607, 3263.503750887784, 0.0075378474, 0.09137517755681818]",eight
"[0.31305343, 2688.788514453475, 1617.6482676306027, 4348.97294477983, 0.033027705, 0.20769708806818182]",eight
"[0.43677878, 2349.9178337952853, 1797.6425759643048, 4384.698486328125, 0.031978194, 0.1485595703125]",eight
"[0.62564015, 3036.4040707966033, 1918.7038661075217, 5249.941739169034, 0.0014557731, 0.3609619140625]",eight
"[0.39518413, 2860.513986863961, 1546.6703936152314, 4366.346324573864, 0.053217527, 0.19257146661931818]",eight
"[0.6174981, 1711.8312511588178, 1832.7533280367845, 3489.602383700284, 0.0075542447, 0.06362082741477272]",eight
"[0.56314224, 2446.0099455418426, 1859.0209238404498, 4693.014803799716, 0.022104116, 0.17402787642045456]",eight
"[0.52739924, 3041.619500429732, 1868.81730877378, 5198.800381747159, 0.0060927947, 0.21989302201704544]",eight
"[0.43777087, 2022.2743937712446, 1975.103982980489, 4282.415771484375, 0.04804738, 0.09140846946022728]",eight
"[0.48312932, 2645.948786128254, 2073.3548719177825, 4911.527876420455, 0.0067185955, 0.2174960049715909]",eight
"[0.55668074, 1917.5251913238137, 2027.4981757392072, 4626.947021484375, 0.014907911, 0.09154163707386363]",eight
"[0.48368424, 2362.819832044985, 1625.9970203980877, 4098.649458451705, 0.03506039, 0.16416237571022727]",eight
"[0.37867174, 1741.2985177674832, 1826.9774598961128, 3996.6114390980115, 0.018409414, 0.18473677201704544]",eight
"[0.57871985, 2381.6351804755327, 1704.639019079946, 4246.934925426136, 0.021025028, 0.12491122159090909]",eight
"[0.51418823, 2178.5641547632194, 2020.204485511226, 4583.49609375, 0.0074141147, 0.11432756696428571]",eight
"[0.38029394, 2394.950539528353, 1706.9356469435165, 4343.834339488636, 0.036988113, 0.15496271306818182]",eight
"[0.5082543, 2542.9279202808552, 1892.1363745286565, 4551.580810546875, 0.015171052, 0.16166548295454544]",eight
"[0.2813305, 1148.5927987616496, 1520.9184317228187, 2361.5561745383525, 0.016119326, 0.04775168678977273]",eight
"[0.39812237, 3323.5193955985014, 1600.221106435674, 5016.991632634943, 0.013622647, 0.24064497514204544]",eight
"[0.46943688, 1465.8368240976981, 1345.4331887846208, 2684.798916903409, 0.064539224, 0.07967862215909091]",eight
"[0.41779783, 945.1583359868695, 1263.846973195846, 1905.4437810724432, 0.035951573, 0.035888671875]",eight
"[0.44919702, 2024.6508735726138, 1627.8973372612106, 3699.3064186789775, 0.01189185, 0.13690740411931818]",eight
"[0.5089828, 1811.7022015731063, 1803.484622360045, 3868.3910023082385, 0.0063919635, 0.09605823863636363]",eight
"[0.5557497, 1606.9793332453955, 1637.9772784399984, 3294.824773615057, 0.015678875, 0.08562677556818182]",eight
"[0.4533822, 2343.699731333292, 1766.970950267479, 4373.442493785511, 0.047785994, 0.11941805752840909]",eight
"[0.41423976, 1710.6307571327582, 1764.2869660178558, 3431.3648570667615, 0.030856883, 0.06914728338068182]",eight
"[0.5343397, 3585.6752160742126, 1994.1405438817994, 5695.5322265625, 0.005385049, 0.21059348366477273]",eight
"[0.48607093, 1294.274657297009, 1617.7293325944638, 2731.0463645241475, 0.07713478, 0.04517711292613636]",eight
"[0.49303675, 1646.3259586701008, 1826.790752823289, 3803.057306463068, 0.02724899, 0.06658380681818182]",eight
"[0.4263411, 2240.8460676438367, 1867.023490932261, 4401.093084161932, 0.010414286, 0.22526411576704544]",eight
"[0.4829105, 2238.2062717087615, 1810.6984487106834, 4338.695734197443, 0.03318059, 0.1358975497159091]",eight
"[0.4092316, 1505.438478895111, 1981.3155162529113, 3674.102783203125, 0.010317026, 0.041581587357954544]",eight
"[0.40081915, 2555.0620152607794, 2015.1668716157285, 4779.147616299716, 0.0044975053, 0.28099476207386365]",eight
"[0.56209505, 2464.4293487562713, 1693.4390059628267, 4418.95585493608, 0.023175804, 0.188232421875]",eight
"[0.53838444, 1197.6323356023945, 1696.1681898273694, 2752.090176669034, 0.0027182938, 0.025901100852272728]",eight
"[0.4139562, 1082.5261223011357, 1400.3629079158072, 2225.750177556818, 0.049602047, 0.05040394176136364]",eight
"[0.46275496, 1915.023174403973, 1845.6003337416087, 3864.965265447443, 0.0143750515, 0.06203391335227273]",eight
"[0.42722246, 2302.392256689164, 1898.5674915196716, 4608.83955522017, 0.0055481736, 0.16072221235795456]",eight
"[0.43539676, 1718.9173202842967, 1809.7866175783602, 3829.973810369318, 0.046695974, 0.08183149857954546]",eight
"[0.53301877, 2256.5280867362667, 1902.3168344644967, 4563.570889559659, 0.0006372659, 0.18659002130681818]",eight
"[0.46859187, 1876.443653163749, 1803.0428058512452, 3934.7034801136365, 0.021587826, 0.09626908735795454]",eight
"[0.60103106, 1329.4651961986767, 1693.6096618360111, 2912.121027166193, 0.027078016, 0.021828391335227272]",eight
"[0.4395196, 2392.1470075062407, 1842.8668591464987, 4639.181795987216, 0.023697203, 0.2020596590909091]",eight
"[0.556524, 2496.39246702973, 2131.4745238252644, 5149.616588245739, 0.0008867253, 0.0860595703125]",eight
"[0.43815258, 2633.763192264172, 1726.1508779968833, 4612.509987571023, 0.042409007, 0.19623357599431818]",eight
"[0.5445756, 2093.579674714474, 1955.1750814446602, 4578.497314453125, 0.034158316, 0.11394708806818182]",eight
