"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class
"[0.51342076, 1603.687686810919, 1559.8218244871357, 3317.581454190341, 0.06838701, 0.08170942826704546]",right
"[0.5034678, 1543.3253194028562, 1611.808034246815, 3217.745694247159, 0.0069823754, 0.07911265980113637]",right
"[0.43659014, 2470.3255210050893, 1721.6489367945674, 4355.579723011364, 0.010629412, 0.17213023792613635]",right
"[0.33042327, 1668.7103404721522, 1518.1689200305746, 3363.094815340909, 0.023066623, 0.07658247514204546]",right
"[0.31408614, 1752.1986197137767, 1765.6695934220706, 3629.568204012784, 0.0018693503, 0.09504838423295454]",right
"[0.65620327, 519.3812633139715, 998.3668190467964, 839.3055308948864, 0.056687605, 0.014726118607954546]",right
"[0.42566803, 1303.352242492755, 1035.0612340115129, 2141.330233487216, 0.021676933, 0.08411754261363637]",right
"[0.48311272, 2455.5592309960457, 1661.7606931781747, 4242.77510209517, 0.026881164, 0.17934348366477273]",right
"[0.46860638, 2327.0010141434996, 1706.8921025527418, 4101.585804332386, 0.015063265, 0.1749267578125]",right
"[0.3888039, 2075.2311390115397, 1562.624963173209, 3645.4734108664775, 0.03318644, 0.13831676136363635]",right
"[0.24412233, 1154.5655463796286, 1315.2372247758033, 2149.405184659091, 0.05633652, 0.04195889559659091]",right
"[0.4670445, 1287.9009542896297, 1372.5050817746303, 2640.753728693182, 0.07044312, 0.07328657670454546]",right
"[0.40851992, 1079.2135615013137, 1338.80519165406, 1886.6022283380682, 0.023088293, 0.047685102982954544]",right
"[0.45429343, 1679.9161413837364, 1536.0322871567282, 3259.0992320667615, 0.10409977, 0.10844282670454546]",right
"[0.3524435, 1487.442159116903, 1150.2793669066943, 2553.152743252841, 0.018965982, 0.09089799360795454]",right
"[0.5363573, 2429.3750393427154, 1859.6869992648446, 4595.136607776989, 0.009628427, 0.2726384943181818]",right
"[0.5069686, 1170.318143400654, 1411.7447952437344, 2132.7658913352275, 0.057777002, 0.05716219815340909]",right
"[0.41198415, 1798.4602875449236, 1264.184285125562, 3262.2802734375, 0.017510379, 0.14045854048295456]",right
"[0.3920466, 2736.096374304585, 1744.4332196301418, 4650.193093039773, 0.14721173, 0.16895640980113635]",right
"[0.6137612, 2361.28890057099, 1674.3045771353966, 4351.909290660511, 0.043155506, 0.18006480823863635]",right
"[0.36080277, 1569.8349712591728, 1236.878386635729, 2940.0163130326705, 0.089336745, 0.10211736505681818]",right
"[0.6327351, 2117.1727622441667, 1643.2371655066045, 4036.007412997159, 0.010514037, 0.1600674715909091]",right
"[0.43685248, 2318.3219122232285, 1458.182526302973, 3957.949551669034, 0.052451108, 0.18705610795454544]",right
"[0.460733, 2080.4570197476896, 1437.7672893338538, 3662.6020951704545, 0.047669485, 0.15427468039772727]",right
"[0.3882661, 1264.3428300061776, 1395.9843324245392, 2534.066495028409, 0.014343905, 0.06278852982954546]",right
"[0.45734516, 1009.3890672071743, 1052.2370376385445, 1861.6432883522727, 0.017678587, 0.054121537642045456]",right
"[0.51351154, 2272.3914987337644, 1693.0942017512048, 4055.3383567116475, 0.008449469, 0.17866654829545456]",right
"[0.5188744, 1643.9594197244812, 1671.0029848068118, 3438.9504172585225, 0.032849878, 0.07671564275568182]",right
"[0.3399756, 1150.4177181128039, 1262.346315904716, 2187.5776811079545, 0.06424967, 0.05846058238636364]",right
"[0.55251664, 1072.025600719685, 1401.2554356918101, 2205.4404518821025, 0.028032344, 0.043523615056818184]",right
"[0.42767212, 2681.709905476127, 1825.644266599384, 4872.62129350142, 0.049728993, 0.20836292613636365]",right
"[0.24637656, 1798.7855777676132, 1594.0026173946812, 3492.7834250710225, 0.0189871, 0.09340598366477272]",right
"[0.37027013, 1699.7774311335465, 1910.744187645033, 3975.322931463068, 0.03370391, 0.05697354403409091]",right
"[0.4413848, 1234.8561898482658, 1425.7276647077456, 2397.7711070667615, 0.047866654, 0.05701793323863636]",right
"[0.39148664, 1846.8999401117553, 1546.8898912196164, 3349.881258877841, 0.062286314, 0.10154030539772728]",right
"[0.6132025, 2565.8585890180047, 1743.259890742162, 4476.214599609375, 0.028346281, 0.10773259943181818]",right
"[0.4568237, 2118.433440124009, 1815.0329342968778, 4206.560169566761, 0.07830758, 0.1358309659090909]",right
"[0.4943844, 2034.5593070413133, 1788.6202714358144, 4029.155939275568, 0.01250202, 0.09710138494318182]",right
"[0.33788267, 1773.906525353805, 1476.3501456940257, 3093.4403852982955, 0.06338524, 0.10248357599431818]",right
"[0.58971715, 2298.0312293314278, 1953.2033550637864, 4666.832386363636, 0.069647014, 0.2321444424715909]",right
"[0.60999656, 1775.4520399818662, 1882.610717821688, 4035.028631036932, 0.0013633731, 0.08311878551136363]",right
"[0.43561813, 1750.364632017989, 1526.081838814074, 3539.520263671875, 0.041813437, 0.12122691761363637]",right
"[0.52264285, 1994.0512730247508, 1631.459193014907, 3960.885897549716, 0.013445261, 0.15806995738636365]",right
"[0.3448668, 1504.1124278565997, 1166.3200163040692, 2774.470402644231, 0.1238555, 0.0919658954326923]",right
"[0.3985894, 1287.9754039181826, 1376.4568266172048, 2502.990167791193, 0.048658457, 0.06466397372159091]",right
"[0.47225082, 2316.0341022933567, 1790.4722273110135, 4327.929132634943, 0.019216148, 0.24570534446022727]",right
"[0.50846153, 1976.6829558418615, 1614.4465216660485, 3829.5687971443967, 0.010689516, 0.12486530172413793]",right
"[0.40205967, 1379.0697239603576, 1438.4121057566538, 2408.5377086292615, 0.00085148716, 0.08600408380681818]",right
"[0.48304096, 1806.6266093443721, 1528.8479008255865, 3417.254083806818, 0.024054704, 0.08667732007575757]",right
"[0.5321912, 2542.738024688275, 1798.401114950314, 4576.53975053267, 0.007150993, 0.3352605646306818]",right
"[0.4448837, 1647.0422026683302, 1404.4465025015038, 3082.4290882457385, 0.03253766, 0.09113103693181818]",right
"[0.46002385, 1831.585914206886, 1588.6359265384383, 3618.0675159801135, 0.047144387, 0.11105069247159091]",right
"[0.4352935, 2143.06452199971, 1575.7939333413844, 3847.878358422256, 0.05595659, 0.14197075076219512]",right
"[0.5852221, 1541.08903110455, 1858.3320201755655, 3118.8887162642045, 0.055218957, 0.04885031960227273]",right
"[0.5492509, 1209.3925203321637, 1345.6298979355179, 2545.5671830610795, 0.084568195, 0.046697443181818184]",right
"[0.4618905, 1409.726521043711, 1600.8506683276369, 3152.9013893821025, 0.013550434, 0.05873801491477273]",right
"[0.5258721, 2269.204644168387, 1887.439248115194, 4291.22480912642, 0.01574309, 0.09465997869318182]",right
"[0.3701556, 2188.7354395798916, 1492.4483028489835, 3299.2292924360795, 0.0712617, 0.13030450994318182]",right
"[0.4794607, 2211.333334247745, 1645.9243555517473, 4098.649458451705, 0.011584072, 0.18386008522727273]",right
"[0.5674325, 802.7698335314512, 1315.8261119465046, 1423.883056640625, 0.041331984, 0.023115678267045456]",right
"[0.4904964, 1150.1212659442058, 1707.2498531867896, 2922.9942908653848, 0.02201856, 0.02405098157051282]",right
"[0.69103, 1114.5458554406068, 1721.9312186228872, 2791.1598899147725, 0.025896784, 0.01065340909090909]",right
"[0.47041863, 1634.993218242172, 1813.278438414275, 3567.4900220788045, 0.02484211, 0.06589673913043478]",right
"[0.52975035, 1441.1282563803097, 1888.5445082089934, 3558.36181640625, 0.0022978114, 0.06417569247159091]",right
"[0.5179958, 2523.9905879983517, 1898.2399252147436, 4783.552135120739, 0.039535183, 0.17690207741477273]",right
"[0.40691856, 2823.201337747132, 2090.599383941045, 5487.541060014205, 0.00026135248, 0.20578835227272727]",right
"[0.5184186, 2418.9126243536043, 1622.6674841899624, 4107.703191583807, 0.0052736173, 0.29931640625]",right
"[0.45481086, 2262.0762249820564, 1889.0971138961775, 4276.787775213068, 0.008932442, 0.1360196200284091]",right
"[0.4832597, 957.4962164298196, 1176.3004404051435, 1821.7579234730113, 0.04139006, 0.046142578125]",right
"[0.420495, 2020.46778824074, 1624.0169851562976, 3789.3543590198865, 0.047476772, 0.11219371448863637]",right
"[0.55865955, 1870.4335878604086, 1874.9631883893162, 4118.469793146307, 0.024585761, 0.07932350852272728]",right
"[0.38110974, 1282.5431818297766, 1483.9441258938796, 2589.8041596283783, 0.021983616, 0.044803103885135136]",right
"[0.5053735, 1655.1625941968211, 1564.4649420944104, 3339.6495730377906, 0.03643935, 0.09996139171511628]",right
"[0.47749072, 978.8575208250018, 1288.627367673059, 1865.313720703125, 0.023178875, 0.04090465198863636]",right
"[0.42508745, 1865.9054714369086, 1714.648799264076, 3713.009366122159, 0.038961016, 0.10643421519886363]",right
"[0.35304657, 1915.4695760447883, 1304.3249795618894, 3390.7454057173295, 0.019412788, 0.107177734375]",right
"[0.5918143, 1139.8615514202988, 1354.8886642450484, 2199.649325284091, 0.012624638, 0.05453953598484849]",right
"[0.37235487, 2001.382933650388, 1596.3598688975733, 3897.9991566051135, 0.056248203, 0.1350430575284091]",right
"[0.36176926, 1994.8307034960935, 1730.9364342737172, 3943.512517755682, 0.011112544, 0.10379305752840909]",right
"[0.4278092, 1458.396041045392, 1784.8133944206288, 3239.7682883522725, 0.00483019, 0.062211470170454544]",right
"[0.4163804, 2124.6788045217345, 1509.9518466568763, 3609.9925648082385, 0.012233749, 0.13510964133522727]",right
"[0.55016977, 2184.659041374533, 1711.605736021162, 3902.1589799360795, 0.026174342, 0.13688520951704544]",right
"[0.5014448, 1840.8744039824235, 1684.085924339312, 3592.3744895241475, 0.016972037, 0.08087713068181818]",right
"[0.5384372, 1751.422120318307, 1935.6167810014856, 4068.307217684659, 0.009134946, 0.055009321732954544]",right
"[0.43824527, 1640.8090616412958, 1485.4608456133699, 3224.1077769886365, 0.04740493, 0.08213112571022728]",right
"[0.44958237, 2586.821582444201, 1475.3752112971256, 4076.1374733664775, 0.004143692, 0.24965598366477273]",right
"[0.4755445, 1722.5927939003368, 1719.7851710788907, 3692.9443359375, 0.01725569, 0.08493874289772728]",right
"[0.46557048, 1163.8143638974598, 1469.4578326865515, 2224.526700106534, 0.04532494, 0.0489501953125]",right
"[0.40263668, 2269.8715034520806, 1792.4564025853472, 4386.65605024858, 0.014810571, 0.15615012428977273]",right
"[0.5265217, 1075.2506524469327, 1672.424091070825, 2554.376220703125, 0.033179045, 0.013449928977272728]",right
"[0.43170097, 1339.8597980917393, 1648.2569902645105, 2524.76806640625, 0.06066167, 0.05367764559659091]",right
"[0.4389141, 1429.4407644337118, 1234.462023078542, 2706.0874245383525, 0.04836531, 0.09236283735795454]",right
"[0.5298721, 1966.5169204586805, 1885.4878193927352, 4327.43974165483, 0.011119336, 0.12116033380681818]",right
"[0.40672338, 2962.1326392743936, 1648.066462693436, 4790.40360884233, 0.046423923, 0.26856578480113635]",right
"[0.5708341, 1690.6782429837722, 1754.0809031660058, 3447.759454900568, 0.029052548, 0.06919167258522728]",right
"[0.4684149, 1163.4146076215293, 1511.3525133192818, 2280.8066628196025, 0.050754294, 0.05172452059659091]",right
"[0.42171884, 2301.110322586926, 1631.1149341420626, 4153.461248224432, 0.05026492, 0.16668146306818182]",right
"[0.45344186, 2156.703738751382, 1884.504270366351, 4304.438365589489, 0.02020899, 0.12567693536931818]",right
"[0.48083985, 1812.5998984720616, 1773.820014580808, 3722.552490234375, 0.0031671657, 0.08751331676136363]",right
"[0.589655, 1719.7201218823989, 1774.9464422804951, 3720.105535333807, 0.034483273, 0.06714976917613637]",right
"[0.37121588, 1456.4232702037198, 966.580911467504, 2504.9477317116475, 0.025879009, 0.09171919389204546]",right
"[0.3636448, 2576.5930090586075, 1820.8241877920073, 4690.567848899148, 0.042486776, 0.18744451349431818]",right
"[0.42380956, 1280.4136002102166, 1445.7532328162958, 2376.727294921875, 0.10695145, 0.04421164772727273]",right
"[0.4210342, 2629.1157345155657, 1532.6987328522393, 4276.298384232955, 0.006036152, 0.18815474076704544]",right
"[0.4243787, 1828.2756454381438, 1613.0907465658968, 3482.99560546875, 0.06044501, 0.1041259765625]",right
"[0.48234656, 2419.7330431571386, 1669.1484398797643, 4347.015380859375, 0.037928272, 0.19731001420454544]",right
"[0.47361138, 1616.602605399939, 1643.087733013516, 3470.2714399857955, 0.007389746, 0.0863037109375]",right
"[0.49893072, 1626.2079567604037, 1591.0433888759885, 3124.2720170454545, 0.0119924545, 0.06549627130681818]",right
"[0.44951582, 1178.420138603427, 1364.66874823759, 2410.0058815696025, 0.008350379, 0.054154829545454544]",right
"[0.39888227, 1931.7874704277913, 1426.9024840260913, 3330.5503151633525, 0.042184655, 0.13462136008522727]",right
"[0.41320664, 1530.7148738603348, 1571.2341550957424, 3248.3326305042615, 0.08674222, 0.07862437855113637]",right
"[0.48232993, 1135.1105778336657, 1313.722621661495, 2219.388094815341, 0.008604879, 0.05979225852272727]",right
"[0.3474841, 2128.9203382380115, 1428.303168630181, 3416.1937366832385, 0.068230145, 0.14605158025568182]",right
"[0.27988562, 1545.7861356337608, 1826.6504777622183, 3377.0424582741475, 0.000427276, 0.07187721946022728]",right
"[0.40030462, 1471.1572920528304, 1358.6434380252713, 2860.000887784091, 0.0059463503, 0.09012118252840909]",right
"[0.19203877, 1101.457287684655, 1201.0130733015756, 1835.2161754261363, 0.11758078, 0.0516357421875]",right
"[0.5372622, 1915.813767981508, 1917.4695099283324, 4187.718616832386, 0.0020624474, 0.09527033025568182]",right
"[0.3940362, 1674.2594618453425, 1619.5569708088178, 3517.4976695667615, 0.0048113507, 0.0784912109375]",right
"[0.38072985, 2361.0584797961856, 1781.4940030663192, 4287.064985795455, 0.025550371, 0.15367542613636365]",right
"[0.41046682, 1563.834375910839, 1346.9345404169094, 2853.394109552557, 0.054509353, 0.09841086647727272]",right
"[0.3963849, 1761.3557189583228, 1393.0182984398625, 3156.5718217329545, 0.03445475, 0.10428133877840909]",right
"[0.4879592, 2295.494512589897, 1628.3843182736505, 4018.389337713068, 0.007891388, 0.16259765625]",right
"[0.4229176, 1420.5882165735943, 1336.5282515915007, 2621.66748046875, 0.029748194, 0.07060102982954546]",right
"[0.38224217, 1730.2806406996715, 1659.6665812431222, 3575.7421875, 0.14156012, 0.08077566964285714]",right
"[0.38628942, 1441.5309395163226, 1385.3869160001734, 2586.7386219113373, 0.0077224597, 0.08695948401162791]",right
"[0.4268674, 1399.054093418176, 1407.0196479955832, 2458.2108931107955, 0.04070202, 0.07857998934659091]",right
"[0.43613878, 2574.0345769145665, 1628.3126432282586, 4363.409978693182, 0.04757403, 0.2063321200284091]",right
"[0.5419404, 2298.4207596921387, 1581.2975258077151, 3996.6114390980115, 0.0049512456, 0.27880859375]",right
"[0.49010664, 1970.9108144575737, 1711.3435189021898, 3884.7856001420455, 0.016023614, 0.14332164417613635]",right
"[0.390061, 2032.4002534160086, 1702.3122866773044, 3992.4516157670455, 0.042314127, 0.127197265625]",right
"[0.32329893, 1659.6805989559298, 1715.7237226360003, 3411.2998268821025, 0.01976971, 0.07151100852272728]",right
"[0.35683128, 1803.1555899470497, 1712.162604289373, 3849.304754083807, 0.042048022, 0.10014204545454546]",right
"[0.41182068, 1361.791705405992, 1633.4484074895927, 2967.9115988991475, 0.037049398, 0.05226828835227273]",right
"[0.5177968, 722.0452187744359, 828.9329861151796, 1400.6369850852273, 0.10913594, 0.04102672230113636]",right
"[0.44377726, 1592.8203289845892, 1665.7813085135806, 3271.578702059659, 0.032084823, 0.062444513494318184]",right
"[0.47542426, 1154.269033379947, 1176.8106811125401, 2157.9695268110795, 0.02076194, 0.07064541903409091]",right
"[0.53021044, 2229.6634819812916, 1745.1751697419495, 4387.145441228693, 0.03181322, 0.16414018110795456]",right
"[0.41112328, 2639.0291409437427, 2043.9046980820278, 5200.757945667614, 0.0003695823, 0.18162952769886365]",right
"[0.3489931, 1341.200241908518, 1416.032924658801, 2678.399188701923, 0.025288086, 0.06706981169871795]",right
"[0.49349698, 1472.315049084901, 1637.6670037522656, 3154.369562322443, 0.020928027, 0.05347789417613636]",right
"[0.440987, 2234.566247388001, 1660.9707598755317, 4000.037175958807, 0.007723861, 0.14093572443181818]",right
"[0.4475052, 2019.8912368214985, 1509.3674893054783, 3791.5566184303975, 0.03318965, 0.14744984019886365]",right
"[0.4260919, 2552.378185591002, 1541.8004729422867, 4221.975985440341, 0.07865863, 0.18630149147727273]",right
"[0.64773756, 1550.2658531590569, 1835.6262187735017, 3658.197576349432, 0.013284727, 0.04898348721590909]",right
"[0.396263, 1485.1847150021974, 1295.8109370394166, 2465.796453302557, 0.015712818, 0.10397061434659091]",right
"[0.45134407, 1394.5041356081401, 1589.1083509281161, 3171.7429421164775, 0.015586516, 0.05872691761363636]",right
"[0.36657938, 987.8682286333468, 1588.4252178696204, 2264.901455965909, 0.029770989, 0.023359818892045456]",right
"[0.5086767, 1303.6934206816106, 1625.5568572213801, 2972.3331894985463, 0.017538175, 0.03491778706395349]",right
"[0.37559694, 1482.74396132918, 1482.193476850035, 3010.733309659091, 0.039460674, 0.059636896306818184]",right
"[0.45532024, 2193.734644023786, 1738.792525493256, 4044.082364169034, 0.017988332, 0.16008966619318182]",right
"[0.50058144, 2057.7178621339704, 1737.6550253650676, 4045.0611461292615, 0.014605624, 0.16132146661931818]",right
"[0.42508745, 1865.9054714369086, 1714.648799264076, 3713.009366122159, 0.038961016, 0.10643421519886363]",right
"[0.37979206, 1850.007842071414, 1705.597474654633, 3825.079900568182, 0.018351153, 0.09649103338068182]",right
"[0.4060432, 2230.042565260817, 1851.2982173167452, 4312.02392578125, 0.16303815, 0.11815296519886363]",right
"[0.30821633, 2018.4254401937987, 1622.6522397594347, 3934.2140891335225, 0.019227767, 0.11214932528409091]",right
"[0.4181673, 2385.6597488412244, 1687.3940065223885, 4182.580011541193, 0.01885815, 0.1837158203125]",right
"[0.5821293, 2216.5438345419834, 1619.4092432948746, 4039.1884543678975, 0.079786584, 0.16553844105113635]",right
"[0.4319323, 1847.9840857056247, 1629.735978214347, 3574.0223277698865, 0.02618299, 0.0849609375]",right
"[0.52547926, 1547.674499165483, 1729.0994528892077, 3269.131747159091, 0.05974976, 0.057805841619318184]",right
"[0.78648573, 1543.6119527739609, 2039.388708762762, 3990.9834428267045, 0.09008605, 0.008866743607954546]",right
"[0.3528673, 2062.4019802804864, 1649.314243374063, 3645.2287153764205, 0.050050177, 0.12968306107954544]",right
"[0.3926201, 1380.154107589351, 1469.5063347319522, 2798.092928799716, 0.010213594, 0.07679332386363637]",right
"[0.4348274, 2037.0603523213022, 1580.6130255489459, 3730.382745916193, 0.04016363, 0.1372403231534091]",right
"[0.43321, 2489.680069274286, 1406.301588678231, 3943.023126775568, 0.058635045, 0.18644575639204544]",right
"[0.50629747, 2609.9854034851724, 1589.2230459942846, 4383.230313387784, 0.008498571, 0.19480202414772727]",right
"[0.39116475, 1794.0036828235125, 1660.8091183925635, 3462.930575284091, 0.081361465, 0.10211736505681818]",right
"[0.50999635, 2549.364191369728, 1916.6430530857301, 4482.576682350852, 0.011997068, 0.208251953125]",right
"[0.59597075, 1720.0646464385536, 1772.3700810076004, 3856.1562278053975, 0.023056673, 0.08748002485795454]",right
"[0.4089058, 2040.591183400338, 1548.6967877245058, 3637.1082394622094, 0.047183335, 0.14976607921511628]",right
"[0.4695371, 1841.5457132739305, 1608.4927088524628, 3728.6698774857955, 0.028424693, 0.11112837357954546]",right
"[0.36798698, 1915.1271801579087, 1700.7149763829832, 3829.973810369318, 0.029123217, 0.22385475852272727]",right
"[0.5329017, 1611.8507153060498, 1457.1209338903047, 3078.7586558948865, 0.017081982, 0.08639248934659091]",right
"[0.6622854, 1212.701484582768, 1668.0917504315605, 2749.8879172585225, 0.019613437, 0.025435014204545456]",right
"[0.37263837, 3199.1537995640533, 1706.1784780236367, 4974.659312855114, 0.057857122, 0.2455721768465909]",right
"[0.64079094, 1175.8202030804603, 1444.6310022670964, 2586.431329900568, 0.013617055, 0.05429909446022727]",right
"[0.3753133, 1571.2675534356495, 1538.0750553931452, 3207.9578746448865, 0.100378394, 0.07359730113636363]",right
"[0.541947, 2030.9261046480692, 1989.4357607212341, 4394.486305930398, 0.0145252915, 0.09103116122159091]",right
"[0.42186233, 2322.6190474814084, 1573.4039180587242, 3944.2466042258525, 0.0399691, 0.17450506036931818]",right
"[0.5091715, 2207.828732835931, 1736.1373597612044, 4067.5731312144885, 0.015461543, 0.14752752130681818]",right
"[0.4615135, 1183.975195185829, 1545.1872584945982, 2707.4063929115855, 0.013828645, 0.03840748856707317]",right
"[0.33944038, 1188.4306726312882, 1248.3991378355868, 2126.648504083807, 0.025109475, 0.08357377485795454]",right
"[0.39650008, 2868.6795509084313, 1523.71514893521, 4414.796031605114, 0.038038086, 0.25609241832386365]",right
"[0.33330768, 2020.2897804707477, 1576.582833203711, 3915.6172318892045, 0.02168527, 0.1746826171875]",right
"[0.3269369, 2861.5662284455934, 1659.4505155596096, 4380.293967507102, 0.053763147, 0.24668190696022727]",right
"[0.40019155, 1527.9727706216074, 1370.212783623036, 2884.225741299716, 0.066919796, 0.08391779119318182]",right
"[0.42016736, 1009.6924008783143, 1237.6751178272502, 1935.0519353693182, 0.053949155, 0.044622247869318184]",right
"[0.5626314, 1554.8713654594387, 1577.4412853111085, 3289.9242504222975, 0.009082909, 0.07263513513513513]",right
"[0.46644667, 1664.4050478688937, 1574.9564600621684, 3196.9465775923295, 0.049447224, 0.08208673650568182]",right
"[0.5165735, 1760.9952166261392, 1514.303651982778, 3206.4897017045455, 0.046723176, 0.11224920099431818]",right
"[0.5337841, 1250.6884509229321, 1470.9187725858442, 2444.5079456676135, 0.057012785, 0.05495383522727273]",right
"[0.4881941, 1612.3212878122827, 1718.5635871509978, 3532.947628997093, 0.02044303, 0.06950626816860465]",right
"[0.3993259, 1404.1855245068691, 1306.8153662520947, 2403.399103338068, 0.014238238, 0.08452814275568182]",right
"[0.4774661, 2064.9191834937574, 1602.1282598022883, 3841.4744984019885, 0.049036488, 0.1256103515625]",right
"[0.43570668, 1031.4721039821204, 1552.0045622471916, 2532.598322088068, 0.026927704, 0.014914772727272728]",right
"[0.53044647, 1787.325707481041, 1751.0640304513288, 3582.0972789417615, 0.0052679293, 0.09039861505681818]",right
"[0.46075577, 1848.3604461939549, 1547.9268702343666, 3614.641779119318, 0.032237343, 0.11965110085227272]",right
"[0.59619164, 2538.0518830457495, 1993.4537916221989, 4838.119229403409, 0.010757107, 0.18219549005681818]",right
"[0.45643336, 1401.4783078932685, 1482.3759059859365, 2908.6388221153848, 0.0047260574, 0.09119591346153846]",right
"[0.4412381, 1199.479315631564, 1356.4106798240102, 2480.9675736860795, 0.0958997, 0.05589710582386364]",right
"[0.47301006, 1406.220875696963, 1748.7847269583822, 3211.6283069957385, 0.012838433, 0.033757990056818184]",right
"[0.4467206, 1914.7501137269928, 1583.145400385637, 3729.159268465909, 0.011349749, 0.14252263849431818]",right
"[0.41075465, 1151.791172292867, 1520.1484770959248, 2733.0039284446025, 0.033140976, 0.043013139204545456]",right
"[0.45786503, 2226.244728925395, 1836.6674511673584, 4310.800448330966, 0.00089153944, 0.16847922585227273]",right
"[0.53886664, 1469.761879566478, 1639.4105278911295, 3037.561974158654, 0.017963197, 0.07733623798076923]",right
"[0.4486289, 2211.968740281233, 1550.2482928963063, 3760.856745793269, 0.01683204, 0.14782401842948717]",right
