"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class
"[0.38338378, 1715.1536599988153, 1750.8635908955926, 3730.382745916193, 0.012323103, 0.08653675426136363]",up
"[0.37141845, 2088.7306933997183, 1647.7626858404424, 3885.7643821022725, 0.036232397, 0.12093838778409091]",up
"[0.5106282, 2580.7579681941615, 1851.8379678961103, 4902.474143288352, 0.005203474, 0.21018288352272727]",up
"[0.69354445, 2774.671629125273, 1797.268735372871, 4773.274924538352, 0.034292594, 0.07410777698863637]",up
"[0.48577955, 2187.9696467581202, 1947.7985208859056, 4516.58935546875, 0.03467001, 0.11586692116477272]",up
"[0.36486188, 1926.0091091708045, 1788.2162918456656, 3808.685302734375, 0.033214346, 0.11319247159090909]",up
"[0.5454281, 2374.095374371828, 1943.9100820527628, 4743.911465731534, 0.07127165, 0.23894708806818182]",up
"[0.5262728, 2416.8218467045835, 1647.409208237149, 4364.388760653409, 0.015046159, 0.26383833451704547]",up
"[0.39072427, 1218.6392549202853, 1751.797929399997, 3225.0865589488635, 0.06474014, 0.03598854758522727]",up
"[0.4294932, 1506.126060997056, 1306.6313429853255, 2720.7691539417615, 0.030697476, 0.10856489701704546]",up
"[0.39793646, 2148.5124001050235, 1715.178547649093, 4061.4697265625, 0.018932087, 0.16123046875]",up
"[0.40032876, 1892.0424848748091, 1654.6351582612576, 3749.169921875, 0.026612053, 0.0996997974537037]",up
"[0.48079893, 847.4153471422337, 1139.4103889660623, 1674.20654296875, 0.0016097769, 0.03746448863636364]",up
"[0.479894, 1649.2332618310747, 1400.2618831916639, 2902.822598544034, 0.0087796245, 0.10727761008522728]",up
"[0.58024234, 1422.9409562829019, 1491.0505091793993, 2842.9349459134614, 0.03772779, 0.07644731570512821]",up
"[0.5012293, 1803.1813106359318, 1951.0440329104783, 4048.9762739701705, 0.024962604, 0.047052556818181816]",up
"[0.48444298, 1662.1636984105892, 1516.370399303952, 3295.0694691051135, 0.02844113, 0.10367098721590909]",up
"[0.32977214, 1467.8930416816056, 1453.0864475024143, 2934.6330122514205, 0.042989347, 0.06991299715909091]",up
"[0.41140667, 2188.1585128730662, 1909.9310400691622, 4414.831840701219, 0.03599417, 0.12941834984756098]",up
"[0.55036575, 1678.7115056397147, 1882.4901704105914, 3769.534024325284, 0.014729827, 0.06552956321022728]",up
"[0.39234596, 1218.326425052524, 1775.9372112588119, 2918.4831099076705, 0.016260004, 0.03451260653409091]",up
"[0.5674401, 1313.358300709072, 1482.7515247132626, 2923.13232421875, 0.1140033, 0.02215021306818182]",up
"[0.47213933, 1203.5679588573846, 1621.3941140882432, 3003.1477494673295, 0.014251797, 0.03939541903409091]",up
"[0.56470627, 2299.1369226961565, 1989.4163602352953, 4658.262076028964, 0.010708804, 0.06754954268292683]",up
"[0.48924205, 953.4803077350832, 1129.9414687614483, 1745.657626065341, 0.016086712, 0.04493297230113636]",up
"[0.44794586, 1574.3530140511384, 1396.3522741590275, 2852.1706321022725, 0.071400955, 0.095458984375]",up
"[0.46813518, 2373.7887476460533, 1746.3647198967826, 4318.875399502841, 0.013973694, 0.15862482244318182]",up
"[0.46208507, 2137.0266232620706, 1489.220174905016, 3629.395126714939, 0.04701805, 0.1662180830792683]",up
"[0.5473857, 1123.5885064070703, 1615.8963116559623, 2814.7322221235795, 0.02853149, 0.025301846590909092]",up
"[0.40468335, 1617.2344193709177, 1382.2449110817295, 2601.357754794034, 0.019900082, 0.10553533380681818]",up
"[0.7479231, 560.4139480139311, 1177.8864514959023, 794.2815607244319, 0.026340581, 0.009011008522727272]",up
"[0.52410704, 1885.9261549097778, 1889.500851640309, 3662.112704190341, 0.0020245323, 0.11613325639204546]",up
"[0.5202941, 1437.2480201337873, 1649.5338918949712, 3040.8308549360795, 0.015921906, 0.0550537109375]",up
"[0.38057387, 2813.1464479213446, 2109.1020807375435, 5558.992143110795, 0.0002805598, 0.20824085582386365]",up
"[0.49043956, 1083.1027087526427, 1345.0719275095996, 2146.9582297585225, 0.03809661, 0.04940518465909091]",up
"[0.3232094, 1871.572593604907, 1858.2904217108028, 4099.383544921875, 0.008841449, 0.11541193181818182]",up
"[0.5440922, 1654.0782447677593, 1803.8352835779335, 3778.5877574573865, 0.014318222, 0.06954678622159091]",up
"[0.4721931, 2124.914554194982, 1773.6220596045614, 4091.063898259943, 0.032973535, 0.11795321377840909]",up
"[0.68336296, 2171.481562769467, 2060.873864178562, 4812.915593927557, 0.018717969, 0.09276234019886363]",up
"[0.45121774, 967.3959644282717, 1432.4292484741454, 1916.2103826349432, 0.017730087, 0.033868963068181816]",up
"[0.45330876, 1568.390547885585, 1626.4933808371338, 3144.092351740057, 0.043721605, 0.08881170099431818]",up
"[0.31489858, 1428.1896096268945, 1172.287655239965, 2801.763361150568, 0.0036721462, 0.08750221946022728]",up
"[0.5590491, 2273.2331207439265, 1781.259838690002, 4337.227561257102, 0.0330282, 0.25154252485795453]",up
"[0.39328963, 1869.3303911227556, 1762.7521093103385, 3874.753085049716, 0.0076959673, 0.11444646661931818]",up
"[0.45713627, 1275.1699372311523, 1594.1846825017726, 2648.583984375, 0.0043017524, 0.051802201704545456]",up
"[0.48839834, 1782.7248197432639, 1543.9545170967385, 3296.5376420454545, 0.019494625, 0.1083984375]",up
"[0.43829837, 1873.9158878292103, 1547.2179330561169, 3639.437588778409, 0.040308304, 0.14299242424242425]",up
"[0.52773064, 2128.432898244801, 1965.9620050100261, 4615.201637961648, 0.020792399, 0.12064985795454546]",up
"[0.45951128, 1703.1416599218007, 1912.1023323863817, 4199.70869584517, 0.050429307, 0.057439630681818184]",up
"[0.6234461, 1975.7810254888668, 1747.803912435735, 3918.0641867897725, 0.008304863, 0.16218705610795456]",up
"[0.6147292, 706.4641912152952, 1203.7700672802694, 1158.633145419034, 0.02230578, 0.023204456676136364]",up
"[0.53767604, 1616.0736563540247, 1834.1349833859445, 3838.1479624155404, 0.026151285, 0.05039854307432432]",up
"[0.6083735, 2060.0801073186017, 1937.0607215165653, 4358.026677911932, 0.01785931, 0.14501953125]",up
"[0.4505601, 1610.2073597360607, 1536.9432948039926, 3202.0851828835225, 0.026154976, 0.09274014559659091]",up
"[0.5560582, 2290.751005199119, 1804.8079962583588, 4428.498979048295, 0.0038189015, 0.237060546875]",up
"[0.66866803, 2241.2175151931438, 2031.1513897788664, 4813.499098557692, 0.005430155, 0.13646834935897437]",up
"[0.45900866, 1792.8303092626554, 1772.7435225978436, 3851.996404474432, 0.017277373, 0.10258345170454546]",up
"[0.44623095, 1206.8003478179958, 1695.5587563449246, 2732.353396532012, 0.034358997, 0.014362614329268292]",up
"[0.4840099, 1370.7363524316568, 1836.963231938587, 3344.497958096591, 0.06428024, 0.04062721946022727]",up
"[0.5340155, 2124.5990322728635, 1729.842643343436, 4215.85859818892, 0.023875374, 0.1943359375]",up
"[0.27165216, 2454.222745494554, 1451.853413633809, 3751.4265580610795, 0.034113325, 0.18657892400568182]",up
"[0.69129664, 1725.7489230431843, 1905.8032342326026, 3739.925870028409, 0.03288191, 0.045587713068181816]",up
"[0.3865099, 2145.3735292488286, 1675.2541818870473, 4042.1248002485795, 0.017794775, 0.15168900923295456]",up
"[0.39055783, 1672.9005964759237, 1700.4584634999019, 3471.005526455966, 0.016715297, 0.09571422230113637]",up
"[0.48339963, 1423.001520330698, 1724.6056387422357, 3215.2748666158536, 0.004505193, 0.05625952743902439]",up
"[0.81162846, 514.7444201988028, 1265.7090987604608, 518.7544389204545, 0.21993373, 0.005770596590909091]",up
"[0.3837165, 2503.4628383118315, 1905.0490441527304, 4606.881991299716, 0.030948693, 0.19481312144886365]",up
"[0.41891578, 1789.3298141892417, 1623.2832203195974, 3303.1444202769885, 0.032259434, 0.15706010298295456]",up
"[0.47101298, 873.532501343845, 1356.3282289086465, 1632.8530051491477, 0.07781518, 0.016490589488636364]",up
"[0.6833681, 1020.8222762725404, 1530.364922933577, 2332.938738567073, 0.017326958, 0.021817835365853657]",up
"[0.45330876, 1568.390547885585, 1626.4933808371338, 3144.092351740057, 0.043721605, 0.08881170099431818]",up
"[0.43780643, 2303.494972116911, 1806.525084564415, 4606.881991299716, 0.03236696, 0.17314009232954544]",up
"[0.6626015, 1650.7233391417676, 1916.9431028007757, 3946.6935591264205, 0.014598858, 0.01813299005681818]",up
"[0.46443743, 1061.0060965917596, 1259.0617459712723, 1804.629239169034, 0.10263813, 0.05795010653409091]",up
"[0.6896911, 1705.3804889701635, 1924.0086716943542, 4018.1446422230115, 0.015760163, 0.040715997869318184]",up
"[0.59740335, 1472.213271379969, 1666.8546018831787, 3197.6806640625, 0.013462522, 0.04723011363636364]",up
"[0.4970286, 2321.3536193539676, 2088.994868597812, 4818.298894708807, 0.054876253, 0.140625]",up
"[0.40642464, 2783.8891622398132, 1816.1337934023688, 4740.730424360795, 0.039587166, 0.2574684836647727]",up
"[0.4290617, 1301.268528569196, 1531.4330577237909, 2592.7934126420455, 0.034166325, 0.060957475142045456]",up
"[0.4022159, 1888.8413604617147, 1698.8854947896166, 3723.5312721946025, 0.023750432, 0.107421875]",up
"[0.64079964, 1140.3027242521594, 1709.7065993307335, 2728.110018643466, 0.0069882423, 0.019054066051136364]",up
"[0.621549, 1628.8327751209333, 1717.879551189903, 3523.125665838068, 0.015228312, 0.05435458096590909]",up
"[0.32699844, 1188.4241549209921, 1232.5563304756663, 2023.1423117897727, 0.04046564, 0.06276633522727272]",up
"[0.41967115, 2853.432834062957, 1518.5630834119381, 4296.978290264423, 0.09093002, 0.22971754807692307]",up
"[0.37287134, 1599.3006968428178, 1798.5514627612522, 3500.368985262784, 0.00067035924, 0.07285378196022728]",up
"[0.18897611, 1134.6924269000276, 1232.2056390588084, 1801.937588778409, 0.13337366, 0.052190607244318184]",up
"[0.41973016, 1742.6229080331977, 1799.2414197689156, 3700.2852006392045, 0.02038789, 0.08018909801136363]",up
"[0.40052485, 1225.011426900808, 1180.3861375154972, 2327.2988059303975, 0.037357915, 0.07080078125]",up
"[0.499961, 1513.6862290727397, 1617.2717022721097, 3050.6186745383525, 0.06450555, 0.08955522017045454]",up
"[0.49360016, 2222.961021154914, 1890.0819830123269, 4489.917547052557, 0.002961445, 0.2330655184659091]",up
"[0.60369813, 1413.9560115739057, 1682.9574292417979, 3246.375066583807, 0.016985293, 0.03785289417613636]",up
"[0.42669177, 1785.5672862230892, 1542.1860509812736, 3350.860040838068, 0.030302191, 0.11575594815340909]",up
"[0.44212803, 2174.0767326411774, 1875.4015523107498, 4495.05615234375, 0.0066043716, 0.13954856178977273]",up
"[0.43350783, 1374.2101714262158, 1320.394468017055, 2357.641046697443, 0.02076643, 0.07195490056818182]",up
"[0.45012167, 1348.3926140278497, 1383.7204625029383, 2619.0928583559785, 0.17711058, 0.08135190217391304]",up
"[0.5725604, 1875.542659638756, 1433.0387772034799, 3399.309747869318, 0.030743813, 0.1299715909090909]",up
"[0.41888455, 1241.7149900668164, 1299.0124014071473, 2113.454787795608, 0.008925965, 0.06750158361486487]",up
"[0.498502, 1405.887846804215, 1296.480764938473, 2312.127685546875, 0.009267481, 0.07549493963068182]",up
"[0.45271406, 1710.7356434329406, 1578.441879782207, 3444.5784135298295, 0.017555712, 0.10228382457386363]",up
"[0.5169165, 2008.6822914555457, 1597.4806550868655, 3647.186279296875, 0.02923584, 0.1409912109375]",up
"[0.42883384, 1724.837429290317, 1498.5155737826096, 3146.294611150568, 0.028882658, 0.10283868963068182]",up
"[0.47246552, 1905.3791401473563, 1627.847783119826, 3766.842373934659, 0.04378977, 0.12455610795454546]",up
"[0.49268758, 1725.207947577954, 1551.9880621013688, 3428.4285111860795, 0.017635055, 0.10678932883522728]",up
"[0.48113105, 2213.658547740098, 2268.555758975966, 5264.623468572443, 9.318273e-05, 0.09740101207386363]",up
"[0.32295358, 1356.552813188113, 1761.55583432449, 3135.0386186079545, 0.013030128, 0.03726473721590909]",up
"[0.43210533, 1738.0866767574998, 1808.5942552033923, 3906.3188032670455, 0.0287894, 0.09672407670454546]",up
"[0.6825718, 2120.1614833681983, 1976.302586037173, 4476.948686079545, 0.008433724, 0.12627618963068182]",up
"[0.44356304, 1903.649063476948, 1730.2181450486462, 3906.3188032670455, 0.030783169, 0.11092862215909091]",up
"[0.54705256, 1241.0451121882118, 1501.8946818971372, 2597.687322443182, 0.02417799, 0.0428466796875]",up
"[0.53142804, 1096.0844435482577, 1235.5260599587023, 2132.2765003551135, 0.12404702, 0.05001553622159091]",up
"[0.5045485, 1418.386704896887, 1602.515884561636, 3074.8435280539775, 0.024654, 0.05393288352272727]",up
"[0.5021655, 1854.0364081086304, 1880.6598591421566, 4200.025009527439, 0.016332593, 0.09226133765243902]",up
"[0.432353, 1763.2720752576186, 1739.3801829376314, 3630.0575949928975, 0.014211566, 0.09629128196022728]",up
"[0.3095403, 2780.5283764190062, 2015.326142444714, 5395.046164772727, 0.0002995354, 0.19614479758522727]",up
"[0.45668393, 1564.9569373549955, 1596.0762239241012, 3231.826171875, 0.011211925, 0.07908761160714285]",up
"[0.5121501, 1326.026391003329, 1741.0587362495316, 3346.4555220170455, 0.019158931, 0.024003462357954544]",up
"[0.46147636, 1913.4079078179072, 1675.6446731028218, 3498.4114213423295, 0.008933484, 0.12518865411931818]",up
"[0.4512851, 321.09855738516194, 811.5656321962222, 369.0007990056818, 0.015913215, 0.011430220170454546]",up
"[0.54775316, 2385.2041990424495, 2034.8705511740534, 4953.615500710227, 0.006167802, 0.14531915838068182]",up
"[0.50621355, 2297.6531258521395, 1577.1959199876028, 4061.2110484730115, 0.034270477, 0.17975408380681818]",up
"[0.6208864, 1700.444166122735, 1782.4158691256155, 3763.6613325639205, 0.016244328, 0.06497469815340909]",up
"[0.46092176, 1381.5450851663672, 1516.1910086380828, 2868.5652299360795, 0.033501882, 0.11126154119318182]",up
"[0.39266697, 1527.0439753069404, 1694.1533396913394, 3351.8388227982955, 0.002846378, 0.07786976207386363]",up
"[0.45093888, 945.1892872353382, 1415.4974652760243, 2042.7179509943182, 0.058704924, 0.028153852982954544]",up
"[0.495741, 1349.4966224728455, 1692.9735743291978, 3085.400390625, 0.022525439, 0.03763950892857143]",up
"[0.35483804, 1431.2734075943058, 1402.1219705131332, 2577.6222922585225, 0.03164459, 0.0623779296875]",up
"[0.5169578, 1264.5098944757376, 1742.4008617749794, 3165.380859375, 0.02657673, 0.029618696732954544]",up
"[0.45330876, 1568.390547885585, 1626.4933808371338, 3144.092351740057, 0.043721605, 0.08881170099431818]",up
"[0.4613388, 2446.5759242445533, 1689.0489325407705, 4304.683061079545, 0.00948926, 0.1521883877840909]",up
"[0.29811397, 1747.112049463624, 1709.643170420063, 3705.4238059303975, 0.015458375, 0.08301890980113637]",up
"[0.54850745, 2483.2511981527837, 1779.2477613366448, 4480.286583533654, 0.07508866, 0.21866235977564102]",up
"[0.5355253, 2458.335449262129, 1878.396583151616, 4545.344059641769, 0.011598599, 0.1740186737804878]",up
"[0.49777716, 1913.3136731835662, 1708.8076785083315, 3472.3744985219596, 0.021800434, 0.09637616131756757]",up
"[0.60771006, 1654.986963661077, 1685.7510987470191, 3694.108292863176, 0.024634771, 0.052153716216216214]",up
"[0.62068844, 1576.4639042058582, 1920.9211683633214, 4067.328435724432, 0.04298016, 0.04592063210227273]",up
"[0.4572643, 1317.564701258053, 1624.082038007865, 2653.2331986860795, 0.0024718437, 0.057661576704545456]",up
"[0.45211402, 1238.4343433004085, 1441.4709659514906, 2531.1529115188955, 0.01061318, 0.06486191860465117]",up
"[0.35358074, 2151.1507613531253, 1673.3560871803543, 4085.4359019886365, 0.038011726, 0.16277521306818182]",up
"[0.47962424, 1804.6269904530454, 1706.8115670891964, 3671.166437322443, 0.030645961, 0.10500266335227272]",up
"[0.44130474, 1589.4705721369114, 1740.922875032641, 3143.3582652698865, 0.008015356, 0.06322132457386363]",up
"[0.58736867, 2544.55869207313, 1934.5602735803207, 4878.983376242898, 0.010637755, 0.1782559481534091]",up
"[0.4307065, 1684.6775497091992, 1648.9805859399805, 3353.79638671875, 0.053523697, 0.09531471946022728]",up
"[0.49843782, 2702.74579955168, 1791.328723591962, 4936.48681640625, 0.03636386, 0.20231489701704544]",up
"[0.5031907, 3022.4101107387173, 2183.8069548452663, 5606.952459161932, 0.0017268478, 0.24785822088068182]",up
"[0.49144, 1821.8599502852207, 1671.0165034114177, 3768.310546875, 0.031180091, 0.07911265980113637]",up
"[0.6131421, 2167.2034365157374, 1860.6525934703466, 4377.847012606534, 0.008709713, 0.10540216619318182]",up
"[0.6991902, 1186.780871309153, 1743.2801257251783, 2914.5679820667615, 0.018928498, 0.017045454545454544]",up
"[0.42289013, 3104.213391637447, 1756.7825173939739, 5033.875621448864, 0.035449963, 0.26073109019886365]",up
"[0.3491197, 2145.763837999204, 1377.4640529966093, 3431.3648570667615, 0.028522527, 0.15036843039772727]",up
"[0.5667578, 1550.0427761029562, 1630.7558290635063, 3244.238941089527, 0.049702555, 0.02169552364864865]",up
"[0.49117872, 2108.517316317226, 1801.9413370279199, 4008.5171403556033, 0.04237991, 0.06807314116379311]",up
"[0.46861085, 867.2562197332875, 1104.3510277465416, 1483.3440607244318, 0.034516986, 0.050237482244318184]",up
"[0.45728275, 2106.6332279747317, 1610.5505599350183, 3955.502596768466, 0.018762842, 0.19047407670454544]",up
"[0.45301422, 2368.9435548420065, 1774.049243902974, 4195.793568004261, 0.04451588, 0.16581587357954544]",up
"[0.40773928, 1033.3218946710822, 1247.8911770855264, 2081.3798384232955, 0.06014397, 0.04543235085227273]",up
"[0.43457448, 721.5967159358414, 1040.2684378609617, 1273.6400257457387, 0.036695693, 0.029896129261363636]",up
"[0.530684, 1116.838923409709, 1471.9068477028597, 2543.0712890625, 0.011589546, 0.04361328125]",up
"[0.42434597, 1326.3684116045888, 1589.3575250609101, 2581.7821155894885, 0.04085898, 0.058782404119318184]",up
"[0.54480755, 1714.9952088814396, 1608.1378137190927, 3410.565740411932, 0.041746903, 0.09515935724431818]",up
"[0.499739, 2522.558268982761, 2089.14255767636, 5059.56864790483, 0.004774976, 0.06303267045454546]",up
"[0.5375541, 1215.1715455330393, 1457.6152110532284, 2319.7132457386365, 0.048999168, 0.054853959517045456]",up
"[0.47685522, 2340.7946337660564, 1862.5063039324066, 4716.50557084517, 0.03321232, 0.27978515625]",up
"[0.50106, 1586.7720885137082, 1764.740953730655, 3525.0832297585225, 0.014022747, 0.07120028409090909]",up
"[0.4701295, 1653.5245519008336, 1629.0122381514898, 3413.257390802557, 0.009037713, 0.2085293856534091]",up
"[0.5293274, 2213.838967990701, 1728.1906486261985, 4050.689142400568, 0.026981838, 0.143798828125]",up
"[0.44247755, 1923.785457627156, 1739.1891298457028, 3943.023126775568, 0.0055321977, 0.2648370916193182]",up
"[0.500028, 1735.800073454377, 1647.8847084471076, 3545.6376509232955, 0.013437113, 0.11173872514204546]",up
"[0.41368073, 1219.2394749787954, 1459.2804017081037, 2600.378972833807, 0.04627969, 0.056696111505681816]",up
"[0.75262105, 691.6470709853953, 1410.8801299319641, 1080.0858931107955, 0.042042855, 0.005593039772727273]",up
"[0.4360502, 1613.3396386239729, 1735.8894999616978, 3519.455233487216, 0.035773724, 0.08366255326704546]",up
"[0.43646228, 2225.557331528261, 1584.4713917513245, 3946.4488636363635, 0.012123382, 0.14530806107954544]",up
"[0.6063801, 966.5227128500544, 1367.5120333419732, 1914.7422096946023, 0.04421678, 0.03604403409090909]",up
"[0.44039044, 2284.8545282611612, 1932.2584795235773, 4470.831298828125, 0.014148865, 0.1348544034090909]",up
"[0.6038249, 2218.111074362837, 2076.525716009496, 4862.24734284157, 0.0013422648, 0.08731150072674419]",up
"[0.4778836, 2098.7720456180205, 1803.0327275860516, 4338.9404296875, 0.02751442, 0.1332120028409091]",up
"[0.6007093, 1701.7791731769983, 1926.7017475902414, 3895.5522017045455, 0.079788655, 0.06792658025568182]",up
"[0.3938583, 1471.7202524149702, 1686.7791040115649, 3259.833318536932, 0.044178758, 0.06886985085227272]",up
"[0.42670068, 1481.3623586101533, 1448.9676248553983, 2788.0604137073865, 0.047547296, 0.07486239346590909]",up
"[0.37857673, 1330.4454584209489, 1553.530763587376, 2836.754816228693, 0.037129935, 0.054154829545454544]",up
"[0.4108023, 2654.6400646550214, 1500.9207044644165, 4417.177734375, 0.019891175, 0.08033854166666667]",up
"[0.5536441, 1862.3475822619566, 1819.57335031356, 4037.1845967060813, 0.014022128, 0.11131492820945946]",up
