"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class
"[0.30392498, 1280.4467199284782, 1470.9155746902572, 2479.7440962357955, 0.04947503, 0.04551003196022727]",zero
"[0.40622985, 1683.2710703196492, 1744.324092269642, 3617.822820490057, 0.03365235, 0.08711381392045454]",zero
"[0.49398306, 918.0994150770983, 1487.097707440263, 2032.4407404119318, 0.02877655, 0.029807350852272728]",zero
"[0.38672853, 1312.2707323029317, 1595.4518287396838, 3010.488614169034, 0.044510905, 0.050048828125]",zero
"[0.40210208, 2155.3102153588748, 1581.261137718673, 3907.5422807173295, 0.013702836, 0.10483620383522728]",zero
"[0.5627704, 1343.8701059437262, 1595.5349394924096, 2894.2127316497094, 0.00956403, 0.05133766351744186]",zero
"[0.4494523, 1717.6784007379613, 1236.8544271729465, 2623.3803488991475, 0.089577295, 0.10950816761363637]",zero
"[0.3642975, 1697.0642150759143, 1483.9620387712794, 3220.682040127841, 0.052698676, 0.0999755859375]",zero
"[0.43139386, 1327.0708702297259, 1552.0496835332096, 2977.6928051097975, 0.027089886, 0.048009923986486486]",zero
"[0.38354588, 2016.5631052720148, 1489.8195187792326, 3530.7112260298295, 0.018857496, 0.11578924005681818]",zero
"[0.40789664, 1749.800299754333, 1637.9048269773705, 3384.4686818677324, 0.015450119, 0.09507857921511628]",zero
"[0.41355723, 1783.6995989950237, 1374.4513733044605, 3254.6947132457385, 0.05912495, 0.12476695667613637]",zero
"[0.4289077, 1088.0599835834062, 1526.2671562698044, 2626.0719992897725, 0.03928947, 0.030506480823863636]",zero
"[0.4696826, 1930.415666482062, 1701.8255717339407, 3712.5199751420455, 0.028770888, 0.10944158380681818]",zero
"[0.40984884, 1963.770642282332, 1446.2567888057938, 3470.760830965909, 0.01827881, 0.14722789417613635]",zero
"[0.36415526, 1517.6966258799062, 1647.284584082245, 3271.823397549716, 0.030739617, 0.060846502130681816]",zero
"[0.35937545, 1257.304531321249, 1477.385434502297, 2688.499190167683, 0.019913616, 0.031059451219512195]",zero
"[0.39445138, 1957.6206615750843, 1397.0261929653816, 3312.4428488991475, 0.08174014, 0.11744273792613637]",zero
"[0.47358093, 2249.373684191728, 1631.032127991495, 3934.948175603693, 0.005535524, 0.21226917613636365]",zero
"[0.32850856, 1612.1178559794782, 1750.6452517571577, 3346.7002175071025, 0.019543713, 0.07911265980113637]",zero
"[0.51698947, 991.104469773139, 1546.1920398254736, 2051.03759765625, 0.05449619, 0.02594549005681818]",zero
"[0.44176263, 1788.6301689297375, 1560.6628214248447, 3408.852871981534, 0.032994922, 0.12551047585227273]",zero
"[0.44137144, 1511.1672668813335, 1461.2724712452252, 3166.849032315341, 0.06851902, 0.08290793678977272]",zero
"[0.4366299, 2616.5618309341944, 1873.8226333808234, 4791.382390802557, 0.046678487, 0.2129239169034091]",zero
"[0.35299516, 1357.8440387094859, 1613.5149230336674, 2662.5316273082385, 0.060150802, 0.062322443181818184]",zero
"[0.33227453, 2003.1091516600666, 1710.0364058326325, 3968.716153231534, 0.047937974, 0.10384854403409091]",zero
"[0.27219158, 1346.4546241112118, 1257.949127271586, 2483.4145285866475, 0.057430323, 0.07254305752840909]",zero
"[0.41273028, 1821.7492221034793, 1812.9426083723606, 3835.1124156605115, 0.03105524, 0.09137517755681818]",zero
"[0.40934888, 1796.3426344224297, 1780.3925697368684, 3621.9826438210225, 0.003174141, 0.09745649857954546]",zero
"[0.42170224, 2819.814228752536, 1826.2365507797097, 4650.43778852983, 0.0593083, 0.2503329190340909]",zero
"[0.33989266, 1213.9101195157589, 1355.261029268949, 2356.1728737571025, 0.033661064, 0.06357643821022728]",zero
"[0.40897098, 2629.9846930047256, 1718.0994722779649, 4608.594859730114, 0.02762437, 0.19386985085227273]",zero
"[0.44247282, 1719.657386517369, 1763.2320412168942, 3647.6756702769885, 0.019107834, 0.08863414417613637]",zero
"[0.47874123, 2358.027298540919, 1688.5434527336338, 4082.988947088068, 0.0053548245, 0.18309437144886365]",zero
"[0.3713434, 1447.4607780200029, 1584.1003157499501, 3050.863370028409, 0.072785094, 0.06831498579545454]",zero
"[0.42715275, 2894.3122966983155, 1724.0832696251484, 4627.191716974432, 0.050104678, 0.24057839133522727]",zero
"[0.43588397, 1208.0476962258015, 1504.4250052328703, 2350.7895729758525, 0.025294196, 0.03561123934659091]",zero
"[0.43885022, 1864.8049583307404, 1641.9072270250838, 3468.8032670454545, 0.019270191, 0.09017666903409091]",zero
"[0.4548779, 1152.7119322306944, 1481.8166648979818, 2493.691739169034, 0.03379875, 0.030406605113636364]",zero
"[0.52604645, 1660.697211723045, 2016.114677886876, 4153.216552734375, 0.012182646, 0.04261363636363636]",zero
"[0.2235862, 1417.4495179432704, 1373.5461177562943, 2404.6225807883525, 0.004154356, 0.07060102982954546]",zero
"[0.3553001, 1174.5533756928062, 1359.0914275939137, 2285.7005726207385, 0.11229539, 0.06727183948863637]",zero
"[0.39848584, 2489.191054255671, 1677.3861145813896, 3969.4502397017045, 0.039512787, 0.1553955078125]",zero
"[0.45730639, 991.7938146305569, 1354.7675701009357, 2043.6967329545455, 0.013869738, 0.03635475852272727]",zero
"[0.48511603, 2120.134041749092, 1654.236890925074, 3832.91015625, 0.028745925, 0.11686567826704546]",zero
"[0.42273706, 634.6116843148277, 1070.9565680312276, 1051.7012162642045, 0.07488201, 0.0198974609375]",zero
"[0.25531858, 1281.7580441638445, 1231.1093697540598, 2152.8309215198865, 0.16461706, 0.06788219105113637]",zero
"[0.39029074, 2276.225392416738, 1795.8038785648512, 4314.470880681818, 0.041296277, 0.138427734375]",zero
"[0.31817764, 1915.158761389839, 1142.483497927559, 2948.580655184659, 0.10769029, 0.14473100142045456]",zero
"[0.38422537, 1460.1137417673922, 1535.8951113674082, 3151.1885209517045, 0.12815717, 0.07919034090909091]",zero
"[0.37005696, 1491.4095457102549, 1486.150323343216, 2980.1463734019885, 0.037066635, 0.07199928977272728]",zero
"[0.39061332, 1867.3087012363198, 1572.8833319398482, 3513.5825417258525, 0.010470704, 0.12647594105113635]",zero
"[0.34838685, 1586.59931278317, 1496.7206301300355, 3303.2628213205644, 0.11370976, 0.06722530241935484]",zero
"[0.40335697, 1665.5683014210683, 1543.5344340146273, 3290.1755593039775, 0.02164311, 0.08890047940340909]",zero
"[0.519026, 1219.2535053160807, 1117.2065450018051, 2040.5156915838068, 0.08878862, 0.07041237571022728]",zero
"[0.35663444, 1573.7997138487729, 1524.0500439294665, 3231.203946200284, 0.0337798, 0.08502752130681818]",zero
"[0.4333991, 1866.449954630247, 1570.628466731612, 3484.9531693892045, 0.06154028, 0.11382501775568182]",zero
"[0.44961247, 1907.950248204055, 1723.8245833655142, 3781.768798828125, 0.0175191, 0.12567693536931818]",zero
"[0.49798626, 1858.7475991612446, 1587.738177623091, 3650.6657298018295, 0.0137009695, 0.11218559451219512]",zero
"[0.37074754, 1670.965748524155, 1495.8480595034998, 3321.49658203125, 0.049979523, 0.09735662286931818]",zero
"[0.3789924, 1784.6014779313307, 1515.9863811277557, 3472.7183948863635, 0.029449238, 0.11234907670454546]",zero
"[0.46478727, 2232.709646435391, 1781.5027223310617, 4059.9875710227275, 0.013951453, 0.1302490234375]",zero
"[0.50375116, 1344.8719089540582, 1474.446086872821, 2763.5908647017045, 0.057099048, 0.05650745738636364]",zero
"[0.48561054, 960.1301727384147, 1136.1694312671873, 1954.8722700639205, 0.10090441, 0.04098233309659091]",zero
"[0.33591467, 1578.7808159550266, 1684.457584749918, 3127.453058416193, 0.0284333, 0.07083407315340909]",zero
"[0.3711597, 2992.593418386995, 2072.7924334801496, 5679.627019708807, 0.00024829165, 0.24179909446022727]",zero
"[0.33549938, 1195.5869103868254, 1221.1515929432862, 2289.371004971591, 0.025017543, 0.06761585582386363]",zero
"[0.43789944, 1849.9874781261315, 1448.8041258564915, 3287.2392134232955, 0.010590097, 0.10114080255681818]",zero
"[0.4536395, 401.58513475852857, 905.7069832508652, 607.8235973011364, 0.016922947, 0.011607776988636364]",zero
"[0.40452927, 2268.749628779473, 1938.676268334519, 4398.15673828125, 0.010005965, 0.13023792613636365]",zero
"[0.36932644, 2452.515307026346, 1664.0870445705157, 4338.20634321733, 0.11689921, 0.15992320667613635]",zero
"[0.37806678, 1308.8569119569795, 1432.4569163641509, 2690.9163041548295, 0.03543454, 0.07737038352272728]",zero
"[0.42299095, 1516.7469487943863, 1687.4790333454205, 3217.3681640625, 0.017291913, 0.058858816964285715]",zero
"[0.39469966, 1620.8979281820734, 1589.2091938085787, 3072.1518776633525, 0.04904975, 0.072509765625]",zero
"[0.45603222, 2041.4505711168567, 1684.4780703811773, 3946.6935591264205, 0.01451168, 0.13608620383522727]",zero
"[0.4023226, 1466.487974490518, 1446.1435870077016, 2959.347256747159, 0.019272719, 0.08966619318181818]",zero
"[0.38672853, 1312.2707323029317, 1595.4518287396838, 3010.488614169034, 0.044510905, 0.050048828125]",zero
"[0.44642997, 2525.6445722164394, 1847.0798259780024, 4687.386807528409, 0.012286342, 0.15128950639204544]",zero
"[0.3606204, 2045.0857442452689, 1789.2434783354445, 4199.953391335227, 0.1912846, 0.099365234375]",zero
"[0.24956918, 1641.8196641260222, 1555.0349597701615, 3328.8374467329545, 0.018516531, 0.07761452414772728]",zero
"[0.34575608, 1957.9968529633477, 1702.2286654536126, 3868.8803932883525, 0.023319095, 0.11970658735795454]",zero
"[0.38426277, 1052.366826507251, 1703.4451166210586, 2185.6201171875, 0.03638094, 0.030850497159090908]",zero
"[0.46557894, 2110.8246701257854, 1654.1246633590183, 3940.576171875, 0.031049049, 0.14934747869318182]",zero
"[0.34112522, 1875.3294451597933, 1812.5478930823942, 3628.8341175426135, 0.07993602, 0.0855712890625]",zero
"[0.34787542, 1410.3042271086158, 1158.0185927701227, 2258.7840687144885, 0.053128686, 0.08608176491477272]",zero
"[0.32092592, 2252.696752955457, 1476.0280785504433, 3764.395419034091, 0.045689486, 0.1610440340909091]",zero
"[0.51983434, 2844.2846753980516, 1672.3010433706404, 4584.614701704545, 0.0018538773, 0.3172052556818182]",zero
"[0.3741672, 1997.4402110265803, 1315.1877576441996, 3184.7118030894885, 0.06941612, 0.13672984730113635]",zero
"[0.35507023, 1865.162625053289, 1466.992002497156, 3469.0479625355115, 0.033827513, 0.1360196200284091]",zero
"[0.37590814, 2708.333053879888, 1426.2700106928862, 4096.936590021307, 0.016765065, 0.19642223011363635]",zero
"[0.39772388, 1323.6780109589192, 1541.0272882692748, 2870.767489346591, 0.060388245, 0.059026544744318184]",zero
"[0.4662667, 2403.0566426359915, 1892.0833854186533, 4311.779230291193, 0.02257956, 0.19463556463068182]",zero
"[0.5184621, 1869.009829365195, 1807.798850898144, 4066.5943492542615, 0.016090164, 0.09934303977272728]",zero
"[0.4614247, 1720.6994259898327, 1580.4508169065227, 3571.575372869318, 0.051306915, 0.08921120383522728]",zero
"[0.45821014, 2822.3926251278754, 1572.043790936579, 4301.012628728693, 0.01734645, 0.2187832919034091]",zero
"[0.55363256, 1222.2068300370684, 1556.1573252374956, 2555.3550026633525, 0.028516995, 0.030173561789772728]",zero
"[0.3807202, 2818.684469144547, 1707.2911706607774, 4727.516867897727, 0.070421375, 0.22364390980113635]",zero
"[0.36413354, 1654.286512256304, 1773.2406646647314, 3628.3447265625, 0.04937872, 0.06124600497159091]",zero
"[0.35422736, 1788.3221861605746, 1702.6189847906605, 3425.002774325284, 0.11779303, 0.09862171519886363]",zero
"[0.5234301, 1313.939761736437, 1759.0738997404458, 3040.096768465909, 0.03258186, 0.033979936079545456]",zero
"[0.30939463, 1971.4908502015007, 1469.4963471983267, 3413.7467817826705, 0.0383403, 0.109130859375]",zero
"[0.36632195, 1152.3691665452518, 1451.61103085175, 2392.877197265625, 0.01427897, 0.03536709872159091]",zero
"[0.487595, 1586.3750903444525, 1541.8449993402032, 3115.2488708496094, 0.04578009, 0.04913330078125]",zero
"[0.5435496, 1218.9301450109683, 1486.6305684682038, 2095.327481356534, 0.01154472, 0.025379527698863636]",zero
"[0.27608803, 1898.2451744595667, 1431.5729615187183, 3565.7026811079545, 0.035751168, 0.14890358664772727]",zero
"[0.40735683, 1169.1706154813007, 1217.5615289881312, 2143.777188387784, 0.0797144, 0.06454190340909091]",zero
"[0.39676267, 1045.3055415032434, 1289.7105275999709, 2058.6231578480115, 0.056924764, 0.049482865767045456]",zero
"[0.38908273, 1684.0767351413815, 1427.8926471451107, 2899.8862526633525, 0.029907905, 0.11250443892045454]",zero
"[0.4289009, 1486.039948127836, 1544.475576803783, 3215.625, 0.010226213, 0.06668738162878787]",zero
"[0.34445184, 1835.7860475804891, 1666.773491629233, 3429.407293146307, 0.058685824, 0.08327414772727272]",zero
"[0.3980562, 1657.229061673447, 1533.8760514230387, 2832.5949928977275, 0.061223626, 0.09341708096590909]",zero
"[0.36214727, 1259.120865397466, 1352.1758849061725, 2370.6099076704545, 0.116149455, 0.06292169744318182]",zero
"[0.4382109, 1608.6834550290682, 1821.97460684869, 3635.328468116554, 0.026793223, 0.06575960726351351]",zero
"[0.39005134, 1458.8382080400213, 1410.0518947763114, 2677.947443181818, 0.0184302, 0.11643288352272728]",zero
"[0.48281115, 2592.7374668825632, 1837.676415160187, 4635.266668146307, 0.05632545, 0.169677734375]",zero
"[0.36864996, 1997.9857864767537, 1660.7510194861209, 3788.1308815696025, 0.0063609867, 0.1779452237215909]",zero
"[0.45067984, 1806.0416396387336, 1491.4809556884086, 3383.404541015625, 0.049380526, 0.11572265625]",zero
"[0.49963877, 2779.471906814591, 1957.3331525103415, 4924.252041903409, 0.010222359, 0.19047407670454544]",zero
"[0.32703394, 1290.704937957043, 1434.8275367228002, 2696.0549094460225, 0.0039191223, 0.07346413352272728]",zero
"[0.41178143, 1092.26026288732, 1370.3066126459087, 2324.8518510298295, 0.08205069, 0.0450439453125]",zero
"[0.48377863, 1552.017107711947, 1850.2503301798563, 3563.989812677557, 0.01139775, 0.028764204545454544]",zero
"[0.2728427, 1888.478473314148, 1402.412337214715, 3144.8264382102275, 0.016495103, 0.12052778764204546]",zero
"[0.37416324, 1250.6180128955427, 1551.0548406425587, 2795.6459738991475, 0.047945563, 0.039750532670454544]",zero
"[0.41644925, 1902.0421256001982, 1617.4380777637516, 3538.296786221591, 0.01538068, 0.12477805397727272]",zero
"[0.39769715, 1899.7028857741207, 1577.1643959956127, 3563.0110307173295, 0.01690191, 0.13026012073863635]",zero
"[0.60794824, 1362.047371413658, 1692.6875511761084, 2993.9434344951924, 0.09258441, 0.008613782051282052]",zero
"[0.43977517, 1887.8783370689196, 2049.3328407532176, 4323.52461381392, 0.0015119973, 0.04799582741477273]",zero
"[0.3773781, 1961.7946199954117, 1798.2701819872098, 4062.4345259232955, 0.09704718, 0.10782137784090909]",zero
"[0.40509906, 1520.0474183851366, 1458.2219213678948, 2704.3745561079545, 0.07752197, 0.08204234730113637]",zero
"[0.40111125, 1177.3323431081842, 1274.913251675269, 2439.1246448863635, 0.011628661, 0.054976029829545456]",zero
