"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class
"[0.43181628, 1533.5454405472685, 1664.6652063509782, 3367.009943181818, 0.0348039, 0.059015447443181816]",down
"[0.2875029, 920.2653520962566, 1127.4813362943978, 1640.1938698508523, 0.1129951, 0.04127086292613636]",down
"[0.34316778, 1398.534391906375, 1233.1407834559714, 2386.7598100142045, 0.07990187, 0.07623845880681818]",down
"[0.5138761, 1096.5814400360762, 1559.6462376795391, 2556.5784801136365, 0.010648339, 0.01958673650568182]",down
"[0.58864194, 723.8424149575872, 1221.264271660464, 1392.806729403409, 0.0154632265, 0.022172407670454544]",down
"[0.36670655, 1195.0785206742507, 1359.9233088597027, 2278.604403409091, 0.059649423, 0.06380948153409091]",down
"[0.455964, 2024.0011345221712, 1647.0258635594762, 3892.371160333807, 0.005900206, 0.1444424715909091]",down
"[0.55449116, 2161.5601074920696, 1791.5863487632034, 4330.799828506098, 0.0064815143, 0.1328125]",down
"[0.28602254, 1323.9693678888877, 1324.0151450346682, 2385.046941583807, 0.061571777, 0.06899192116477272]",down
"[0.44434094, 1564.187983200932, 1416.0877179995487, 3116.4417613636365, 0.021571957, 0.09382768110795454]",down
"[0.38702595, 1459.2780495007237, 1409.8029136453763, 2848.7448952414775, 0.022855071, 0.08812366832386363]",down
"[0.44159368, 1593.5275766217296, 1783.359060848953, 3883.806818181818, 0.15882131, 0.06424227627840909]",down
"[0.45005718, 1207.015833974064, 1346.3634847923051, 2621.422784978693, 0.10116839, 0.06326571377840909]",down
"[0.5740825, 1642.8998126125935, 1718.7665342509702, 3514.833984375, 0.004685522, 0.057868303571428574]",down
"[0.41435456, 1500.2337674421433, 1566.65555954795, 3259.343927556818, 0.007524647, 0.07329767400568182]",down
"[0.36506277, 1586.029173613978, 1525.3203114223695, 3137.7302689985795, 0.010499309, 0.07732599431818182]",down
"[0.3651963, 1917.5497538532816, 1511.0694185309665, 3344.0085671164775, 0.02585047, 0.12818492542613635]",down
"[0.2806245, 1419.1962140618061, 1633.2587138401313, 3054.778497869318, 0.0021800017, 0.06528542258522728]",down
"[0.4690313, 2215.7159704087944, 1842.690650951725, 4519.036310369318, 0.026195468, 0.15659401633522727]",down
"[0.42846215, 1175.2217982171853, 978.2835248508032, 1959.2767888849432, 0.020620523, 0.06954678622159091]",down
"[0.5295762, 2337.9706403719197, 2058.1615951210574, 4948.966286399148, 0.018681413, 0.08786843039772728]",down
"[0.4297811, 2223.345789094403, 1638.7638604951774, 4031.1135031960225, 0.02516477, 0.15925736860795456]",down
"[0.42724943, 1490.4734010432608, 1477.8733684612823, 2925.3345836292615, 0.032045797, 0.07677112926136363]",down
"[0.34281957, 1428.0368018622858, 1332.7871642368546, 2596.219149502841, 0.037202846, 0.07691539417613637]",down
"[0.40882215, 1152.1025544776717, 1472.6696146758138, 2113.9243386008525, 0.016338306, 0.05367764559659091]",down
"[0.31952086, 1351.4865961933217, 1462.9599498891273, 2771.6658158735795, 0.047596898, 0.07137784090909091]",down
"[0.4671066, 1931.4387701270841, 1381.6415560992248, 3359.424382990057, 0.05845269, 0.13890491832386365]",down
"[0.25920522, 1111.8863988691876, 1027.795477889559, 1961.2343528053977, 0.07734675, 0.06259987571022728]",down
"[0.36643288, 1642.7449110802206, 1621.5495911041494, 3347.4343039772725, 0.016959487, 0.08399547230113637]",down
"[0.40087968, 1964.6788853602907, 1614.4814561350295, 3741.8834339488635, 0.045789383, 0.12779651988636365]",down
"[0.42421973, 1706.6423589740916, 1503.6587581529313, 3334.4654430042615, 0.006699665, 0.1123046875]",down
"[0.44298124, 1622.4779302603645, 1524.234746008452, 3297.516424005682, 0.04269551, 0.10316051136363637]",down
"[0.44257504, 2078.2088381566, 1658.6468373912815, 3708.217886991279, 0.0062546437, 0.12698719113372092]",down
"[0.40072906, 1903.2280080982562, 1685.71542695026, 3737.478915127841, 0.012635159, 0.10577947443181818]",down
"[0.5227145, 2296.8313478651075, 1807.1954121598324, 4456.544846754808, 0.009031089, 0.16885767227564102]",down
"[0.40026498, 923.3420426320423, 1149.4752755081292, 1749.0833629261363, 0.10053594, 0.042558149857954544]",down
"[0.414063, 1578.2607356559245, 1635.761344958772, 2934.6330122514205, 0.0064874426, 0.1506014737215909]",down
"[0.26309142, 1554.6469199780947, 1602.2843607650407, 3196.457186612216, 0.031534113, 0.08037775213068182]",down
"[0.45119828, 1482.0077195419656, 1835.3055314424555, 3620.514470880682, 0.011751663, 0.036310369318181816]",down
"[0.28775182, 1151.84438664612, 1366.4581096731488, 2072.815496271307, 0.031052524, 0.05467640269886364]",down
"[0.35939932, 1508.5139399394502, 1496.6306658884823, 2935.6117942116475, 0.07243779, 0.08138760653409091]",down
"[0.52110344, 2041.1278915186879, 1613.88955638279, 3709.5836292613635, 0.047137406, 0.06055797230113636]",down
"[0.47889096, 1067.842376409907, 1534.8144252594009, 2129.5848499644885, 0.088472396, 0.037042791193181816]",down
"[0.30100083, 1466.7208993750753, 1443.237474567574, 2898.662775213068, 0.09846341, 0.06409801136363637]",down
"[0.52697664, 2090.164789886525, 1770.3761239687403, 4200.687477805398, 0.100863926, 0.19645552201704544]",down
"[0.41374165, 1629.4817184357867, 1412.0462826014245, 3188.6269309303975, 0.051316943, 0.09712357954545454]",down
"[0.4673673, 2062.2405356319705, 1537.2491932778155, 3742.617520419034, 0.015126287, 0.16007856889204544]",down
"[0.36117193, 1018.7087558423644, 1238.1290131906671, 1963.1919167258523, 0.056967784, 0.0498046875]",down
"[0.3484686, 1948.198115855916, 1360.188815084344, 3305.0556904560813, 0.026294237, 0.13638883023648649]",down
"[0.41222453, 1944.3408208433946, 1705.7907150521744, 3974.099454012784, 0.035169773, 0.19964044744318182]",down
"[0.4151122, 1614.323508411464, 1508.2749454534849, 3287.076083096591, 0.03703457, 0.08550840435606061]",down
"[0.3456948, 1183.025068097236, 1156.3044568476143, 2071.5920188210225, 0.051842116, 0.07229891690340909]",down
"[0.3130175, 1397.5680961912215, 1350.961978567337, 2749.398526278409, 0.06818055, 0.06838156960227272]",down
"[0.68826306, 866.8196519908041, 1598.952226832061, 1985.214510830966, 0.061869573, 0.020729758522727272]",down
"[0.40695283, 2114.047361915938, 1495.6135814833096, 3795.22705078125, 0.038808297, 0.15010209517045456]",down
"[0.4952666, 1579.0132579431242, 1600.5498779809734, 3312.4428488991475, 0.081758864, 0.08561567826704546]",down
"[0.50421804, 1150.8988498882225, 1489.9464619854173, 2656.1695445667615, 0.011078834, 0.03823020241477273]",down
"[0.42612538, 2279.045414615197, 1658.866042234576, 4037.4755859375, 0.029242383, 0.1591463955965909]",down
"[0.35940686, 1647.8707679327722, 1228.2912498450191, 2606.741055575284, 0.07465994, 0.11298162286931818]",down
"[0.44261533, 1445.327846119081, 1251.9189867631876, 2730.556973544034, 0.045255706, 0.09050958806818182]",down
"[0.45077908, 2007.98953173685, 1632.9459859232602, 3878.1788219105115, 0.024903802, 0.13655229048295456]",down
"[0.4609009, 2091.3755882646324, 1452.502852483176, 3542.456609552557, 0.046296056, 0.15549538352272727]",down
"[0.6143844, 1226.8687580042742, 1700.2661959322377, 3163.628156795058, 0.032537352, 0.021325399709302327]",down
"[0.44098926, 1710.216884757603, 1908.722317646566, 3820.8385120738635, 0.028958868, 0.07059363162878787]",down
"[0.4117228, 1476.6436980659312, 1868.4477671496286, 3454.3662331321025, 0.0029239208, 0.06847034801136363]",down
"[0.4104813, 1446.6094647784737, 1713.7838127239716, 3240.0129838423295, 0.009672915, 0.04006125710227273]",down
"[0.4107477, 2682.401357211368, 2109.8987751448954, 5419.515713778409, 0.00029692193, 0.19004128196022727]",down
"[0.49846417, 1741.6664169925034, 1626.3025368177803, 3670.4323508522725, 0.01470177, 0.12119362571022728]",down
"[0.53962475, 2085.890081957902, 1851.5669933153529, 4216.347989169034, 0.0065961718, 0.10541326349431818]",down
"[0.40895727, 1099.7738707447882, 1340.0323328556206, 2186.5988991477275, 0.03938495, 0.05191317471590909]",down
"[0.3275447, 1676.1129597499028, 1723.526650920202, 3651.101407137784, 0.010005942, 0.1070556640625]",down
"[0.3570426, 1022.3947668516935, 1434.7920775651198, 2096.550958806818, 0.007224223, 0.02898615056818182]",down
"[0.53023285, 1640.4456504622522, 1865.047073982616, 3654.3421303353657, 0.04307696, 0.1742211318597561]",down
"[0.49759778, 985.3149555468807, 1367.8919676488674, 1939.211758700284, 0.05892078, 0.03611061789772727]",down
"[0.43995795, 1508.1339078574272, 1473.721391223424, 2683.575439453125, 0.046019435, 0.10081898082386363]",down
"[0.28896284, 1074.2667327395002, 1048.7200734852033, 2257.5605912642045, 0.021648323, 0.04600941051136364]",down
"[0.52155465, 2003.422812669489, 1653.2179874172084, 3963.332852450284, 0.030740809, 0.1669034090909091]",down
"[0.4750374, 1741.5049379509799, 1699.1612383237023, 3587.725275213068, 0.010583275, 0.12073863636363637]",down
"[0.37233156, 1186.5310739328634, 1590.7461476736207, 2476.8077503551135, 0.0045844507, 0.041692560369318184]",down
"[0.42620134, 1723.2731640065883, 1500.5344597290045, 3208.691961115057, 0.022441288, 0.09817782315340909]",down
"[0.58254665, 1039.4731744445853, 1478.2413346881149, 2355.6834827769885, 0.034956507, 0.023037997159090908]",down
"[0.46141422, 1470.9732298605186, 1552.4724181439321, 2994.0940163352275, 0.023278283, 0.06633966619318182]",down
"[0.4086534, 1228.7545745675704, 1528.279224660356, 2733.8438291807433, 0.019332219, 0.03791437922297297]",down
"[0.46781206, 1554.8055914218828, 1506.2981578201034, 3109.100896661932, 0.050718747, 0.08079944957386363]",down
"[0.3670704, 1685.5548268233695, 1350.347608315898, 2787.326327237216, 0.0039435406, 0.16115500710227273]",down
"[0.32413858, 1148.685341462878, 1539.4596525931365, 2593.282803622159, 0.017320592, 0.03151633522727273]",down
"[0.5335793, 1345.5876814282663, 1633.8832477697504, 2756.8021334134614, 0.01439076, 0.04982972756410257]",down
"[0.54140186, 958.510436128714, 1468.4294537479232, 1956.0957475142045, 0.0531008, 0.020463423295454544]",down
"[0.42008692, 878.9536077819303, 1312.6995569708295, 1587.5843394886363, 0.058531165, 0.03402432528409091]",down
"[0.49225217, 1677.7518467662014, 1487.6748105723227, 3360.1584694602275, 0.04327858, 0.1494473544034091]",down
"[0.555507, 1834.4832680667712, 1749.3452789317685, 3824.1011186079545, 0.013972995, 0.11702104048295454]",down
"[0.37096682, 2986.7107403702976, 1809.3503408454317, 5031.428666548295, 0.064592116, 0.23701615767045456]",down
"[0.37794727, 2029.9676904420269, 1657.4524116526425, 3946.9382546164775, 0.056638215, 0.1379727450284091]",down
"[0.41442922, 1768.8152659703403, 1689.6494733849186, 3593.108575994318, 0.015218251, 0.10631214488636363]",down
"[0.4205366, 1434.0201463807148, 1654.0923618805361, 3169.1366506177324, 0.0036576584, 0.06356740552325581]",down
"[0.8540897, 489.41778129577085, 1237.2295463358648, 437.27084073153407, 0.21493405, 0.003595525568181818]",down
"[0.34105444, 1779.138905214396, 1359.137903686863, 3126.7189719460225, 0.062378872, 0.10908647017045454]",down
"[0.53445, 1271.5149179103546, 1788.7376294519308, 3011.497237042683, 0.008617368, 0.012361852134146341]",down
"[0.3918376, 1310.7118375905573, 1533.2057946615705, 2633.657559481534, 0.13601124, 0.04703036221590909]",down
"[0.40991768, 1313.8422737423248, 1844.827836457307, 3158.5532583841464, 0.20228437, 0.030833174542682928]",down
"[0.39275482, 1343.8448094215353, 1244.99696205473, 2547.524746981534, 0.08935723, 0.06850363991477272]",down
"[0.35295838, 2834.1817092577485, 1619.2930919769096, 4673.683860085227, 0.024299746, 0.22247869318181818]",down
"[0.43995795, 1508.1339078574272, 1473.721391223424, 2683.575439453125, 0.046019435, 0.10081898082386363]",down
"[0.39781454, 1864.9700388857802, 1620.9924143071462, 3680.4648659446025, 0.04606017, 0.12096058238636363]",down
"[0.39993134, 1428.4017513477058, 1797.1885351114236, 3514.9198310319766, 0.013541633, 0.03138626453488372]",down
"[0.43940914, 2276.110541249294, 1914.8915398113415, 4313.981489701705, 0.008960121, 0.09084250710227272]",down
"[0.5536335, 1606.2036817769979, 1807.4148600063309, 3735.2766557173295, 0.018559309, 0.04759632457386364]",down
"[0.39437723, 1125.4195324900547, 1347.1554755237996, 2106.338778409091, 0.013847519, 0.053278142755681816]",down
"[0.5232504, 2167.8349398471864, 1967.8356429573344, 4361.452414772727, 0.066093534, 0.10306063565340909]",down
"[0.34197548, 1579.13173449466, 1457.3247761186285, 3132.1022727272725, 0.029391639, 0.09654651988636363]",down
"[0.3112163, 1023.1188807720872, 1308.4473832623607, 1982.0334694602273, 0.13569209, 0.04445578835227273]",down
"[0.4879069, 1258.4262415690462, 1522.8736790288792, 2721.9926313920455, 0.014027063, 0.0352783203125]",down
"[0.24373694, 1141.6296389110457, 1131.1830349866773, 1919.8808149857955, 0.14421862, 0.051447088068181816]",down
"[0.41104162, 1918.4003455757518, 1620.2525003268202, 3903.9697265625, 0.086040474, 0.12073102678571429]",down
"[0.28352818, 1925.9889025311868, 1601.0973407637314, 3523.370361328125, 0.1424911, 0.10694469105113637]",down
"[0.40249327, 810.1195561690294, 1026.59190832818, 1357.3258833451705, 0.071596116, 0.04029430042613636]",down
"[0.41995603, 1727.5154725566258, 1490.9457782372838, 3319.7837136008525, 0.013993133, 0.10088556463068182]",down
"[0.52677417, 1305.5772553409354, 1324.1010373654765, 2470.690363103693, 0.020094, 0.07114479758522728]",down
"[0.3624885, 1435.544308551955, 1421.16502090985, 2866.6766826923076, 0.026097927, 0.06942357772435898]",down
"[0.4068414, 2081.745030045381, 1851.0275252897372, 4146.609774502841, 0.035395235, 0.11261541193181818]",down
"[0.42436832, 1291.4322133933756, 1255.9208630471117, 2337.3313210227275, 0.066206045, 0.059869939630681816]",down
"[0.42437196, 1313.5871986806294, 1355.146892155171, 2507.8840775923295, 0.053776447, 0.06859241832386363]",down
"[0.3225533, 1280.0472919360277, 1264.7363631504434, 2319.2238547585225, 0.034660954, 0.06255548650568182]",down
"[0.34417853, 1346.5832837692928, 1499.0142986868236, 2781.7708333333335, 0.10850154, 0.05886501736111111]",down
"[0.3863815, 1003.5119655965224, 1382.9007819790206, 1864.3349387428977, 0.048887968, 0.038884943181818184]",down
"[0.56888616, 902.4254990992569, 1048.5691444056663, 1706.7510431463068, 0.06861929, 0.044189453125]",down
"[0.49765107, 1744.4253701763926, 1389.208827070832, 3205.510919744318, 0.025580704, 0.11513449928977272]",down
"[0.37809026, 1761.3459227126236, 1574.5969966905445, 3403.9589621803975, 0.032336317, 0.09590287642045454]",down
"[0.3030498, 1319.8906282944959, 1302.8124326662103, 2582.760897549716, 0.029492872, 0.071533203125]",down
"[0.42794007, 1587.1254374117823, 1542.5524566216445, 3129.6553178267045, 0.054773476, 0.09927645596590909]",down
"[0.49870542, 1769.1100140446626, 1573.62820771042, 3399.01611328125, 0.015272837, 0.10281575520833333]",down
"[0.36783126, 1364.971216311984, 1342.082750599426, 2722.2373268821025, 0.048377786, 0.0654296875]",down
"[0.29048827, 1288.5221228288365, 1510.0190030487495, 2408.2930131392045, 0.023891838, 0.05251242897727273]",down
"[0.41331702, 1362.4156841208626, 1418.3787474390142, 2674.277010830966, 0.0715261, 0.08275257457386363]",down
"[0.41337094, 1749.5805912933151, 1674.5539026029721, 3546.127041903409, 0.027616434, 0.10344904119318182]",down
"[0.2959819, 794.159557357617, 1007.3568158471121, 1211.24267578125, 0.045366734, 0.04415616122159091]",down
"[0.50208217, 2196.633943925855, 1716.2697285659924, 4248.647793856534, 0.021503437, 0.1590576171875]",down
"[0.29581904, 1404.5597080901505, 1458.315389752907, 2638.062078302557, 0.02727552, 0.06953568892045454]",down
"[0.43496507, 2990.107443176805, 2054.271448281404, 5527.181729403409, 0.00020864037, 0.24677068536931818]",down
"[0.40778685, 1766.6795777554141, 1525.1205716280026, 3294.0906871448865, 0.009587528, 0.08953302556818182]",down
"[0.56309384, 1883.3277295854969, 1662.1429364323492, 3736.255437677557, 0.019785468, 0.11533425071022728]",down
"[0.47637877, 616.6649309636057, 1120.4156995981593, 1130.9825550426137, 0.0150618525, 0.016579367897727272]",down
"[0.4218461, 2250.760278213817, 1681.2027681000893, 4174.260364879261, 0.07555043, 0.14438698508522727]",down
"[0.37051365, 1186.8470308247831, 1254.1520352595867, 2327.054110440341, 0.0053649168, 0.07583895596590909]",down
"[0.51068604, 1511.8787234907627, 1722.1206400639783, 3445.3125, 0.023538254, 0.05234596946022727]",down
"[0.3441882, 1039.8166905583569, 1288.5121750709802, 2158.948308771307, 0.033554606, 0.03309215198863636]",down
"[0.3328994, 742.3772054933214, 1286.9720532255826, 1433.181485262784, 0.050124384, 0.022616299715909092]",down
"[0.41772488, 1213.3157460995644, 1628.7390270391375, 2792.6908052884614, 0.01515948, 0.03339092548076923]",down
"[0.4438134, 501.64677155181727, 805.7589789854632, 697.6268421519886, 0.047976997, 0.020740855823863636]",down
"[0.42126375, 1231.5738950856799, 1427.52280828319, 2544.5884011008525, 0.047416054, 0.060724431818181816]",down
"[0.39443797, 2332.287352743498, 1715.6579881181824, 4177.930797230114, 0.01940171, 0.13878284801136365]",down
"[0.3842931, 2479.967269096315, 1895.77638960034, 4435.10575727983, 0.022657515, 0.12462269176136363]",down
"[0.38530558, 905.6363291134932, 1605.635579624318, 1914.0081232244318, 0.035641078, 0.022083629261363636]",down
"[0.7126299, 1830.5865153666832, 2085.7082608327178, 4448.074618252841, 0.059184913, 0.011496803977272728]",down
"[0.35028517, 1897.1248590667528, 1616.9783360334638, 3662.6020951704545, 0.09922874, 0.11652166193181818]",down
"[0.54882383, 1389.4718135335797, 1626.3856596994585, 2764.569646661932, 0.013562861, 0.057328657670454544]",down
"[0.41312045, 1039.1990492616171, 1205.760316554598, 1802.182284268466, 0.04238943, 0.05613014914772727]",down
"[0.2767432, 2117.1413287196606, 1437.2466615693309, 3691.9655539772725, 0.04469368, 0.13495427911931818]",down
"[0.4895846, 1455.7220004372875, 1406.833910633452, 2662.7763227982955, 0.04763918, 0.08012251420454546]",down
"[0.5336144, 1269.5215045402635, 1611.7611303332415, 2738.631924715909, 0.009317308, 0.040704900568181816]",down
"[0.40048933, 930.7583799897252, 1365.7931875515872, 1783.096036044034, 0.04996347, 0.031094637784090908]",down
"[0.51998603, 2327.1128728835934, 1653.2720717693599, 4147.343860973011, 0.011323874, 0.16398481889204544]",down
"[0.37558863, 1175.3651334122403, 1446.1046883553897, 2257.071200284091, 0.06237693, 0.05660733309659091]",down
"[0.41665456, 2354.9711266861455, 2051.8924933493327, 4528.334738991477, 0.010613836, 0.17174183238636365]",down
"[0.5225936, 1662.4993345214898, 1865.242495348814, 3764.6401145241475, 0.014521523, 0.07537286931818182]",down
"[0.397382, 1296.6512580233584, 1220.3513060866128, 2366.6947798295455, 0.05775602, 0.08111017400568182]",down
"[0.28273427, 834.7459646110117, 947.3096187724915, 1289.0558416193182, 0.021087037, 0.054276899857954544]",down
"[0.49788335, 2506.808354988651, 1840.9852715586278, 4439.510276100852, 0.01580004, 0.16417347301136365]",down
"[0.40116453, 2791.068197721405, 1783.0394282292843, 4729.719127308239, 0.04389983, 0.23980158025568182]",down
"[0.53480864, 975.8028976943933, 1328.049565939575, 2097.5297407670455, 0.015842723, 0.03125]",down
"[0.39130187, 1383.7432456519255, 1523.1862596271299, 2869.29931640625, 0.11047451, 0.06600674715909091]",down
"[0.4015837, 1925.2497878596469, 1516.525152731626, 3572.5541548295455, 0.034159277, 0.13165838068181818]",down
"[0.41270226, 2058.7115043599474, 1766.6806985774367, 3908.2763671875, 0.018482966, 0.12199263139204546]",down
"[0.46450916, 1984.9174519812807, 1502.7539555412534, 3554.201993075284, 0.054400157, 0.15053488991477273]",down
"[0.35256615, 1685.1052410651048, 1389.2757820283898, 3238.300115411932, 0.01695356, 0.1418789950284091]",down
"[0.43680525, 2042.5408116780986, 1702.3845080845058, 3732.5850053267045, 0.06175147, 0.17625843394886365]",down
"[0.39326152, 1178.2278648387678, 1176.8755810775308, 2058.867853338068, 0.07570166, 0.07007945667613637]",down
"[0.33793172, 764.6661729726959, 1013.7980812102768, 1366.6243119673295, 0.040101025, 0.033891157670454544]",down
"[0.46328786, 1299.2727590751772, 1424.4800777471855, 2507.149991122159, 0.0257419, 0.06505237926136363]",down
"[0.51747185, 1285.7211996153749, 1478.8660089838393, 2678.9262251420455, 0.011847204, 0.06137917258522727]",down
"[0.41198134, 1181.1497232503243, 1430.7828823684295, 2307.4784712357955, 0.061575755, 0.05162464488636364]",down
"[0.3769081, 1143.7537921719356, 1359.645062831483, 2169.225519353693, 0.11273689, 0.040227716619318184]",down
"[0.31382388, 1578.188488861351, 1518.3165180594262, 3332.9972700639205, 0.055183765, 0.07381924715909091]",down
"[0.33444822, 1598.893830344054, 1350.3896185408125, 3102.249422940341, 0.03413231, 0.1402587890625]",down
"[0.5193607, 1873.4428862476525, 1492.359038790228, 3408.1187855113635, 0.05344467, 0.12259188565340909]",down
"[0.38858137, 1112.3641852232195, 1717.9432298870606, 2543.1202281605115, 0.027436733, 0.014382102272727272]",down
"[0.36332434, 1605.8968781376736, 1551.8910313270069, 3228.756991299716, 0.005328518, 0.18414861505681818]",down
"[0.4475774, 1485.6866721722886, 1404.4019782976275, 3040.8308549360795, 0.051750567, 0.08583762428977272]",down
"[0.5295036, 2687.1912721898966, 2048.4502611818275, 4960.956365411932, 0.0071830456, 0.18511408025568182]",down
"[0.37279874, 1041.744635163033, 1229.685486972048, 2201.77001953125, 0.085614756, 0.051713423295454544]",down
"[0.36124483, 1651.0084389293565, 1462.9513796596846, 3039.6073774857955, 0.020095829, 0.11237127130681818]",down
"[0.39165157, 1004.3150608665864, 1376.993152509846, 2247.0386851917615, 0.04546257, 0.030506480823863636]",down
"[0.47752827, 1525.7138983657176, 1425.5008422840572, 2975.0077681107955, 0.015925793, 0.08519398082386363]",down
"[0.4176266, 1474.2992650413232, 1635.373350052977, 3032.4258493822676, 0.022080256, 0.06331758720930232]",down
"[0.42118418, 1616.571157976317, 1520.1175803935032, 3153.8801713423295, 0.017877487, 0.0924072265625]",down
"[0.54750925, 1288.2544590459147, 1392.21126914199, 2540.91796875, 0.016055956, 0.07863547585227272]",down
"[0.49860913, 2022.975575216561, 1976.7931231666587, 4480.129727450284, 0.001201157, 0.07472922585227272]",down
"[0.45103094, 2188.9346442698984, 1905.4440664887559, 4171.813409978693, 0.0064110863, 0.1153564453125]",down
"[0.47813323, 1389.4581938760982, 1468.1898605869212, 2867.5864479758525, 0.009890952, 0.09056507457386363]",down
"[0.5064353, 2226.7375210877212, 1907.0960111946604, 4618.8720703125, 0.029699396, 0.14934747869318182]",down
"[0.4868764, 2313.930184094102, 1986.7179257639605, 4582.901833274148, 0.061751243, 0.11981756036931818]",down
"[0.36383247, 1147.0029317074168, 1418.4399279748081, 2268.0824973366475, 0.085888945, 0.04542125355113636]",down
"[0.41199735, 1666.1204036585111, 1464.8651217814474, 3120.846280184659, 0.027616274, 0.12534401633522727]",down
"[0.45671588, 1433.0641174958819, 1516.7012419616005, 3001.9242720170455, 0.008314847, 0.06939142400568182]",down
"[0.5974151, 2002.4252220836324, 1977.7259654064883, 4414.061945134943, 0.025619883, 0.09059836647727272]",down
"[0.42679626, 1312.3980402828172, 1254.4216091899043, 2658.6164994673295, 0.06381286, 0.061090642755681816]",down
"[0.36595297, 565.6454873882424, 882.4346563410872, 756.5984552556819, 0.07351728, 0.022871537642045456]",down
"[0.5197463, 2363.0562972442835, 1608.2773929983312, 4162.5732421875, 0.02826875, 0.1087007068452381]",down
"[0.5283187, 1810.5289194106904, 1766.7737034665895, 3937.8219249636627, 0.015417473, 0.09181958575581395]",down
"[0.3037914, 1773.2688906969693, 1493.6997306041978, 3085.854825106534, 0.11320171, 0.1257657137784091]",down
"[0.4183987, 879.6059081275848, 1399.8809746530833, 1660.9929865056818, 0.048846886, 0.024924538352272728]",down
"[0.49618185, 1143.8367822302434, 1468.3615583624373, 2443.2844682173295, 0.013283545, 0.039129083806818184]",down
"[0.35326782, 1202.1447775014576, 1272.06471227695, 2188.8011585582385, 0.02213403, 0.07113370028409091]",down
"[0.43972105, 1631.6891369373434, 1508.5143607409163, 3408.3634810014205, 0.16188827, 0.08196466619318182]",down
"[0.3769314, 1454.0540231880088, 1512.278776017767, 2905.2695534446025, 0.062481567, 0.06792658025568182]",down
"[0.38603303, 1265.4764177398172, 1359.0318649693086, 2495.6493030894885, 0.020634666, 0.06464177911931818]",down
