"chroma_stft,spectral_centroid,spectral_bandwidth,spectral_rolloff,rms,zero_crossing_rate",class
"[0.33807454, 1195.0325218243258, 1378.1101684752166, 2371.099298650568, 0.06423369, 0.055464311079545456]",one
"[0.42498338, 1326.486151819722, 1269.2447547753209, 2620.6886985085225, 0.0374629, 0.11658824573863637]",one
"[0.50086015, 1993.4999181192818, 1717.4754869547578, 3999.3030894886365, 0.018920733, 0.15415261008522727]",one
"[0.3133644, 823.6779820900751, 1153.0670806747103, 1541.5815873579545, 0.030807175, 0.030872691761363636]",one
"[0.377464, 1378.3418183185447, 1359.9119139465781, 2367.9182572798295, 0.028074829, 0.07257634943181818]",one
"[0.3520261, 1436.9344527945561, 1349.5343298829328, 2684.5542214133525, 0.014219417, 0.1375732421875]",one
"[0.45887816, 2162.346525427914, 2241.768074832142, 4978.085049715909, 0.001897781, 0.12401234019886363]",one
"[0.34686905, 2324.2626973211063, 1881.5809024240546, 4680.045942826705, 0.12638798, 0.13279030539772727]",one
"[0.5171907, 1224.912207563933, 1526.4323703081552, 2508.0660306490386, 0.022845622, 0.045259915865384616]",one
"[0.42540568, 2928.4846246119746, 2084.735138523179, 5556.30049272017, 0.00018249442, 0.23979048295454544]",one
"[0.46439508, 804.3645236211255, 1151.3655701581852, 1529.8362038352273, 0.042444594, 0.035356001420454544]",one
"[0.41486132, 990.7867424014729, 1352.3286934029213, 2043.6173722550675, 0.014067555, 0.035948057432432436]",one
"[0.2823892, 2029.287329209548, 1933.562467005129, 4451.500355113636, 0.009013425, 0.13048206676136365]",one
"[0.39100122, 930.7674822714788, 1434.3582149934473, 1987.661465731534, 0.0065675452, 0.028397993607954544]",one
"[0.40789336, 1838.632555708398, 1545.7603306990154, 3409.097567471591, 0.043313935, 0.10715553977272728]",one
"[0.31299153, 1092.0845446504002, 1184.0920786695244, 1979.0971235795455, 0.07992243, 0.04445578835227273]",one
"[0.3289064, 1408.9266490292941, 1454.9351327962218, 2658.127108487216, 0.11839208, 0.07373046875]",one
"[0.5636923, 1166.961003535635, 1786.3938623555953, 2792.464932528409, 0.00039499236, 0.03624378551136364]",one
"[0.44971257, 1433.458574937629, 1563.515338358032, 2848.5001997514205, 0.047433544, 0.07499556107954546]",one
"[0.33239838, 1534.3382300095896, 1328.0441890100572, 3030.553644353693, 0.008188022, 0.07638272372159091]",one
"[0.5343976, 2056.558691785592, 1609.160639234045, 3854.9327503551135, 0.029756255, 0.20854048295454544]",one
"[0.38877127, 1504.3018939854474, 1489.8821826719802, 2875.906094637784, 0.017283803, 0.07964533025568182]",one
"[0.39279804, 1077.1627782974822, 1487.7295216057394, 2055.9315074573865, 0.0053926352, 0.03795276988636364]",one
"[0.56684947, 1157.5912379123413, 1648.4606257001935, 2774.1127707741475, 0.017554387, 0.029130415482954544]",one
"[0.42764264, 1479.9559627461729, 1425.554184290542, 2894.747647372159, 0.015410149, 0.10429243607954546]",one
"[0.4206105, 1299.7831754481772, 1467.004859648604, 2657.3930220170455, 0.025993139, 0.05138050426136364]",one
"[0.45871574, 1762.1984679029663, 1403.262156449241, 3127.453058416193, 0.040674116, 0.11619984019886363]",one
"[0.4617715, 1968.1746098587232, 1504.9538160725622, 3376.0636763139205, 0.004775113, 0.1793545809659091]",one
"[0.47318292, 837.5360075354944, 1250.250194220942, 1346.8039772727273, 0.04742817, 0.0321044921875]",one
"[0.3944712, 1479.7278140358499, 1566.3571076610801, 3137.240878018466, 0.019998811, 0.07561700994318182]",one
"[0.5265199, 750.192648819842, 1391.2862865695263, 1370.2947443181818, 0.045805134, 0.015303178267045454]",one
"[0.4394458, 1633.630123968349, 1597.904555758793, 3265.9507057883525, 0.02250536, 0.09419389204545454]",one
"[0.40226758, 722.2695593481317, 1299.581301670503, 1297.8648792613637, 0.055445503, 0.018299449573863636]",one
"[0.48083448, 1586.9790746088772, 1458.824107641684, 3204.7768332741475, 0.045516685, 0.11066228693181818]",one
"[0.40026426, 2040.723480932472, 1555.964768360152, 3550.531560724432, 0.048357524, 0.1485595703125]",one
"[0.51274127, 1536.0265935147693, 1778.0328320311453, 3476.8245045731705, 0.020917127, 0.04736328125]",one
"[0.23577495, 1144.4701516769694, 1261.7253604452558, 2319.2238547585225, 0.13707365, 0.049627130681818184]",one
"[0.38659576, 2074.586403623653, 1405.454865879888, 3339.8487437855115, 0.042381242, 0.16722523082386365]",one
"[0.38605586, 1325.639187113675, 1310.3139027379339, 2649.807461825284, 0.031625714, 0.06949129971590909]",one
"[0.41083387, 1731.20207118685, 1676.9699960670093, 3564.2345081676135, 0.021314563, 0.10094105113636363]",one
"[0.44303963, 1264.5897551908351, 1638.4648834606996, 2766.771906072443, 0.0028455472, 0.05055930397727273]",one
"[0.6338531, 555.4151162750629, 1260.935389455682, 644.7726162997159, 0.22187565, 0.006736061789772727]",one
"[0.2851611, 1255.7909681592105, 1217.8422972660517, 2124.6909401633525, 0.054717544, 0.07516202059659091]",one
"[0.38895005, 1748.8482938696545, 1610.6446847310071, 3536.3392223011365, 0.054216158, 0.18391557173295456]",one
"[0.53389275, 1131.6368599291113, 1746.4314258328973, 2652.5229849466464, 0.009572794, 0.009622713414634146]",one
"[0.37013057, 1405.5016137911703, 1146.4138468791245, 2374.7697310014205, 0.034351345, 0.10338245738636363]",one
"[0.37882152, 2380.1743481001595, 1560.785270499553, 4189.431485262784, 0.022555089, 0.17332874644886365]",one
"[0.44971257, 1433.458574937629, 1563.515338358032, 2848.5001997514205, 0.047433544, 0.07499556107954546]",one
"[0.49422097, 2119.4653043452413, 1748.301994183148, 4258.19091796875, 0.045504868, 0.1583584872159091]",one
"[0.4822347, 2165.772356654849, 1832.805178881173, 4299.544455788352, 0.05477293, 0.11211603338068182]",one
"[0.28521353, 690.4440165854065, 1084.7285202688345, 1115.811434659091, 0.011924732, 0.027976296164772728]",one
"[0.4304245, 2333.8000834605878, 1463.7801165452272, 3874.0189985795455, 0.01579648, 0.18633478338068182]",one
"[0.30814305, 2137.251053593703, 1346.2998859585368, 3450.2064098011365, 0.03652567, 0.14487526633522727]",one
"[0.31572324, 949.4570413265294, 1160.1177315916227, 1617.681884765625, 0.11768177, 0.040116743607954544]",one
"[0.47264776, 1473.405751346804, 1535.5291511023568, 3106.6539417613635, 0.031824194, 0.09018776633522728]",one
"[0.43923983, 1023.6312397185734, 1219.816041849743, 1949.2442737926137, 0.009429863, 0.06426447088068182]",one
"[0.2995783, 1554.201773361959, 1419.7663230004705, 2712.1742248535156, 0.1217556, 0.0987548828125]",one
"[0.48933133, 2037.3167318327999, 1490.9924992468623, 3553.9572975852275, 0.004881945, 0.17545942826704544]",one
"[0.35742885, 812.5144029422524, 947.8659663140534, 1176.251220703125, 0.03032549, 0.045731977982954544]",one
"[0.5049863, 1106.8836230684753, 1087.6942704814503, 1844.2699085582387, 0.008730895, 0.07260964133522728]",one
"[0.37327945, 1277.644007457002, 1534.5778719735397, 2881.0446999289775, 0.004582675, 0.04873934659090909]",one
"[0.4279955, 1738.603621806745, 1725.5261511350682, 3586.9911887428975, 0.015484029, 0.08811257102272728]",one
"[0.4464848, 1325.9919181227096, 1429.3465207144777, 2682.351962002841, 0.05263352, 0.09187455610795454]",one
"[0.41791826, 1213.2369051602705, 1183.9918149891628, 2293.530828302557, 0.03314412, 0.06289950284090909]",one
"[0.46819547, 1751.706894714419, 1610.7840334044145, 3396.618097478693, 0.0066375704, 0.10581276633522728]",one
"[0.4035022, 1418.7492989225082, 1424.2519243026632, 2811.6780598958335, 0.09528965, 0.1806098090277778]",one
"[0.35311747, 1048.2684879977526, 1137.3337594269376, 1833.5033069957387, 0.010820236, 0.05850497159090909]",one
"[0.4234657, 1014.4115781392455, 1165.118192854001, 1789.947509765625, 0.02442856, 0.06210049715909091]",one
"[0.3812426, 1407.3757651135566, 1609.3257310014903, 3098.089599609375, 0.022955062, 0.05712890625]",one
"[0.46873838, 1503.6693348849346, 1369.2997817935664, 2750.1326127485795, 0.04823232, 0.10346013849431818]",one
"[0.50616115, 1958.7967571589834, 1649.4342742063711, 3767.8211558948865, 0.004365666, 0.2611971768465909]",one
"[0.5216708, 1633.3278311443648, 1589.3200303116603, 3353.0623002485795, 0.012931271, 0.13050426136363635]",one
"[0.498496, 1664.0635035757252, 1510.044475218573, 3222.468886264535, 0.02002007, 0.09709983648255814]",one
"[0.36780894, 1420.9407494194763, 1569.6865584855796, 3161.221036044034, 0.042735793, 0.06363192471590909]",one
"[0.2532762, 1094.4969109388755, 1506.807347601629, 2236.761474609375, 0.023271682, 0.038374467329545456]",one
"[0.44175228, 1751.0640452027683, 1722.6436702446472, 3846.8577991832385, 0.041932695, 0.09702370383522728]",one
"[0.53781605, 1991.3372930180813, 2001.2011904603612, 4395.954478870739, 0.0076307952, 0.09421608664772728]",one
"[0.34914282, 1743.5416701505267, 1727.0508806390237, 3581.8525834517045, 0.037364986, 0.09221857244318182]",one
"[0.6112346, 1044.2606715848237, 1659.8614731120063, 2620.444003018466, 0.006909652, 0.021639737215909092]",one
"[0.446535, 783.7124929185433, 872.327168360912, 1368.3371803977273, 0.12238018, 0.047119140625]",one
"[0.33760452, 1524.4093619319203, 1611.8248301271283, 3205.6930187136627, 0.0399605, 0.07169785610465117]",one
"[0.37354925, 2857.6527244283893, 2033.53120756262, 5416.824063387784, 0.0002712032, 0.2156649502840909]",one
"[0.36347574, 1281.6312488620156, 1367.0152953658662, 2552.1739612926135, 0.019936943, 0.06434215198863637]",one
"[0.51844406, 2180.8299172186967, 1728.7793712035689, 4077.850341796875, 0.021307288, 0.13953746448863635]",one
"[0.42481855, 365.95836084562853, 858.2292734542071, 435.31327681107956, 0.015652763, 0.011985085227272728]",one
"[0.4263372, 2027.116712252081, 1537.7622094635926, 3742.862215909091, 0.040360093, 0.1429110440340909]",one
"[0.5267942, 1442.1848110935252, 1657.4611184812884, 3174.679287997159, 0.023707729, 0.04880593039772727]",one
"[0.49612796, 1131.0124278027367, 1356.4485237853755, 2341.0017533735795, 0.07467958, 0.04982688210227273]",one
"[0.37436503, 1274.8804621264987, 1471.3016828319303, 2748.419744318182, 0.0249645, 0.05917080965909091]",one
"[0.39957437, 974.0853644162478, 1415.1856805325313, 2159.1930042613635, 0.029912371, 0.0338134765625]",one
"[0.43953636, 1210.438688846378, 1353.629942854248, 2555.599698153409, 0.042415667, 0.05397727272727273]",one
"[0.42435336, 775.5317547803957, 1295.0760616841271, 1472.332763671875, 0.033329066, 0.024303089488636364]",one
"[0.4157254, 1364.83386242326, 1464.6763516526128, 2706.0874245383525, 0.064747974, 0.07091175426136363]",one
"[0.42690057, 1825.786743575248, 1778.8796742908642, 3829.2397238991475, 0.013909984, 0.09276234019886363]",one
"[0.40082753, 953.0704760640726, 1714.5353801126937, 2274.237530048077, 0.036023535, 0.017177483974358976]",one
"[0.4769112, 1087.335093074409, 1490.9221789271905, 2466.2858442826705, 0.10280652, 0.02715509588068182]",one
"[0.4463127, 1859.1138903262506, 1635.3798917961642, 3589.6828391335225, 0.02439853, 0.11954012784090909]",one
"[0.7166324, 1629.4555352457596, 2021.1187114368402, 4185.271661931818, 0.07874881, 0.016734730113636364]",one
"[0.3942003, 1282.008597560611, 1512.397705101429, 2724.4395862926135, 0.04697102, 0.06494140625]",one
"[0.4987734, 1560.9186550520608, 1829.6543764840542, 3661.1339222301135, 0.006705256, 0.055131392045454544]",one
"[0.33255583, 1451.3423599829375, 1519.7541370498088, 2841.8934215198865, 0.044881087, 0.07985617897727272]",one
"[0.60567296, 2280.2530290430805, 1869.421642594324, 4497.184434047965, 0.0013459506, 0.26881586119186046]",one
"[0.40235227, 1193.8682141231848, 1346.8733755312635, 2363.513738458807, 0.06326445, 0.057694868607954544]",one
"[0.42015684, 1782.6676120523357, 1567.5283739195359, 3426.9603382457385, 0.037419762, 0.12286931818181818]",one
"[0.54363537, 2309.262855512619, 1569.3095201085127, 3964.556329900568, 0.010441383, 0.1680908203125]",one
"[0.4263518, 1423.5715913130641, 1499.2963318988832, 2763.5908647017045, 0.051068213, 0.07471812855113637]",one
"[0.43643486, 2600.807591798353, 2080.4587062427504, 4780.37109375, 0.010788627, 0.20784135298295456]",one
"[0.45608965, 784.2527872731498, 1399.6928634011133, 1777.712735262784, 0.0106013585, 0.0155029296875]",one
"[0.4782551, 955.2562611214431, 1264.2272603134777, 1583.913907137784, 0.018468656, 0.04172585227272727]",one
"[0.46675333, 1574.8875154084221, 1478.1110524518847, 3241.4811567826705, 0.045245692, 0.07637162642045454]",one
"[0.29888585, 872.5503497009739, 994.9870273827884, 1480.1630193536932, 0.041019756, 0.062067205255681816]",one
"[0.47212273, 2656.7649316850657, 1795.8322296028396, 4501.418235085227, 0.011827572, 0.1912841796875]",one
"[0.43646002, 2297.989181834006, 1632.1578625754826, 4107.213800603693, 0.06883025, 0.1744384765625]",one
"[0.5671579, 677.5877035839296, 1133.673254397045, 1195.3374689275568, 0.014763132, 0.020097212357954544]",one
"[0.35351804, 1378.795386973247, 1406.9869184602317, 2816.9106088033536, 0.09182401, 0.07888719512195122]",one
"[0.34180567, 1335.253072077465, 1393.4964298111406, 2735.6955788352275, 0.0065739946, 0.07673783735795454]",one
"[0.332751, 2188.886387457508, 1522.4628619604578, 3807.9512162642045, 0.039405625, 0.15642755681818182]",one
"[0.44503015, 2060.5958729241, 1783.6292576365809, 3895.7638302364867, 0.014448807, 0.13248258023648649]",one
"[0.32330245, 1290.3086169411085, 1448.1980815316713, 2599.444110576923, 0.007502507, 0.059670472756410256]",one
"[0.39044288, 1664.5639242588934, 1502.9613113576888, 3341.3169167258525, 0.0349883, 0.14610706676136365]",one
"[0.45204383, 1061.7681094135116, 1239.864388667005, 1937.2541947798295, 0.056416895, 0.04531028053977273]",one
"[0.39969844, 804.788244124432, 1116.800844029137, 1454.959383877841, 0.05629089, 0.031216708096590908]",one
"[0.49225727, 1219.320739809618, 1533.3135003387565, 2592.7934126420455, 0.007823751, 0.05433238636363636]",one
"[0.3953958, 1076.6270247225282, 1402.4212308473614, 2126.8931995738635, 0.056341693, 0.04312411221590909]",one
"[0.5536661, 1532.2407266375217, 1533.2440113516482, 3075.8223100142045, 0.032752432, 0.08423961292613637]",one
"[0.49758756, 1227.460107309554, 1765.869573210812, 3033.0005992542615, 0.002139668, 0.03665438565340909]",one
"[0.45569548, 1269.6903323402898, 1607.9967953431496, 2679.4288429054054, 0.05270468, 0.03202861064189189]",one
"[0.3751649, 1393.257052326309, 1439.1852787192793, 2843.606289950284, 0.014682361, 0.1752041903409091]",one
"[0.5115436, 1807.153718947889, 1577.626316286066, 3572.7988503196025, 0.05197184, 0.09650213068181818]",one
"[0.40263957, 2071.7095087423545, 1663.838659830281, 3924.42626953125, 0.0015432768, 0.2430752840909091]",one
"[0.37602755, 1016.6626284449081, 1604.1102988624555, 2309.191339666193, 0.016761603, 0.009088689630681818]",one
"[0.3805457, 1725.4102566174092, 1506.871215202236, 3369.2122025923295, 0.044676024, 0.09300648082386363]",one
"[0.526454, 2453.946565687413, 2043.0368494246252, 4878.493985262784, 0.00813912, 0.16930042613636365]",one
"[0.47643542, 1166.9330395828276, 1375.083509644502, 2302.948467548077, 0.004788463, 0.061423277243589744]",one
"[0.38323027, 914.2355886025009, 1236.4636937046691, 1690.8458362926137, 0.08688157, 0.03603293678977273]",one
"[0.46062613, 1396.3885737318842, 1823.7861891989303, 3561.5428577769885, 0.012065265, 0.03020685369318182]",one
"[0.44337672, 1054.2457730975714, 1501.9341411894807, 2456.008633700284, 0.07484503, 0.033979936079545456]",one
"[0.445091, 1577.5180944097751, 1686.8644890231328, 3474.920654296875, 0.0009933398, 0.09403852982954546]",one
"[0.29926705, 1293.1804917567342, 1590.133925228785, 2899.3968616832385, 0.019973975, 0.05054820667613636]",one
"[0.552974, 1051.673509572631, 1558.7090752346776, 2478.0312278053975, 0.036388155, 0.015059037642045454]",one
"[0.37955567, 1406.8073103226031, 1370.2901603822158, 2721.7479359019885, 0.024578769, 0.0828857421875]",one
"[0.6484618, 959.2711435135634, 1559.0869800268908, 2383.0953458460367, 0.09373895, 0.00770531631097561]",one
"[0.41758767, 1337.9785990704286, 1355.7549244886975, 2451.3594193892045, 0.0072589596, 0.14054731889204544]",one
"[0.40934706, 1633.5772609532871, 1547.0965100233589, 3279.898348721591, 0.035242144, 0.09438254616477272]",one
"[0.3501557, 1069.2968432411892, 1258.4478521250073, 2155.5225719105115, 0.009157587, 0.051813299005681816]",one
"[0.64988315, 1639.466517025535, 1971.0145382828553, 4113.820578835227, 0.035713546, 0.037886186079545456]",one
"[0.36110646, 955.9565718878822, 1205.9436829108129, 1615.7243208451705, 0.06413009, 0.045842950994318184]",one
"[0.40411156, 634.9386727598234, 835.8710550193897, 1071.0321599786932, 0.074809976, 0.025113192471590908]",one
"[0.29828048, 1899.9676690854117, 1004.9695938545335, 2940.9386268028848, 0.028221397, 0.047532301682692304]",one
"[0.53468823, 1716.8345962609287, 1704.3478879491618, 3595.2167217548076, 0.0150880115, 0.09874549278846154]",one
"[0.36213797, 1424.2724556057037, 1338.7117090529673, 2642.955988103693, 0.07839064, 0.13408868963068182]",one
"[0.39837122, 673.251834597102, 1310.988966065645, 1167.9315740411932, 0.044432994, 0.015269886363636364]",one
"[0.39842388, 1017.6919232368447, 1197.3073520031776, 1932.3602849786932, 0.031408943, 0.06185635653409091]",one
